name,code,url,updatedAt,gasDayStart,gasDayEnd,inventory,sendOut,dtmi,dtrs,contractedCapacity,availableCapacity,coveredCapacity,info,status,country_code,inventory_gwh,dtmi_gwh,full_pct
Belgium,,,,2022-11-01 00:00:00+00:00,,,372.4,,541.0,,,,,C,BE,3490.8,3751.98,93.0
Germany,,,,2022-11-01 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-11-01 00:00:00+00:00,,,541.7,,1910.4,,,,,C,ES,17789.95,22806.39,78.0
EU,,,,2022-11-01 00:00:00+00:00,,,3504.8,,5945.2,,,,,C,EU,36071.87,52716.64,68.4
Finland,,,,2022-11-01 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-11-01 00:00:00+00:00,,,869.1,,1277.7,,,,,C,FR,5172.45,8957.43,57.7
Greece,,,,2022-11-01 00:00:00+00:00,,,80.8,,269.9,,,,,C,GR,878.5,2651.34,33.1
Croatia,,,,2022-11-01 00:00:00+00:00,,,85.3,,85.5,,,,,C,HR,294.7,900.83,32.7
Italy,,,,2022-11-01 00:00:00+00:00,,,459.4,,560.2,,,,,C,IT,1265.87,3022.5,41.9
Lithuania,,,,2022-11-01 00:00:00+00:00,,,110.8,,122.4,,,,,C,LT,558.14,1100.9,50.7
Netherlands,,,,2022-11-01 00:00:00+00:00,,,639.1,,758.1,,,,,C,NL,3344.22,4692.29,71.3
Poland,,,,2022-11-01 00:00:00+00:00,,,220.0,,220.0,,,,,C,PL,857.67,2122.45,40.4
Portugal,,,,2022-11-01 00:00:00+00:00,,,126.2,,200.0,,,,,C,PT,2419.56,2666.07,90.8
EU,eu,eu,2025-10-23 10:17:57,2022-11-01 00:00:00+00:00,2022-11-02,"{'lng': '5310.95', 'gwh': '36071.87'}",3504.8,,5945.2,-,-,-,[],C,,,,
Belgium,,,,2022-11-02 00:00:00+00:00,,,379.3,,541.0,,,,,C,BE,3262.21,3751.95,86.9
Germany,,,,2022-11-02 00:00:00+00:00,,,,,,,,,,N,DE,,,
Spain,,,,2022-11-02 00:00:00+00:00,,,699.7,,1910.4,,,,,C,ES,17937.18,22792.15,78.7
EU,,,,2022-11-02 00:00:00+00:00,,,3800.4,,5945.2,,,,,C,EU,34131.14,52719.28,64.7
Finland,,,,2022-11-02 00:00:00+00:00,,,,,,,,,,N,FI,,,
France,,,,2022-11-02 00:00:00+00:00,,,946.7,,1277.7,,,,,C,FR,4291.49,8970.03,47.8
Greece,,,,2022-11-02 00:00:00+00:00,,,122.2,,269.9,,,,,C,GR,795.81,2738.22,29.1
Croatia,,,,2022-11-02 00:00:00+00:00,,,85.3,,85.5,,,,,C,HR,212.1,902.55,23.5
Italy,,,,2022-11-02 00:00:00+00:00,,,454.5,,560.2,,,,,C,IT,1554.22,3000.16,51.8
Lithuania,,,,2022-11-02 00:00:00+00:00,,,108.4,,122.4,,,,,C,LT,444.52,1102.24,40.3
Netherlands,,,,2022-11-02 00:00:00+00:00,,,642.1,,758.1,,,,,C,NL,2714.59,4643.27,58.5
Poland,,,,2022-11-02 00:00:00+00:00,,,220.0,,220.0,,,,,C,PL,627.81,2126.59,29.5
