date,country,value_GWh
2023-02-05 22:00:00+00:00,BG,1401.99305
2023-02-05 22:00:00+00:00,GR,2348.237
2023-02-05 22:00:00+00:00,LT,9.5025
2023-02-05 22:00:00+00:00,LV,4.611
2023-02-05 22:00:00+00:00,RO,2238.2
2023-02-05 23:00:00+00:00,AT,1184.40956
2023-02-05 23:00:00+00:00,CH,3286.80004
2023-02-05 23:00:00+00:00,ES,9996.284
2023-02-05 23:00:00+00:00,FI,2799.57
2023-02-05 23:00:00+00:00,FR,1548.596
2023-02-05 23:00:00+00:00,HR,926.25
2023-02-05 23:00:00+00:00,IT,2077.65
2023-02-05 23:00:00+00:00,ME,399.521
2023-02-05 23:00:00+00:00,MK,114.223
2023-02-05 23:00:00+00:00,NO,45000.843
2023-02-05 23:00:00+00:00,RS,492.0
2023-02-05 23:00:00+00:00,SE,14401.0
2023-02-05 23:00:00+00:00,SI,2.6
2023-02-06 00:00:00+00:00,PT,2456.243
2023-02-12 22:00:00+00:00,BG,1385.13042
2023-02-12 22:00:00+00:00,GR,2336.531
2023-02-12 22:00:00+00:00,LT,9.59102
2023-02-12 22:00:00+00:00,LV,4.278
2023-02-12 22:00:00+00:00,RO,2236.7
2023-02-12 23:00:00+00:00,AT,1074.33383
2023-02-12 23:00:00+00:00,CH,3029.73673
2023-02-12 23:00:00+00:00,ES,9886.641
2023-02-12 23:00:00+00:00,FI,2669.84
2023-02-12 23:00:00+00:00,FR,1489.626
2023-02-12 23:00:00+00:00,HR,892.69
2023-02-12 23:00:00+00:00,IT,2031.607
2023-02-12 23:00:00+00:00,ME,354.273
2023-02-12 23:00:00+00:00,MK,96.634
2023-02-12 23:00:00+00:00,NO,43070.598
2023-02-12 23:00:00+00:00,RS,479.0
2023-02-12 23:00:00+00:00,SE,13514.0
2023-02-12 23:00:00+00:00,SI,2.6
2023-02-13 00:00:00+00:00,PT,2424.871
2023-02-19 22:00:00+00:00,BG,1389.0484299999998
2023-02-19 22:00:00+00:00,GR,2342.35
2023-02-19 22:00:00+00:00,LT,9.36651
2023-02-19 22:00:00+00:00,LV,4.589
2023-02-19 22:00:00+00:00,RO,2301.9
2023-02-19 23:00:00+00:00,AT,1040.28756
2023-02-19 23:00:00+00:00,CH,2874.83153
2023-02-19 23:00:00+00:00,ES,9817.436
2023-02-19 23:00:00+00:00,FI,2493.6
2023-02-19 23:00:00+00:00,FR,1443.31
2023-02-19 23:00:00+00:00,HR,878.13
2023-02-19 23:00:00+00:00,IT,1987.496
2023-02-19 23:00:00+00:00,ME,330.005
2023-02-19 23:00:00+00:00,MK,81.212
2023-02-19 23:00:00+00:00,NO,41023.301
2023-02-19 23:00:00+00:00,RS,502.0
2023-02-19 23:00:00+00:00,SE,12473.0
2023-02-19 23:00:00+00:00,SI,2.6
2023-02-20 00:00:00+00:00,PT,2393.729
2023-02-26 22:00:00+00:00,BG,1424.48605
2023-02-26 22:00:00+00:00,GR,2365.454
2023-02-26 22:00:00+00:00,LT,10.10466
2023-02-26 22:00:00+00:00,LV,4.682
2023-02-26 22:00:00+00:00,RO,2320.1
2023-02-26 23:00:00+00:00,AT,945.96473
2023-02-26 23:00:00+00:00,CH,2601.68757
2023-02-26 23:00:00+00:00,ES,9758.77
2023-02-26 23:00:00+00:00,FI,2368.42
2023-02-26 23:00:00+00:00,FR,1343.353
2023-02-26 23:00:00+00:00,HR,910.87
2023-02-26 23:00:00+00:00,IT,2006.272
2023-02-26 23:00:00+00:00,ME,409.071
2023-02-26 23:00:00+00:00,MK,81.108
2023-02-26 23:00:00+00:00,NO,38666.597
2023-02-26 23:00:00+00:00,RS,521.0
2023-02-26 23:00:00+00:00,SE,11822.0
2023-02-26 23:00:00+00:00,SI,2.6
2023-02-27 00:00:00+00:00,PT,2350.329
