date,country,value_GWh
2019-12-29 22:00:00+00:00,BG,1376.201
2019-12-29 22:00:00+00:00,GR,2126.176
2019-12-29 22:00:00+00:00,LT,12.21657
2019-12-29 22:00:00+00:00,LV,2.862
2019-12-29 22:00:00+00:00,RO,2099.8
2019-12-29 23:00:00+00:00,AT,1570.5782
2019-12-29 23:00:00+00:00,CH,5024.34599
2019-12-29 23:00:00+00:00,ES,9522.998
2019-12-29 23:00:00+00:00,FI,3235.0
2019-12-29 23:00:00+00:00,FR,2780.215
2019-12-29 23:00:00+00:00,HR,970.16
2019-12-29 23:00:00+00:00,IT,3290.402
2019-12-29 23:00:00+00:00,ME,431.295
2019-12-29 23:00:00+00:00,NO,55741.0
2019-12-29 23:00:00+00:00,RS,404.0
2019-12-29 23:00:00+00:00,SE,20727.0
2019-12-29 23:00:00+00:00,SI,2.6
2019-12-30 00:00:00+00:00,PT,2403.771
