date,country,value_GWh
2023-05-01 00:00:00+00:00,PT,2515.171
2023-05-07 22:00:00+00:00,BG,1669.54675
2023-05-07 22:00:00+00:00,GR,2865.351
2023-05-07 22:00:00+00:00,LT,8.02097
2023-05-07 22:00:00+00:00,LV,3.805
2023-05-07 22:00:00+00:00,RO,2640.4
2023-05-07 23:00:00+00:00,AT,470.98369
2023-05-07 23:00:00+00:00,CH,1668.84779
2023-05-07 23:00:00+00:00,ES,9666.595
2023-05-07 23:00:00+00:00,FI,2876.5
2023-05-07 23:00:00+00:00,FR,1952.971
2023-05-07 23:00:00+00:00,HR,986.1
2023-05-07 23:00:00+00:00,IT,2524.475
2023-05-07 23:00:00+00:00,ME,432.124
2023-05-07 23:00:00+00:00,MK,188.088
2023-05-07 23:00:00+00:00,NO,25079.996
2023-05-07 23:00:00+00:00,RS,590.0
2023-05-07 23:00:00+00:00,SE,7735.0
2023-05-07 23:00:00+00:00,SI,2.6
2023-05-08 00:00:00+00:00,PT,2515.471
2023-05-14 22:00:00+00:00,BG,1749.7224
2023-05-14 22:00:00+00:00,GR,2922.966
2023-05-14 22:00:00+00:00,LT,8.59666
2023-05-14 22:00:00+00:00,LV,3.43
2023-05-14 22:00:00+00:00,RO,2733.1
2023-05-14 23:00:00+00:00,AT,486.04204
2023-05-14 23:00:00+00:00,CH,1958.65609
2023-05-14 23:00:00+00:00,ES,9540.599
2023-05-14 23:00:00+00:00,FI,3646.26
2023-05-14 23:00:00+00:00,FR,2051.871
2023-05-14 23:00:00+00:00,HR,1145.64
2023-05-14 23:00:00+00:00,IT,2689.166
2023-05-14 23:00:00+00:00,ME,458.961
2023-05-14 23:00:00+00:00,MK,240.073
2023-05-14 23:00:00+00:00,NO,29746.756
2023-05-14 23:00:00+00:00,RS,589.0
2023-05-14 23:00:00+00:00,SE,11828.0
2023-05-14 23:00:00+00:00,SI,2.6
2023-05-15 00:00:00+00:00,PT,2503.157
2023-05-21 22:00:00+00:00,BG,1807.53811
2023-05-21 22:00:00+00:00,GR,2969.503
2023-05-21 22:00:00+00:00,LT,8.79584
2023-05-21 22:00:00+00:00,LV,3.229
2023-05-21 22:00:00+00:00,RO,2754.7
2023-05-21 23:00:00+00:00,AT,566.30917
2023-05-21 23:00:00+00:00,CH,2124.02547
2023-05-21 23:00:00+00:00,ES,9432.44
2023-05-21 23:00:00+00:00,FI,3867.33
2023-05-21 23:00:00+00:00,FR,2200.163
2023-05-21 23:00:00+00:00,HR,1154.42
2023-05-21 23:00:00+00:00,IT,2888.296
2023-05-21 23:00:00+00:00,ME,448.767
2023-05-21 23:00:00+00:00,MK,265.72
2023-05-21 23:00:00+00:00,NO,35579.403
2023-05-21 23:00:00+00:00,RS,597.0
2023-05-21 23:00:00+00:00,SE,14822.0
2023-05-21 23:00:00+00:00,SI,2.6
2023-05-22 00:00:00+00:00,PT,2500.114
2023-05-28 22:00:00+00:00,BG,1859.20047
2023-05-28 22:00:00+00:00,GR,2999.699
2023-05-28 22:00:00+00:00,LT,9.45248
2023-05-28 22:00:00+00:00,LV,2.278
2023-05-28 22:00:00+00:00,RO,2748.8
2023-05-28 23:00:00+00:00,AT,687.9905600000001
2023-05-28 23:00:00+00:00,CH,2367.67203
2023-05-28 23:00:00+00:00,ES,9354.774
2023-05-28 23:00:00+00:00,FI,3951.39
2023-05-28 23:00:00+00:00,FR,2404.082
2023-05-28 23:00:00+00:00,HR,1140.24
2023-05-28 23:00:00+00:00,IT,3122.609
2023-05-28 23:00:00+00:00,ME,441.076
2023-05-28 23:00:00+00:00,MK,292.954
2023-05-28 23:00:00+00:00,NO,39353.353
2023-05-28 23:00:00+00:00,RS,604.0
2023-05-28 23:00:00+00:00,SE,16309.0
2023-05-28 23:00:00+00:00,SI,2.6
2023-05-29 00:00:00+00:00,PT,2532.1
