date,country,value_GWh
2025-05-04 21:00:00+00:00,LT,0.35438
2025-05-04 22:00:00+00:00,BG,1537.24034
2025-05-04 22:00:00+00:00,GR,2317.809
2025-05-04 22:00:00+00:00,LV,2.869
2025-05-04 22:00:00+00:00,RO,2179.4
2025-05-04 23:00:00+00:00,AL,835.0
2025-05-04 23:00:00+00:00,AT,435.42094
2025-05-04 23:00:00+00:00,CH,1361.0
2025-05-04 23:00:00+00:00,ES,15187.353
2025-05-04 23:00:00+00:00,FI,2639.35
2025-05-04 23:00:00+00:00,FR,1585.936
2025-05-04 23:00:00+00:00,HR,886.25
2025-05-04 23:00:00+00:00,IT,2547.457
2025-05-04 23:00:00+00:00,ME,400.006
2025-05-04 23:00:00+00:00,MK,239.273
2025-05-04 23:00:00+00:00,NO,43129.722
2025-05-04 23:00:00+00:00,RS,461.0
2025-05-04 23:00:00+00:00,SE,17614.0
2025-05-04 23:00:00+00:00,SI,2.6
2025-05-05 00:00:00+00:00,PT,2978.157
2025-05-11 21:00:00+00:00,LT,0.35438
2025-05-11 22:00:00+00:00,BG,1565.67369
2025-05-11 22:00:00+00:00,GR,2318.573
2025-05-11 22:00:00+00:00,LV,2.879
2025-05-11 22:00:00+00:00,RO,2225.8
2025-05-11 23:00:00+00:00,AL,824.0
2025-05-11 23:00:00+00:00,AT,454.49694
2025-05-11 23:00:00+00:00,CH,1429.0
2025-05-11 23:00:00+00:00,ES,15294.346
2025-05-11 23:00:00+00:00,FI,3047.0
2025-05-11 23:00:00+00:00,FR,1703.194
2025-05-11 23:00:00+00:00,HR,894.82
2025-05-11 23:00:00+00:00,IT,2595.234
2025-05-11 23:00:00+00:00,ME,400.272
2025-05-11 23:00:00+00:00,MK,249.597
2025-05-11 23:00:00+00:00,NO,44884.323
2025-05-11 23:00:00+00:00,RS,458.0
2025-05-11 23:00:00+00:00,SE,18456.0
2025-05-11 23:00:00+00:00,SI,2.6
2025-05-12 00:00:00+00:00,PT,3023.657
2025-05-18 21:00:00+00:00,LT,0.35438
2025-05-18 22:00:00+00:00,BG,1585.90604
2025-05-18 22:00:00+00:00,GR,2326.479
2025-05-18 22:00:00+00:00,LV,2.631
2025-05-18 22:00:00+00:00,RO,2356.2
2025-05-18 23:00:00+00:00,AL,836.0
2025-05-18 23:00:00+00:00,AT,471.00914
2025-05-18 23:00:00+00:00,CH,1505.0
2025-05-18 23:00:00+00:00,ES,15445.062
2025-05-18 23:00:00+00:00,FI,3384.51
2025-05-18 23:00:00+00:00,FR,1872.779
2025-05-18 23:00:00+00:00,HR,920.54
2025-05-18 23:00:00+00:00,IT,2704.148
2025-05-18 23:00:00+00:00,ME,404.917
2025-05-18 23:00:00+00:00,MK,265.245
2025-05-18 23:00:00+00:00,NO,45753.27
2025-05-18 23:00:00+00:00,RS,457.0
2025-05-18 23:00:00+00:00,SE,19485.0
2025-05-18 23:00:00+00:00,SI,2.6
2025-05-19 00:00:00+00:00,PT,3030.357
2025-05-25 21:00:00+00:00,LT,0.35438
2025-05-25 22:00:00+00:00,BG,1654.8686699999998
2025-05-25 22:00:00+00:00,GR,2329.246
2025-05-25 22:00:00+00:00,LV,2.633
2025-05-25 22:00:00+00:00,RO,2565.5
2025-05-25 23:00:00+00:00,AL,857.0
2025-05-25 23:00:00+00:00,AT,547.36077
2025-05-25 23:00:00+00:00,CH,1588.0
2025-05-25 23:00:00+00:00,ES,15494.972
2025-05-25 23:00:00+00:00,FI,3560.53
2025-05-25 23:00:00+00:00,FR,2077.156
2025-05-25 23:00:00+00:00,HR,929.19
2025-05-25 23:00:00+00:00,IT,2847.72
2025-05-25 23:00:00+00:00,ME,258.247
2025-05-25 23:00:00+00:00,MK,278.848
2025-05-25 23:00:00+00:00,NO,48163.194
2025-05-25 23:00:00+00:00,RS,462.0
2025-05-25 23:00:00+00:00,SE,21461.0
2025-05-25 23:00:00+00:00,SI,2.6
2025-05-26 00:00:00+00:00,PT,2974.971
