date,country,value_GWh
2020-05-03 22:00:00+00:00,BG,1855.724
2020-05-03 22:00:00+00:00,GR,2647.967
2020-05-03 22:00:00+00:00,LT,9.27771
2020-05-03 22:00:00+00:00,LV,2.93
2020-05-03 22:00:00+00:00,RO,1896.0
2020-05-03 23:00:00+00:00,AT,708.10849
2020-05-03 23:00:00+00:00,CH,1957.55651
2020-05-03 23:00:00+00:00,ES,12825.077
2020-05-03 23:00:00+00:00,FI,2174.0
2020-05-03 23:00:00+00:00,FR,1977.501
2020-05-03 23:00:00+00:00,HR,652.29
2020-05-03 23:00:00+00:00,IT,2800.064
2020-05-03 23:00:00+00:00,ME,350.531
2020-05-03 23:00:00+00:00,NO,28684.0
2020-05-03 23:00:00+00:00,RS,555.0
2020-05-03 23:00:00+00:00,SE,8735.0
2020-05-03 23:00:00+00:00,SI,2.6
2020-05-04 00:00:00+00:00,PT,2598.514
2020-05-10 22:00:00+00:00,BG,1902.598
2020-05-10 22:00:00+00:00,GR,2643.027
2020-05-10 22:00:00+00:00,LT,10.075209999999998
2020-05-10 22:00:00+00:00,LV,3.03
2020-05-10 22:00:00+00:00,RO,1972.2
2020-05-10 23:00:00+00:00,AT,770.6011
2020-05-10 23:00:00+00:00,CH,2172.48704
2020-05-10 23:00:00+00:00,ES,12887.878
2020-05-10 23:00:00+00:00,FI,2409.0
2020-05-10 23:00:00+00:00,FR,2184.713
2020-05-10 23:00:00+00:00,HR,635.77
2020-05-10 23:00:00+00:00,IT,3015.455
2020-05-10 23:00:00+00:00,ME,355.771
2020-05-10 23:00:00+00:00,NO,27462.0
2020-05-10 23:00:00+00:00,RS,569.0
2020-05-10 23:00:00+00:00,SE,8453.0
2020-05-10 23:00:00+00:00,SI,2.6
2020-05-11 00:00:00+00:00,PT,2579.957
2020-05-17 22:00:00+00:00,BG,1929.47
2020-05-17 22:00:00+00:00,GR,2623.071
2020-05-17 22:00:00+00:00,LT,9.5715
2020-05-17 22:00:00+00:00,LV,2.676
2020-05-17 22:00:00+00:00,RO,2057.0
2020-05-17 23:00:00+00:00,AT,844.06259
2020-05-17 23:00:00+00:00,CH,2495.95461
2020-05-17 23:00:00+00:00,ES,12983.647
2020-05-17 23:00:00+00:00,FI,2754.0
2020-05-17 23:00:00+00:00,FR,2355.412
2020-05-17 23:00:00+00:00,HR,605.75
2020-05-17 23:00:00+00:00,IT,3293.225
2020-05-17 23:00:00+00:00,ME,359.101
2020-05-17 23:00:00+00:00,NO,27421.0
2020-05-17 23:00:00+00:00,RS,562.0
2020-05-17 23:00:00+00:00,SE,8655.0
2020-05-17 23:00:00+00:00,SI,2.6
2020-05-18 00:00:00+00:00,PT,2561.414
2020-05-24 22:00:00+00:00,BG,1951.644
2020-05-24 22:00:00+00:00,GR,2591.603
2020-05-24 22:00:00+00:00,LT,10.51336
2020-05-24 22:00:00+00:00,LV,2.574
2020-05-24 22:00:00+00:00,RO,2113.4
2020-05-24 23:00:00+00:00,AT,923.587
2020-05-24 23:00:00+00:00,CH,2903.17627
2020-05-24 23:00:00+00:00,ES,13000.919
2020-05-24 23:00:00+00:00,FI,3499.0
2020-05-24 23:00:00+00:00,FR,2576.537
2020-05-24 23:00:00+00:00,HR,578.71
2020-05-24 23:00:00+00:00,IT,3416.423
2020-05-24 23:00:00+00:00,ME,361.676
2020-05-24 23:00:00+00:00,NO,31201.0
2020-05-24 23:00:00+00:00,RS,544.0
2020-05-24 23:00:00+00:00,SE,10943.0
2020-05-24 23:00:00+00:00,SI,2.6
2020-05-25 00:00:00+00:00,PT,2526.029
2020-05-31 22:00:00+00:00,BG,1966.053
2020-05-31 22:00:00+00:00,GR,2547.303
2020-05-31 22:00:00+00:00,LT,9.23641
2020-05-31 22:00:00+00:00,LV,1.775
2020-05-31 22:00:00+00:00,RO,2155.1
2020-05-31 23:00:00+00:00,AT,932.64957
2020-05-31 23:00:00+00:00,CH,3170.51619
2020-05-31 23:00:00+00:00,ES,12884.805
2020-05-31 23:00:00+00:00,FI,3865.0
2020-05-31 23:00:00+00:00,FR,2698.73
2020-05-31 23:00:00+00:00,HR,555.25
2020-05-31 23:00:00+00:00,IT,3505.076
2020-05-31 23:00:00+00:00,ME,359.699
2020-05-31 23:00:00+00:00,NO,38653.0
2020-05-31 23:00:00+00:00,RS,528.0
2020-05-31 23:00:00+00:00,SE,15082.0
