date,country,value_GWh
2021-06-06 22:00:00+00:00,BG,2013.07347
2021-06-06 22:00:00+00:00,GR,2809.117
2021-06-06 22:00:00+00:00,LT,6.12378
2021-06-06 22:00:00+00:00,LV,2.226
2021-06-06 22:00:00+00:00,RO,2640.1
2021-06-06 23:00:00+00:00,AT,548.2241
2021-06-06 23:00:00+00:00,CH,1237.71477
2021-06-06 23:00:00+00:00,ES,10912.561
2021-06-06 23:00:00+00:00,FI,4442.36
2021-06-06 23:00:00+00:00,FR,1803.076
2021-06-06 23:00:00+00:00,HR,679.52
2021-06-06 23:00:00+00:00,IT,2879.527
2021-06-06 23:00:00+00:00,ME,363.021
2021-06-06 23:00:00+00:00,NO,50903.895
2021-06-06 23:00:00+00:00,RS,593.0
2021-06-06 23:00:00+00:00,SE,22736.0
2021-06-06 23:00:00+00:00,SI,2.6
2021-06-07 00:00:00+00:00,PT,2367.9
2021-06-13 22:00:00+00:00,BG,2041.05801
2021-06-13 22:00:00+00:00,GR,2784.746
2021-06-13 22:00:00+00:00,LT,8.414280000000002
2021-06-13 22:00:00+00:00,LV,2.649
2021-06-13 22:00:00+00:00,RO,2723.5
2021-06-13 23:00:00+00:00,AT,738.92134
2021-06-13 23:00:00+00:00,CH,1715.3946299999998
2021-06-13 23:00:00+00:00,ES,10722.206
2021-06-13 23:00:00+00:00,FI,4401.29
2021-06-13 23:00:00+00:00,FR,2002.076
2021-06-13 23:00:00+00:00,HR,657.24
2021-06-13 23:00:00+00:00,IT,3071.905
2021-06-13 23:00:00+00:00,ME,363.021
2021-06-13 23:00:00+00:00,NO,55001.275
2021-06-13 23:00:00+00:00,RS,608.0
2021-06-13 23:00:00+00:00,SE,24103.0
2021-06-13 23:00:00+00:00,SI,2.6
2021-06-14 00:00:00+00:00,PT,2315.943
2021-06-20 22:00:00+00:00,BG,2025.274
2021-06-20 22:00:00+00:00,GR,2732.103
2021-06-20 22:00:00+00:00,LT,7.781350000000001
2021-06-20 22:00:00+00:00,LV,3.11
2021-06-20 22:00:00+00:00,RO,2746.6
2021-06-20 23:00:00+00:00,AT,960.46626
2021-06-20 23:00:00+00:00,CH,2388.35713
2021-06-20 23:00:00+00:00,ES,10560.103
2021-06-20 23:00:00+00:00,FI,4468.87
2021-06-20 23:00:00+00:00,FR,2183.321
2021-06-20 23:00:00+00:00,HR,627.17
2021-06-20 23:00:00+00:00,IT,3311.711
2021-06-20 23:00:00+00:00,ME,344.691
2021-06-20 23:00:00+00:00,NO,56992.323
2021-06-20 23:00:00+00:00,RS,580.0
2021-06-20 23:00:00+00:00,SE,24963.0
2021-06-20 23:00:00+00:00,SI,2.6
2021-06-21 00:00:00+00:00,PT,2302.829
2021-06-27 22:00:00+00:00,BG,1987.61564
2021-06-27 22:00:00+00:00,GR,2634.616
2021-06-27 22:00:00+00:00,LT,7.970779999999999
2021-06-27 22:00:00+00:00,LV,4.941
2021-06-27 22:00:00+00:00,RO,2805.4
2021-06-27 23:00:00+00:00,AT,1091.04777
2021-06-27 23:00:00+00:00,CH,2804.20103
2021-06-27 23:00:00+00:00,ES,10358.992
2021-06-27 23:00:00+00:00,FI,4351.19
2021-06-27 23:00:00+00:00,FR,2310.252
2021-06-27 23:00:00+00:00,HR,594.33
2021-06-27 23:00:00+00:00,IT,3437.892
2021-06-27 23:00:00+00:00,ME,335.278
2021-06-27 23:00:00+00:00,NO,57533.64
2021-06-27 23:00:00+00:00,RS,544.0
2021-06-27 23:00:00+00:00,SE,24833.0
2021-06-27 23:00:00+00:00,SI,2.6
2021-06-28 00:00:00+00:00,PT,2262.486
