date,country,value_GWh
2023-03-05 22:00:00+00:00,BG,1448.00053
2023-03-05 22:00:00+00:00,GR,2423.591
2023-03-05 22:00:00+00:00,LT,8.433819999999999
2023-03-05 22:00:00+00:00,LV,4.643
2023-03-05 22:00:00+00:00,RO,2313.6
2023-03-05 23:00:00+00:00,AT,818.68217
2023-03-05 23:00:00+00:00,CH,2245.2548
2023-03-05 23:00:00+00:00,ES,9735.057
2023-03-05 23:00:00+00:00,FI,2154.78
2023-03-05 23:00:00+00:00,FR,1351.72
2023-03-05 23:00:00+00:00,HR,1029.06
2023-03-05 23:00:00+00:00,IT,1841.496
2023-03-05 23:00:00+00:00,ME,404.763
2023-03-05 23:00:00+00:00,MK,85.334
2023-03-05 23:00:00+00:00,NO,35651.139
2023-03-05 23:00:00+00:00,RS,532.0
2023-03-05 23:00:00+00:00,SE,10324.0
2023-03-05 23:00:00+00:00,SI,2.6
2023-03-06 00:00:00+00:00,PT,2383.829
2023-03-12 22:00:00+00:00,BG,1465.29004
2023-03-12 22:00:00+00:00,GR,2489.299
2023-03-12 22:00:00+00:00,LT,11.62209
2023-03-12 22:00:00+00:00,LV,4.893
2023-03-12 22:00:00+00:00,RO,2321.3
2023-03-12 23:00:00+00:00,AT,779.1426
2023-03-12 23:00:00+00:00,CH,2095.90197
2023-03-12 23:00:00+00:00,ES,9946.78
2023-03-12 23:00:00+00:00,FI,2038.8
2023-03-12 23:00:00+00:00,FR,1437.424
2023-03-12 23:00:00+00:00,HR,1052.62
2023-03-12 23:00:00+00:00,IT,1864.529
2023-03-12 23:00:00+00:00,ME,407.996
2023-03-12 23:00:00+00:00,MK,91.083
2023-03-12 23:00:00+00:00,NO,33459.856
2023-03-12 23:00:00+00:00,RS,537.0
2023-03-12 23:00:00+00:00,SE,9385.0
2023-03-12 23:00:00+00:00,SI,2.6
2023-03-13 00:00:00+00:00,PT,2471.814
2023-03-19 22:00:00+00:00,BG,1473.64495
2023-03-19 22:00:00+00:00,GR,2524.173
2023-03-19 22:00:00+00:00,LT,0.49727
2023-03-19 22:00:00+00:00,LV,2.899
2023-03-19 22:00:00+00:00,RO,2350.5
2023-03-19 23:00:00+00:00,AT,696.6528900000001
2023-03-19 23:00:00+00:00,CH,2004.23333
2023-03-19 23:00:00+00:00,ES,10128.378
2023-03-19 23:00:00+00:00,FI,1976.65
2023-03-19 23:00:00+00:00,FR,1480.07
2023-03-19 23:00:00+00:00,HR,1038.15
2023-03-19 23:00:00+00:00,IT,1885.022
2023-03-19 23:00:00+00:00,ME,348.208
2023-03-19 23:00:00+00:00,MK,87.025
2023-03-19 23:00:00+00:00,NO,31762.503
2023-03-19 23:00:00+00:00,RS,544.0
2023-03-19 23:00:00+00:00,SE,8471.0
2023-03-19 23:00:00+00:00,SI,2.6
2023-03-20 00:00:00+00:00,PT,2480.986
2023-03-26 22:00:00+00:00,BG,1477.5644
2023-03-26 22:00:00+00:00,GR,2552.013
2023-03-26 22:00:00+00:00,LT,9.67287
2023-03-26 22:00:00+00:00,LV,4.89
2023-03-26 22:00:00+00:00,RO,2368.5
2023-03-26 23:00:00+00:00,AT,641.0404100000001
2023-03-26 23:00:00+00:00,CH,1943.86583
2023-03-26 23:00:00+00:00,ES,10208.205
2023-03-26 23:00:00+00:00,FI,1834.19
2023-03-26 23:00:00+00:00,FR,1508.365
2023-03-26 23:00:00+00:00,HR,1020.48
2023-03-26 23:00:00+00:00,IT,1935.619
2023-03-26 23:00:00+00:00,ME,388.864
2023-03-26 23:00:00+00:00,MK,93.535
2023-03-26 23:00:00+00:00,NO,29351.583
2023-03-26 23:00:00+00:00,RS,561.0
2023-03-26 23:00:00+00:00,SE,7346.0
2023-03-26 23:00:00+00:00,SI,2.6
2023-03-27 00:00:00+00:00,PT,2514.7
