date,country,value_GWh
2020-10-04 22:00:00+00:00,BG,1696.007
2020-10-04 22:00:00+00:00,GR,1684.219
2020-10-04 22:00:00+00:00,IT,3720.602
2020-10-04 22:00:00+00:00,LT,10.06758
2020-10-04 22:00:00+00:00,LV,5.095
2020-10-04 22:00:00+00:00,RO,2494.9
2020-10-04 22:00:00+00:00,SI,2.6
2020-10-04 23:00:00+00:00,AT,1884.48459
2020-10-04 23:00:00+00:00,CH,6274.021900000001
2020-10-04 23:00:00+00:00,ES,8345.466
2020-10-04 23:00:00+00:00,FI,3736.0
2020-10-04 23:00:00+00:00,FR,2964.842
2020-10-04 23:00:00+00:00,HR,365.55
2020-10-04 23:00:00+00:00,ME,232.218
2020-10-04 23:00:00+00:00,NO,82636.0
2020-10-04 23:00:00+00:00,RS,565.0
2020-10-04 23:00:00+00:00,SE,28977.0
2020-10-05 00:00:00+00:00,PT,1913.7
2020-10-11 22:00:00+00:00,BG,1689.513
2020-10-11 22:00:00+00:00,GR,1688.014
2020-10-11 22:00:00+00:00,IT,3666.317
2020-10-11 22:00:00+00:00,LT,8.82348
2020-10-11 22:00:00+00:00,LV,6.706
2020-10-11 22:00:00+00:00,RO,2519.5
2020-10-11 22:00:00+00:00,SI,2.6
2020-10-11 23:00:00+00:00,AT,1901.8836
2020-10-11 23:00:00+00:00,CH,6071.81626
2020-10-11 23:00:00+00:00,ES,8253.016
2020-10-11 23:00:00+00:00,FI,3739.0
2020-10-11 23:00:00+00:00,FR,3019.708
2020-10-11 23:00:00+00:00,HR,455.62
2020-10-11 23:00:00+00:00,ME,314.756
2020-10-11 23:00:00+00:00,NO,81294.0
2020-10-11 23:00:00+00:00,RS,558.0
2020-10-11 23:00:00+00:00,SE,29092.0
2020-10-12 00:00:00+00:00,PT,1841.029
2020-10-18 22:00:00+00:00,BG,1675.447
2020-10-18 22:00:00+00:00,GR,1692.487
2020-10-18 22:00:00+00:00,IT,3604.714
2020-10-18 22:00:00+00:00,LT,0.39913
2020-10-18 22:00:00+00:00,LV,5.736
2020-10-18 22:00:00+00:00,RO,2482.3
2020-10-18 22:00:00+00:00,SI,2.6
2020-10-18 23:00:00+00:00,AT,1868.04883
2020-10-18 23:00:00+00:00,CH,4560.63299
2020-10-18 23:00:00+00:00,ES,8224.358
2020-10-18 23:00:00+00:00,FI,3789.0
2020-10-18 23:00:00+00:00,FR,2956.736
2020-10-18 23:00:00+00:00,HR,464.84
2020-10-18 23:00:00+00:00,ME,331.875
2020-10-18 23:00:00+00:00,NO,80630.0
2020-10-18 23:00:00+00:00,RS,569.0
2020-10-18 23:00:00+00:00,SE,28901.0
2020-10-19 00:00:00+00:00,PT,1758.986
2020-10-25 22:00:00+00:00,BG,1670.887
2020-10-25 22:00:00+00:00,GR,1676.901
2020-10-25 22:00:00+00:00,IT,3640.905
2020-10-25 22:00:00+00:00,LT,5.0227
2020-10-25 22:00:00+00:00,LV,7.174
2020-10-25 22:00:00+00:00,RO,2461.5
2020-10-25 22:00:00+00:00,SI,2.6
2020-10-25 23:00:00+00:00,AT,1875.00959
2020-10-25 23:00:00+00:00,CH,5829.148429999999
2020-10-25 23:00:00+00:00,ES,8440.297
2020-10-25 23:00:00+00:00,FI,3958.0
2020-10-25 23:00:00+00:00,FR,3041.148
2020-10-25 23:00:00+00:00,HR,474.86
2020-10-25 23:00:00+00:00,ME,331.257
2020-10-25 23:00:00+00:00,NO,80711.0
2020-10-25 23:00:00+00:00,RS,574.0
2020-10-25 23:00:00+00:00,SE,29087.0
2020-10-26 00:00:00+00:00,PT,1759.086
