date,country,value_GWh
2026-06-07 21:00:00+00:00,BG,2017.71242
2026-06-07 21:00:00+00:00,GR,2789.666
2026-06-07 21:00:00+00:00,LT,0.35438
2026-06-07 21:00:00+00:00,LV,2.807
2026-06-07 21:00:00+00:00,RO,2149.4
2026-06-07 22:00:00+00:00,AL,1513.1
2026-06-07 22:00:00+00:00,AT,883.09859
2026-06-07 22:00:00+00:00,CH,2229.0
2026-06-07 22:00:00+00:00,ES,15049.819
2026-06-07 22:00:00+00:00,FI,3648.05
2026-06-07 22:00:00+00:00,FR,2307.58
2026-06-07 22:00:00+00:00,HR,926.4
2026-06-07 22:00:00+00:00,IT,2976.14
2026-06-07 22:00:00+00:00,ME,346.964
2026-06-07 22:00:00+00:00,MK,455.32
2026-06-07 22:00:00+00:00,NO,50326.376
2026-06-07 22:00:00+00:00,RS,510.0
2026-06-07 22:00:00+00:00,SE,19535.0
2026-06-07 22:00:00+00:00,SI,2.6
2026-06-07 23:00:00+00:00,PT,2699.514
2026-06-14 21:00:00+00:00,BG,2004.74512
2026-06-14 21:00:00+00:00,GR,2751.234
2026-06-14 21:00:00+00:00,LT,0.35438
2026-06-14 21:00:00+00:00,LV,2.742
2026-06-14 21:00:00+00:00,RO,2171.8
2026-06-14 22:00:00+00:00,AL,1481.9
2026-06-14 22:00:00+00:00,AT,1039.10321
2026-06-14 22:00:00+00:00,CH,2583.0
2026-06-14 22:00:00+00:00,ES,14844.236
2026-06-14 22:00:00+00:00,FI,3758.47
2026-06-14 22:00:00+00:00,FR,2410.934
2026-06-14 22:00:00+00:00,HR,912.82
2026-06-14 22:00:00+00:00,IT,3027.665
2026-06-14 22:00:00+00:00,MK,467.437
2026-06-14 22:00:00+00:00,NO,52729.489
2026-06-14 22:00:00+00:00,RS,499.0
2026-06-14 22:00:00+00:00,SE,20682.0
2026-06-14 22:00:00+00:00,SI,2.6
2026-06-14 23:00:00+00:00,PT,2627.829
2026-06-21 21:00:00+00:00,BG,1991.47015
2026-06-21 21:00:00+00:00,GR,2696.301
2026-06-21 21:00:00+00:00,LT,0.35438
2026-06-21 21:00:00+00:00,LV,2.874
2026-06-21 21:00:00+00:00,RO,2149.6
2026-06-21 22:00:00+00:00,AL,1408.1
2026-06-21 22:00:00+00:00,AT,1143.6524
2026-06-21 22:00:00+00:00,CH,2983.0
2026-06-21 22:00:00+00:00,ES,14494.618
2026-06-21 22:00:00+00:00,FI,3754.71
2026-06-21 22:00:00+00:00,FR,2439.328
2026-06-21 22:00:00+00:00,HR,885.83
2026-06-21 22:00:00+00:00,IT,3057.321
2026-06-21 22:00:00+00:00,MK,467.742
2026-06-21 22:00:00+00:00,NO,54199.872
2026-06-21 22:00:00+00:00,RS,515.0
2026-06-21 22:00:00+00:00,SE,21150.0
2026-06-21 22:00:00+00:00,SI,2.6
2026-06-21 23:00:00+00:00,PT,2549.957
2026-06-28 21:00:00+00:00,BG,1974.2959099999998
2026-06-28 21:00:00+00:00,GR,2626.85
2026-06-28 21:00:00+00:00,LT,0.35438
2026-06-28 21:00:00+00:00,LV,3.352
2026-06-28 21:00:00+00:00,RO,2138.6
2026-06-28 22:00:00+00:00,AL,1329.8
2026-06-28 22:00:00+00:00,AT,1234.94544
2026-06-28 22:00:00+00:00,CH,3385.0
2026-06-28 22:00:00+00:00,ES,14109.949
2026-06-28 22:00:00+00:00,FI,3749.9
2026-06-28 22:00:00+00:00,FR,2471.818
2026-06-28 22:00:00+00:00,HR,850.04
2026-06-28 22:00:00+00:00,IT,3073.937
2026-06-28 22:00:00+00:00,MK,464.421
2026-06-28 22:00:00+00:00,NO,55213.432
2026-06-28 22:00:00+00:00,RS,512.0
2026-06-28 22:00:00+00:00,SE,21936.0
2026-06-28 22:00:00+00:00,SI,2.6
2026-06-28 23:00:00+00:00,PT,2489.5
