date,country,value_GWh
2023-12-03 22:00:00+00:00,BG,1512.14886
2023-12-03 22:00:00+00:00,GR,2280.793
2023-12-03 22:00:00+00:00,LT,8.276219999999999
2023-12-03 22:00:00+00:00,LV,7.811
2023-12-03 22:00:00+00:00,RO,2232.8
2023-12-03 23:00:00+00:00,AT,1590.41963
2023-12-03 23:00:00+00:00,CH,4468.51441
2023-12-03 23:00:00+00:00,ES,9349.226
2023-12-03 23:00:00+00:00,FI,3836.83
2023-12-03 23:00:00+00:00,FR,2789.836
2023-12-03 23:00:00+00:00,HR,731.83
2023-12-03 23:00:00+00:00,IT,3484.863
2023-12-03 23:00:00+00:00,ME,388.485
2023-12-03 23:00:00+00:00,MK,194.543
2023-12-03 23:00:00+00:00,NO,58445.504
2023-12-03 23:00:00+00:00,RS,558.0
2023-12-03 23:00:00+00:00,SE,21419.0
2023-12-03 23:00:00+00:00,SI,2.6
2023-12-04 00:00:00+00:00,PT,2420.357
2023-12-10 22:00:00+00:00,BG,1516.1647
2023-12-10 22:00:00+00:00,GR,2229.633
2023-12-10 22:00:00+00:00,LT,9.79254
2023-12-10 22:00:00+00:00,LV,7.495
2023-12-10 22:00:00+00:00,RO,2229.8
2023-12-10 23:00:00+00:00,AT,1545.63884
2023-12-10 23:00:00+00:00,CH,4324.1596
2023-12-10 23:00:00+00:00,ES,9548.96
2023-12-10 23:00:00+00:00,FI,3739.85
2023-12-10 23:00:00+00:00,FR,2806.027
2023-12-10 23:00:00+00:00,HR,785.77
2023-12-10 23:00:00+00:00,IT,3424.733
2023-12-10 23:00:00+00:00,ME,374.452
2023-12-10 23:00:00+00:00,MK,193.408
2023-12-10 23:00:00+00:00,NO,56628.147
2023-12-10 23:00:00+00:00,RS,555.0
2023-12-10 23:00:00+00:00,SE,20349.0
2023-12-10 23:00:00+00:00,SI,2.6
2023-12-11 00:00:00+00:00,PT,2523.814
2023-12-17 22:00:00+00:00,BG,1524.33205
2023-12-17 22:00:00+00:00,GR,2203.687
2023-12-17 22:00:00+00:00,LT,10.533
2023-12-17 22:00:00+00:00,LV,7.898
2023-12-17 22:00:00+00:00,RO,2191.8
2023-12-17 23:00:00+00:00,AT,1507.17446
2023-12-17 23:00:00+00:00,CH,4240.408
2023-12-17 23:00:00+00:00,ES,9597.457
2023-12-17 23:00:00+00:00,FI,3681.28
2023-12-17 23:00:00+00:00,FR,2761.956
2023-12-17 23:00:00+00:00,HR,782.72
2023-12-17 23:00:00+00:00,IT,3343.648
2023-12-17 23:00:00+00:00,ME,360.57
2023-12-17 23:00:00+00:00,MK,191.355
2023-12-17 23:00:00+00:00,NO,56099.981
2023-12-17 23:00:00+00:00,RS,558.0
2023-12-17 23:00:00+00:00,SE,19696.0
2023-12-17 23:00:00+00:00,SI,2.6
2023-12-18 00:00:00+00:00,PT,2519.4
2023-12-24 22:00:00+00:00,BG,1528.43989
2023-12-24 22:00:00+00:00,GR,2178.71
2023-12-24 22:00:00+00:00,LT,6.76603
2023-12-24 22:00:00+00:00,LV,7.1
2023-12-24 22:00:00+00:00,RO,2191.2
2023-12-24 23:00:00+00:00,AT,1543.1442
2023-12-24 23:00:00+00:00,CH,4253.31869
2023-12-24 23:00:00+00:00,ES,9483.417
2023-12-24 23:00:00+00:00,FI,3586.0
2023-12-24 23:00:00+00:00,FR,2795.844
2023-12-24 23:00:00+00:00,HR,760.34
2023-12-24 23:00:00+00:00,IT,3280.575
2023-12-24 23:00:00+00:00,ME,346.912
2023-12-24 23:00:00+00:00,MK,182.243
2023-12-24 23:00:00+00:00,NO,54781.802
2023-12-24 23:00:00+00:00,RS,549.0
2023-12-24 23:00:00+00:00,SE,18943.0
2023-12-24 23:00:00+00:00,SI,2.6
2023-12-25 00:00:00+00:00,PT,2471.343
