date,country,value_GWh
2020-11-01 22:00:00+00:00,BG,1670.409
2020-11-01 22:00:00+00:00,GR,1656.47
2020-11-01 22:00:00+00:00,IT,3602.464
2020-11-01 22:00:00+00:00,LT,9.62886
2020-11-01 22:00:00+00:00,LV,5.852
2020-11-01 22:00:00+00:00,RO,2436.0
2020-11-01 22:00:00+00:00,SI,2.6
2020-11-01 23:00:00+00:00,AT,1901.27821
2020-11-01 23:00:00+00:00,CH,4771.90073
2020-11-01 23:00:00+00:00,ES,8534.366
2020-11-01 23:00:00+00:00,FI,4104.0
2020-11-01 23:00:00+00:00,FR,3088.786
2020-11-01 23:00:00+00:00,HR,460.12
2020-11-01 23:00:00+00:00,ME,311.744
2020-11-01 23:00:00+00:00,NO,82422.0
2020-11-01 23:00:00+00:00,RS,576.0
2020-11-01 23:00:00+00:00,SE,30435.0
2020-11-02 00:00:00+00:00,PT,1697.914
2020-11-08 22:00:00+00:00,BG,1639.576
2020-11-08 22:00:00+00:00,GR,1624.097
2020-11-08 22:00:00+00:00,IT,3519.272
2020-11-08 22:00:00+00:00,LT,8.32919
2020-11-08 22:00:00+00:00,LV,5.381
2020-11-08 22:00:00+00:00,RO,2367.7
2020-11-08 22:00:00+00:00,SI,2.6
2020-11-08 23:00:00+00:00,AT,1844.81951
2020-11-08 23:00:00+00:00,CH,5795.730259999999
2020-11-08 23:00:00+00:00,ES,8602.562
2020-11-08 23:00:00+00:00,FI,4105.0
2020-11-08 23:00:00+00:00,FR,3035.13
2020-11-08 23:00:00+00:00,HR,431.35
2020-11-08 23:00:00+00:00,ME,276.864
2020-11-08 23:00:00+00:00,NO,81590.0
2020-11-08 23:00:00+00:00,RS,567.0
2020-11-08 23:00:00+00:00,SE,30343.0
2020-11-09 00:00:00+00:00,PT,1703.557
2020-11-15 22:00:00+00:00,BG,1612.584
2020-11-15 22:00:00+00:00,GR,1591.729
2020-11-15 22:00:00+00:00,IT,3415.11
2020-11-15 22:00:00+00:00,LT,9.31908
2020-11-15 22:00:00+00:00,LV,6.125
2020-11-15 22:00:00+00:00,RO,2300.1
2020-11-15 22:00:00+00:00,SI,2.6
2020-11-15 23:00:00+00:00,AT,1771.305
2020-11-15 23:00:00+00:00,CH,5552.43096
2020-11-15 23:00:00+00:00,ES,8582.863
2020-11-15 23:00:00+00:00,FI,4210.0
2020-11-15 23:00:00+00:00,FR,3012.185
2020-11-15 23:00:00+00:00,HR,455.49
2020-11-15 23:00:00+00:00,ME,247.571
2020-11-15 23:00:00+00:00,NO,83251.0
2020-11-15 23:00:00+00:00,RS,551.0
2020-11-15 23:00:00+00:00,SE,30498.0
2020-11-16 00:00:00+00:00,PT,1640.943
2020-11-22 22:00:00+00:00,BG,1583.511
2020-11-22 22:00:00+00:00,GR,1563.906
2020-11-22 22:00:00+00:00,IT,3325.664
2020-11-22 22:00:00+00:00,LT,9.11371
2020-11-22 22:00:00+00:00,LV,6.568
2020-11-22 22:00:00+00:00,RO,2186.2
2020-11-22 22:00:00+00:00,SI,2.6
2020-11-22 23:00:00+00:00,AT,1646.47651
2020-11-22 23:00:00+00:00,CH,5316.71179
2020-11-22 23:00:00+00:00,ES,8494.958
2020-11-22 23:00:00+00:00,FI,4244.0
2020-11-22 23:00:00+00:00,FR,2929.262
2020-11-22 23:00:00+00:00,HR,439.63
2020-11-22 23:00:00+00:00,ME,209.192
2020-11-22 23:00:00+00:00,NO,82282.0
2020-11-22 23:00:00+00:00,RS,520.0
2020-11-22 23:00:00+00:00,SE,29971.0
2020-11-23 00:00:00+00:00,PT,1579.729
2020-11-29 22:00:00+00:00,BG,1551.067
2020-11-29 22:00:00+00:00,GR,1518.616
2020-11-29 22:00:00+00:00,IT,3284.366
2020-11-29 22:00:00+00:00,LT,8.779530000000001
2020-11-29 22:00:00+00:00,LV,5.944
2020-11-29 22:00:00+00:00,RO,2097.7
2020-11-29 22:00:00+00:00,SI,2.6
2020-11-29 23:00:00+00:00,AT,1484.92837
2020-11-29 23:00:00+00:00,CH,4875.50079
2020-11-29 23:00:00+00:00,ES,8372.287
2020-11-29 23:00:00+00:00,FI,4236.0
2020-11-29 23:00:00+00:00,FR,2674.858
2020-11-29 23:00:00+00:00,HR,535.84
2020-11-29 23:00:00+00:00,ME,175.95
2020-11-29 23:00:00+00:00,NO,80219.0
2020-11-29 23:00:00+00:00,RS,480.0
2020-11-29 23:00:00+00:00,SE,29294.0
2020-11-30 00:00:00+00:00,PT,1530.757
