date,country,value_GWh
2025-11-02 22:00:00+00:00,BG,1239.10021
2025-11-02 22:00:00+00:00,GR,1207.899
2025-11-02 22:00:00+00:00,LT,0.35438
2025-11-02 22:00:00+00:00,LV,5.273
2025-11-02 22:00:00+00:00,MK,115.688
2025-11-02 22:00:00+00:00,RO,2243.8
2025-11-02 23:00:00+00:00,AL,330.0
2025-11-02 23:00:00+00:00,AT,1650.3618600000002
2025-11-02 23:00:00+00:00,CH,6928.0
2025-11-02 23:00:00+00:00,ES,9221.856
2025-11-02 23:00:00+00:00,FI,3331.68
2025-11-02 23:00:00+00:00,FR,2489.724
2025-11-02 23:00:00+00:00,HR,398.9
2025-11-02 23:00:00+00:00,IT,2636.75
2025-11-02 23:00:00+00:00,ME,192.469
2025-11-02 23:00:00+00:00,NO,71121.49
2025-11-02 23:00:00+00:00,RS,403.0
2025-11-02 23:00:00+00:00,SE,28373.0
2025-11-02 23:00:00+00:00,SI,2.6
2025-11-03 00:00:00+00:00,PT,2056.0
2025-11-09 22:00:00+00:00,BG,1259.17264
2025-11-09 22:00:00+00:00,GR,1266.771
2025-11-09 22:00:00+00:00,LT,0.35438
2025-11-09 22:00:00+00:00,LV,4.577
2025-11-09 22:00:00+00:00,MK,115.585
2025-11-09 22:00:00+00:00,RO,2203.8
2025-11-09 23:00:00+00:00,AL,387.0
2025-11-09 23:00:00+00:00,AT,1617.12189
2025-11-09 23:00:00+00:00,CH,6809.0
2025-11-09 23:00:00+00:00,ES,9370.363
2025-11-09 23:00:00+00:00,FI,3354.43
2025-11-09 23:00:00+00:00,FR,2363.56
2025-11-09 23:00:00+00:00,HR,379.93
2025-11-09 23:00:00+00:00,IT,2590.219
2025-11-09 23:00:00+00:00,ME,203.988
2025-11-09 23:00:00+00:00,NO,70588.316
2025-11-09 23:00:00+00:00,RS,403.0
2025-11-09 23:00:00+00:00,SE,27868.0
2025-11-09 23:00:00+00:00,SI,2.6
2025-11-10 00:00:00+00:00,PT,2183.543
2025-11-16 22:00:00+00:00,BG,1306.0801399999998
2025-11-16 22:00:00+00:00,GR,1357.451
2025-11-16 22:00:00+00:00,LT,0.35438
2025-11-16 22:00:00+00:00,LV,3.849
2025-11-16 22:00:00+00:00,MK,106.909
2025-11-16 22:00:00+00:00,RO,2180.6
2025-11-16 23:00:00+00:00,AL,509.0
2025-11-16 23:00:00+00:00,AT,1563.09519
2025-11-16 23:00:00+00:00,CH,6573.0
2025-11-16 23:00:00+00:00,ES,9659.956
2025-11-16 23:00:00+00:00,FI,3304.86
2025-11-16 23:00:00+00:00,FR,2381.618
2025-11-16 23:00:00+00:00,HR,405.07
2025-11-16 23:00:00+00:00,IT,2558.366
2025-11-16 23:00:00+00:00,ME,230.048
2025-11-16 23:00:00+00:00,NO,68094.438
2025-11-16 23:00:00+00:00,RS,419.0
2025-11-16 23:00:00+00:00,SE,27080.0
2025-11-16 23:00:00+00:00,SI,2.6
2025-11-17 00:00:00+00:00,PT,2347.171
2025-11-23 22:00:00+00:00,BG,1411.23344
2025-11-23 22:00:00+00:00,GR,1591.599
2025-11-23 22:00:00+00:00,LT,0.35438
2025-11-23 22:00:00+00:00,LV,5.296
2025-11-23 22:00:00+00:00,MK,152.13
2025-11-23 22:00:00+00:00,RO,2184.9
2025-11-23 23:00:00+00:00,AL,700.0
2025-11-23 23:00:00+00:00,AT,1487.5199
2025-11-23 23:00:00+00:00,CH,6223.0
2025-11-23 23:00:00+00:00,ES,9719.238
2025-11-23 23:00:00+00:00,FI,3336.54
2025-11-23 23:00:00+00:00,FR,2285.087
2025-11-23 23:00:00+00:00,HR,622.74
2025-11-23 23:00:00+00:00,IT,2479.904
2025-11-23 23:00:00+00:00,ME,288.969
2025-11-23 23:00:00+00:00,NO,66379.507
2025-11-23 23:00:00+00:00,RS,437.0
2025-11-23 23:00:00+00:00,SE,26377.0
2025-11-23 23:00:00+00:00,SI,2.6
2025-11-24 00:00:00+00:00,PT,2355.443
2025-11-30 22:00:00+00:00,BG,1497.61856
2025-11-30 22:00:00+00:00,GR,1758.867
2025-11-30 22:00:00+00:00,LT,0.35438
2025-11-30 22:00:00+00:00,LV,5.167
2025-11-30 22:00:00+00:00,RO,2149.5
2025-11-30 23:00:00+00:00,AL,866.0
2025-11-30 23:00:00+00:00,AT,1391.91029
2025-11-30 23:00:00+00:00,CH,5882.0
2025-11-30 23:00:00+00:00,ES,9760.787
2025-11-30 23:00:00+00:00,FI,3394.87
2025-11-30 23:00:00+00:00,FR,2169.291
2025-11-30 23:00:00+00:00,HR,654.97
2025-11-30 23:00:00+00:00,IT,2421.73
2025-11-30 23:00:00+00:00,ME,303.953
2025-11-30 23:00:00+00:00,NO,64920.911
2025-11-30 23:00:00+00:00,RS,461.0
2025-11-30 23:00:00+00:00,SE,25434.0
2025-11-30 23:00:00+00:00,SI,2.6
