date,country,value_GWh
2021-08-01 22:00:00+00:00,BG,1826.61859
2021-08-01 22:00:00+00:00,GR,2100.217
2021-08-01 22:00:00+00:00,LT,8.604700000000001
2021-08-01 22:00:00+00:00,LV,7.959
2021-08-01 22:00:00+00:00,RO,2716.8
2021-08-01 23:00:00+00:00,AT,1745.75809
2021-08-01 23:00:00+00:00,CH,4976.54691
2021-08-01 23:00:00+00:00,ES,8477.701
2021-08-01 23:00:00+00:00,FI,3839.93
2021-08-01 23:00:00+00:00,FR,2607.829
2021-08-01 23:00:00+00:00,HR,483.15
2021-08-01 23:00:00+00:00,IT,3622.011
2021-08-01 23:00:00+00:00,ME,257.791
2021-08-01 23:00:00+00:00,NO,59962.5
2021-08-01 23:00:00+00:00,RS,508.0
2021-08-01 23:00:00+00:00,SE,23946.0
2021-08-01 23:00:00+00:00,SI,2.6
2021-08-02 00:00:00+00:00,PT,1983.586
2021-08-08 22:00:00+00:00,BG,1786.06082
2021-08-08 22:00:00+00:00,GR,1989.261
2021-08-08 22:00:00+00:00,LT,9.74519
2021-08-08 22:00:00+00:00,LV,8.412
2021-08-08 22:00:00+00:00,RO,2686.9
2021-08-08 23:00:00+00:00,AT,1809.10041
2021-08-08 23:00:00+00:00,CH,5242.87689
2021-08-08 23:00:00+00:00,ES,8107.387
2021-08-08 23:00:00+00:00,FI,3840.1
2021-08-08 23:00:00+00:00,FR,2658.935
2021-08-08 23:00:00+00:00,HR,444.33
2021-08-08 23:00:00+00:00,IT,3656.351
2021-08-08 23:00:00+00:00,ME,240.956
2021-08-08 23:00:00+00:00,NO,59566.382
2021-08-08 23:00:00+00:00,RS,494.0
2021-08-08 23:00:00+00:00,SE,23566.0
2021-08-08 23:00:00+00:00,SI,2.6
2021-08-09 00:00:00+00:00,PT,1906.757
2021-08-15 22:00:00+00:00,BG,1752.53895
2021-08-15 22:00:00+00:00,GR,1908.754
2021-08-15 22:00:00+00:00,LT,9.05944
2021-08-15 22:00:00+00:00,LV,9.284
2021-08-15 22:00:00+00:00,RO,2643.9
2021-08-15 23:00:00+00:00,AT,1813.131
2021-08-15 23:00:00+00:00,CH,5489.34906
2021-08-15 23:00:00+00:00,ES,7728.542
2021-08-15 23:00:00+00:00,FI,3881.11
2021-08-15 23:00:00+00:00,FR,2655.591
2021-08-15 23:00:00+00:00,HR,410.08
2021-08-15 23:00:00+00:00,IT,3577.435
2021-08-15 23:00:00+00:00,ME,225.395
2021-08-15 23:00:00+00:00,NO,59207.451
2021-08-15 23:00:00+00:00,RS,493.0
2021-08-15 23:00:00+00:00,SE,23939.0
2021-08-15 23:00:00+00:00,SI,2.6
2021-08-16 00:00:00+00:00,PT,1874.529
2021-08-22 22:00:00+00:00,BG,1718.88883
2021-08-22 22:00:00+00:00,GR,1834.389
2021-08-22 22:00:00+00:00,LT,8.2714
2021-08-22 22:00:00+00:00,LV,8.074
2021-08-22 22:00:00+00:00,RO,2605.1
2021-08-22 23:00:00+00:00,AT,1808.11516
2021-08-22 23:00:00+00:00,CH,5594.11084
2021-08-22 23:00:00+00:00,ES,7373.652
2021-08-22 23:00:00+00:00,FI,3857.88
2021-08-22 23:00:00+00:00,FR,2612.909
2021-08-22 23:00:00+00:00,HR,381.13
2021-08-22 23:00:00+00:00,IT,3444.99
2021-08-22 23:00:00+00:00,ME,223.203
2021-08-22 23:00:00+00:00,NO,58342.518
2021-08-22 23:00:00+00:00,RS,493.0
2021-08-22 23:00:00+00:00,SE,23987.0
2021-08-22 23:00:00+00:00,SI,2.6
2021-08-23 00:00:00+00:00,PT,1848.925
2021-08-29 22:00:00+00:00,BG,1689.38137
2021-08-29 22:00:00+00:00,GR,1765.827
2021-08-29 22:00:00+00:00,LT,9.4665
2021-08-29 22:00:00+00:00,LV,9.508
2021-08-29 22:00:00+00:00,RO,2604.0
2021-08-29 23:00:00+00:00,AT,1781.62279
2021-08-29 23:00:00+00:00,CH,5571.349969999999
2021-08-29 23:00:00+00:00,ES,7047.19
2021-08-29 23:00:00+00:00,FI,3733.87
2021-08-29 23:00:00+00:00,FR,2537.592
2021-08-29 23:00:00+00:00,HR,350.02
2021-08-29 23:00:00+00:00,IT,3259.127
2021-08-29 23:00:00+00:00,ME,212.929
2021-08-29 23:00:00+00:00,NO,57363.294
2021-08-29 23:00:00+00:00,RS,475.0
2021-08-29 23:00:00+00:00,SE,23839.0
2021-08-29 23:00:00+00:00,SI,2.6
2021-08-30 00:00:00+00:00,PT,1794.85
