date,country,value_GWh
2020-08-02 22:00:00+00:00,BG,1895.656
2020-08-02 22:00:00+00:00,GR,1962.024
2020-08-02 22:00:00+00:00,LT,7.9505
2020-08-02 22:00:00+00:00,LV,4.454
2020-08-02 22:00:00+00:00,RO,2795.2
2020-08-02 22:00:00+00:00,SI,2.6
2020-08-02 23:00:00+00:00,AT,1728.88737
2020-08-02 23:00:00+00:00,CH,5288.90009
2020-08-02 23:00:00+00:00,ES,10709.34
2020-08-02 23:00:00+00:00,FI,4104.0
2020-08-02 23:00:00+00:00,FR,3062.108
2020-08-02 23:00:00+00:00,HR,435.11
2020-08-02 23:00:00+00:00,IT,3846.485
2020-08-02 23:00:00+00:00,ME,294.186
2020-08-02 23:00:00+00:00,NO,79170.0
2020-08-02 23:00:00+00:00,RS,584.0
2020-08-02 23:00:00+00:00,SE,29676.0
2020-08-03 00:00:00+00:00,PT,2149.543
2020-08-09 22:00:00+00:00,BG,1872.773
2020-08-09 22:00:00+00:00,GR,1906.969
2020-08-09 22:00:00+00:00,LT,8.51366
2020-08-09 22:00:00+00:00,LV,6.02
2020-08-09 22:00:00+00:00,RO,2762.9
2020-08-09 22:00:00+00:00,SI,2.6
2020-08-09 23:00:00+00:00,AT,1749.68103
2020-08-09 23:00:00+00:00,CH,5430.84271
2020-08-09 23:00:00+00:00,ES,10366.823
2020-08-09 23:00:00+00:00,FI,4002.0
2020-08-09 23:00:00+00:00,FR,3013.309
2020-08-09 23:00:00+00:00,HR,416.41
2020-08-09 23:00:00+00:00,IT,3854.953
2020-08-09 23:00:00+00:00,ME,281.348
2020-08-09 23:00:00+00:00,NO,79034.0
2020-08-09 23:00:00+00:00,RS,593.0
2020-08-09 23:00:00+00:00,SE,29297.0
2020-08-10 00:00:00+00:00,PT,2105.271
2020-08-16 22:00:00+00:00,BG,1853.578
2020-08-16 22:00:00+00:00,GR,1843.071
2020-08-16 22:00:00+00:00,LT,8.41778
2020-08-16 22:00:00+00:00,LV,4.035
2020-08-16 22:00:00+00:00,RO,2744.1
2020-08-16 22:00:00+00:00,SI,2.6
2020-08-16 23:00:00+00:00,AT,1770.73067
2020-08-16 23:00:00+00:00,CH,5605.0396
2020-08-16 23:00:00+00:00,ES,10072.905
2020-08-16 23:00:00+00:00,FI,3893.0
2020-08-16 23:00:00+00:00,FR,2986.398
2020-08-16 23:00:00+00:00,HR,412.27
2020-08-16 23:00:00+00:00,IT,3807.057
2020-08-16 23:00:00+00:00,ME,270.529
2020-08-16 23:00:00+00:00,NO,79517.0
2020-08-16 23:00:00+00:00,RS,591.0
2020-08-16 23:00:00+00:00,SE,28821.0
2020-08-17 00:00:00+00:00,PT,2094.186
2020-08-23 22:00:00+00:00,BG,1826.122
2020-08-23 22:00:00+00:00,GR,1783.669
2020-08-23 22:00:00+00:00,LT,8.81355
2020-08-23 22:00:00+00:00,LV,4.365
2020-08-23 22:00:00+00:00,RO,2718.4
2020-08-23 22:00:00+00:00,SI,2.6
2020-08-23 23:00:00+00:00,AT,1787.36767
2020-08-23 23:00:00+00:00,CH,5792.00291
2020-08-23 23:00:00+00:00,ES,9705.841
2020-08-23 23:00:00+00:00,FI,3804.0
2020-08-23 23:00:00+00:00,FR,2955.316
2020-08-23 23:00:00+00:00,HR,388.61
2020-08-23 23:00:00+00:00,ME,258.418
2020-08-23 23:00:00+00:00,NO,79325.0
2020-08-23 23:00:00+00:00,RS,577.0
2020-08-23 23:00:00+00:00,SE,28217.0
2020-08-24 00:00:00+00:00,PT,2068.171
2020-08-30 22:00:00+00:00,BG,1805.355
2020-08-30 22:00:00+00:00,GR,1715.489
2020-08-30 22:00:00+00:00,LT,8.65529
2020-08-30 22:00:00+00:00,LV,6.245
2020-08-30 22:00:00+00:00,RO,2671.5
2020-08-30 22:00:00+00:00,SI,2.6
2020-08-30 23:00:00+00:00,AT,1889.60074
2020-08-30 23:00:00+00:00,CH,6028.80956
2020-08-30 23:00:00+00:00,ES,9363.826
2020-08-30 23:00:00+00:00,FI,3716.0
2020-08-30 23:00:00+00:00,FR,2975.651
2020-08-30 23:00:00+00:00,HR,370.41
2020-08-30 23:00:00+00:00,ME,240.877
2020-08-30 23:00:00+00:00,NO,78874.0
2020-08-30 23:00:00+00:00,RS,551.0
2020-08-30 23:00:00+00:00,SE,27626.0
2020-08-31 00:00:00+00:00,PT,2044.271
