date,country,value_GWh
2022-07-03 21:00:00+00:00,LT,9.59479
2022-07-03 22:00:00+00:00,BG,1932.40958
2022-07-03 22:00:00+00:00,FR,2469.618
2022-07-03 22:00:00+00:00,GR,2741.043
2022-07-03 22:00:00+00:00,LV,7.552
2022-07-03 22:00:00+00:00,RO,2301.0
2022-07-03 23:00:00+00:00,AT,1403.12466
2022-07-03 23:00:00+00:00,CH,3744.32187
2022-07-03 23:00:00+00:00,ES,7194.5
2022-07-03 23:00:00+00:00,FI,3994.21
2022-07-03 23:00:00+00:00,HR,684.86
2022-07-03 23:00:00+00:00,IT,2681.877
2022-07-03 23:00:00+00:00,ME,231.494
2022-07-03 23:00:00+00:00,NO,54565.956
2022-07-03 23:00:00+00:00,RS,246.0
2022-07-03 23:00:00+00:00,SE,27692.0
2022-07-03 23:00:00+00:00,SI,2.6
2022-07-04 00:00:00+00:00,PT,974.314
2022-07-10 21:00:00+00:00,LT,9.55205
2022-07-10 22:00:00+00:00,BG,1909.49186
2022-07-10 22:00:00+00:00,FR,2462.11
2022-07-10 22:00:00+00:00,GR,2683.837
2022-07-10 22:00:00+00:00,LV,5.682
2022-07-10 22:00:00+00:00,RO,2237.6
2022-07-10 23:00:00+00:00,AT,1472.43657
2022-07-10 23:00:00+00:00,CH,4008.43253
2022-07-10 23:00:00+00:00,ES,7037.432
2022-07-10 23:00:00+00:00,FI,3936.64
2022-07-10 23:00:00+00:00,HR,659.13
2022-07-10 23:00:00+00:00,IT,2614.979
2022-07-10 23:00:00+00:00,ME,221.631
2022-07-10 23:00:00+00:00,NO,56099.165
2022-07-10 23:00:00+00:00,RS,246.0
2022-07-10 23:00:00+00:00,SE,28250.0
2022-07-10 23:00:00+00:00,SI,2.6
2022-07-11 00:00:00+00:00,PT,946.1
2022-07-17 21:00:00+00:00,LT,8.486799999999999
2022-07-17 22:00:00+00:00,BG,1866.29807
2022-07-17 22:00:00+00:00,FR,2382.772
2022-07-17 22:00:00+00:00,GR,2607.244
2022-07-17 22:00:00+00:00,LV,4.217
2022-07-17 22:00:00+00:00,RO,2138.0
2022-07-17 23:00:00+00:00,AT,1506.20901
2022-07-17 23:00:00+00:00,CH,3552.5681400000003
2022-07-17 23:00:00+00:00,ES,6828.082
2022-07-17 23:00:00+00:00,FI,3907.31
2022-07-17 23:00:00+00:00,HR,625.72
2022-07-17 23:00:00+00:00,IT,2614.979
2022-07-17 23:00:00+00:00,ME,210.483
2022-07-17 23:00:00+00:00,NO,57059.916
2022-07-17 23:00:00+00:00,RS,246.0
2022-07-17 23:00:00+00:00,SE,28399.0
2022-07-17 23:00:00+00:00,SI,2.6
2022-07-18 00:00:00+00:00,PT,934.8
2022-07-24 21:00:00+00:00,LT,8.4671
2022-07-24 22:00:00+00:00,BG,1816.93279
2022-07-24 22:00:00+00:00,FR,2312.574
2022-07-24 22:00:00+00:00,GR,2499.564
2022-07-24 22:00:00+00:00,LV,4.54
2022-07-24 22:00:00+00:00,RO,2037.3
2022-07-24 23:00:00+00:00,AT,1583.69664
2022-07-24 23:00:00+00:00,CH,4438.692889999999
2022-07-24 23:00:00+00:00,ES,6608.574
2022-07-24 23:00:00+00:00,FI,3913.46
2022-07-24 23:00:00+00:00,HR,604.99
2022-07-24 23:00:00+00:00,IT,2377.336
2022-07-24 23:00:00+00:00,ME,201.564
2022-07-24 23:00:00+00:00,NO,58302.041
2022-07-24 23:00:00+00:00,RS,250.0
2022-07-24 23:00:00+00:00,SE,28572.0
2022-07-24 23:00:00+00:00,SI,2.6
2022-07-25 00:00:00+00:00,PT,922.514
2022-07-31 21:00:00+00:00,LT,8.9595
2022-07-31 22:00:00+00:00,BG,1770.80374
2022-07-31 22:00:00+00:00,FR,2274.044
2022-07-31 22:00:00+00:00,GR,2403.557
2022-07-31 22:00:00+00:00,LV,4.665
2022-07-31 22:00:00+00:00,RO,1958.5
2022-07-31 23:00:00+00:00,AT,1715.3173000000002
2022-07-31 23:00:00+00:00,CH,4630.84911
2022-07-31 23:00:00+00:00,ES,6357.621
2022-07-31 23:00:00+00:00,FI,3938.17
2022-07-31 23:00:00+00:00,HR,584.82
2022-07-31 23:00:00+00:00,IT,2361.321
2022-07-31 23:00:00+00:00,ME,191.533
2022-07-31 23:00:00+00:00,NO,59468.823
2022-07-31 23:00:00+00:00,RS,252.0
2022-07-31 23:00:00+00:00,SE,28655.0
2022-07-31 23:00:00+00:00,SI,2.6
