date,country,value_GWh
2025-06-01 21:00:00+00:00,LT,0.35438
2025-06-01 22:00:00+00:00,BG,1678.08644
2025-06-01 22:00:00+00:00,GR,2312.377
2025-06-01 22:00:00+00:00,LV,2.294
2025-06-01 22:00:00+00:00,RO,2655.0
2025-06-01 23:00:00+00:00,AL,847.0
2025-06-01 23:00:00+00:00,AT,725.6841999999999
2025-06-01 23:00:00+00:00,CH,1977.0
2025-06-01 23:00:00+00:00,ES,15388.937
2025-06-01 23:00:00+00:00,FI,3651.87
2025-06-01 23:00:00+00:00,FR,2327.22
2025-06-01 23:00:00+00:00,HR,922.93
2025-06-01 23:00:00+00:00,IT,3216.407
2025-06-01 23:00:00+00:00,ME,409.928
2025-06-01 23:00:00+00:00,MK,289.949
2025-06-01 23:00:00+00:00,NO,50800.666
2025-06-01 23:00:00+00:00,RS,459.0
2025-06-01 23:00:00+00:00,SE,23519.0
2025-06-01 23:00:00+00:00,SI,2.6
2025-06-02 00:00:00+00:00,PT,2920.557
2025-06-08 21:00:00+00:00,LT,0.35438
2025-06-08 22:00:00+00:00,BG,1682.86231
2025-06-08 22:00:00+00:00,GR,2277.527
2025-06-08 22:00:00+00:00,LV,3.18
2025-06-08 22:00:00+00:00,RO,2684.8
2025-06-08 23:00:00+00:00,AL,835.0
2025-06-08 23:00:00+00:00,AT,944.22999
2025-06-08 23:00:00+00:00,CH,2850.0
2025-06-08 23:00:00+00:00,ES,15286.065
2025-06-08 23:00:00+00:00,FI,3649.62
2025-06-08 23:00:00+00:00,FR,2506.198
2025-06-08 23:00:00+00:00,HR,905.82
2025-06-08 23:00:00+00:00,IT,3378.499
2025-06-08 23:00:00+00:00,ME,406.526
2025-06-08 23:00:00+00:00,MK,297.817
2025-06-08 23:00:00+00:00,NO,52334.103
2025-06-08 23:00:00+00:00,RS,454.0
2025-06-08 23:00:00+00:00,SE,24702.0
2025-06-08 23:00:00+00:00,SI,2.6
2025-06-09 00:00:00+00:00,PT,2884.057
2025-06-15 21:00:00+00:00,LT,0.35438
2025-06-15 22:00:00+00:00,BG,1666.42937
2025-06-15 22:00:00+00:00,GR,2227.614
2025-06-15 22:00:00+00:00,LV,3.205
2025-06-15 22:00:00+00:00,RO,2682.1
2025-06-15 23:00:00+00:00,AL,815.0
2025-06-15 23:00:00+00:00,AT,1090.87216
2025-06-15 23:00:00+00:00,CH,3505.0
2025-06-15 23:00:00+00:00,ES,15078.818
2025-06-15 23:00:00+00:00,FI,3629.29
2025-06-15 23:00:00+00:00,FR,2610.732
2025-06-15 23:00:00+00:00,HR,885.64
2025-06-15 23:00:00+00:00,IT,3469.443
2025-06-15 23:00:00+00:00,ME,398.328
2025-06-15 23:00:00+00:00,MK,300.725
2025-06-15 23:00:00+00:00,NO,55906.209
2025-06-15 23:00:00+00:00,RS,453.0
2025-06-15 23:00:00+00:00,SE,25962.0
2025-06-15 23:00:00+00:00,SI,2.6
2025-06-16 00:00:00+00:00,PT,2837.457
2025-06-22 21:00:00+00:00,LT,0.35438
2025-06-22 22:00:00+00:00,BG,1643.96126
2025-06-22 22:00:00+00:00,GR,2171.944
2025-06-22 22:00:00+00:00,LV,3.148
2025-06-22 22:00:00+00:00,RO,2644.4
2025-06-22 23:00:00+00:00,AL,795.0
2025-06-22 23:00:00+00:00,AT,1157.63097
2025-06-22 23:00:00+00:00,CH,3966.0
2025-06-22 23:00:00+00:00,ES,14770.023
2025-06-22 23:00:00+00:00,FI,3631.28
2025-06-22 23:00:00+00:00,FR,2629.961
2025-06-22 23:00:00+00:00,HR,859.32
2025-06-22 23:00:00+00:00,IT,3465.829
2025-06-22 23:00:00+00:00,ME,389.21
2025-06-22 23:00:00+00:00,MK,292.083
2025-06-22 23:00:00+00:00,NO,59144.351
2025-06-22 23:00:00+00:00,RS,446.0
2025-06-22 23:00:00+00:00,SE,26880.0
2025-06-22 23:00:00+00:00,SI,2.6
2025-06-23 00:00:00+00:00,PT,2787.343
2025-06-29 21:00:00+00:00,LT,0.35438
2025-06-29 22:00:00+00:00,BG,1616.52365
2025-06-29 22:00:00+00:00,GR,2106.243
2025-06-29 22:00:00+00:00,LV,3.02
2025-06-29 22:00:00+00:00,RO,2611.4
2025-06-29 23:00:00+00:00,AL,757.0
2025-06-29 23:00:00+00:00,AT,1207.36401
2025-06-29 23:00:00+00:00,CH,4415.0
2025-06-29 23:00:00+00:00,ES,14416.883
2025-06-29 23:00:00+00:00,FI,3673.12
2025-06-29 23:00:00+00:00,FR,2622.959
2025-06-29 23:00:00+00:00,HR,821.77
2025-06-29 23:00:00+00:00,IT,3482.654
2025-06-29 23:00:00+00:00,ME,379.316
2025-06-29 23:00:00+00:00,MK,285.937
2025-06-29 23:00:00+00:00,NO,61291.522
2025-06-29 23:00:00+00:00,RS,444.0
2025-06-29 23:00:00+00:00,SE,27513.0
2025-06-29 23:00:00+00:00,SI,2.6
2025-06-30 00:00:00+00:00,PT,2752.543
