date,country,value_GWh
2024-01-07 22:00:00+00:00,BG,1529.67328
2024-01-07 22:00:00+00:00,GR,2242.84
2024-01-07 22:00:00+00:00,LT,0.35438
2024-01-07 22:00:00+00:00,LV,7.49
2024-01-07 22:00:00+00:00,RO,2135.4
2024-01-07 23:00:00+00:00,AL,950.0
2024-01-07 23:00:00+00:00,AT,1423.06291
2024-01-07 23:00:00+00:00,CH,4031.25261
2024-01-07 23:00:00+00:00,ES,9367.091
2024-01-07 23:00:00+00:00,FI,3277.22
2024-01-07 23:00:00+00:00,FR,2368.286
2024-01-07 23:00:00+00:00,HR,774.07
2024-01-07 23:00:00+00:00,IT,3053.817
2024-01-07 23:00:00+00:00,ME,339.534
2024-01-07 23:00:00+00:00,MK,178.517
2024-01-07 23:00:00+00:00,NO,49076.281
2024-01-07 23:00:00+00:00,RS,579.0
2024-01-07 23:00:00+00:00,SE,16646.0
2024-01-07 23:00:00+00:00,SI,2.6
2024-01-08 00:00:00+00:00,PT,2450.986
2024-01-14 22:00:00+00:00,BG,1528.75291
2024-01-14 22:00:00+00:00,GR,2287.184
2024-01-14 22:00:00+00:00,LT,0.35438
2024-01-14 22:00:00+00:00,LV,7.245
2024-01-14 22:00:00+00:00,RO,2134.1
2024-01-14 23:00:00+00:00,AL,960.0
2024-01-14 23:00:00+00:00,AT,1260.74969
2024-01-14 23:00:00+00:00,CH,2996.4541400000003
2024-01-14 23:00:00+00:00,ES,9608.066
2024-01-14 23:00:00+00:00,FI,3080.9
2024-01-14 23:00:00+00:00,FR,2201.546
2024-01-14 23:00:00+00:00,HR,810.35
2024-01-14 23:00:00+00:00,IT,2926.584
2024-01-14 23:00:00+00:00,ME,339.79
2024-01-14 23:00:00+00:00,MK,166.927
2024-01-14 23:00:00+00:00,NO,46030.014
2024-01-14 23:00:00+00:00,RS,584.0
2024-01-14 23:00:00+00:00,SE,15264.0
2024-01-14 23:00:00+00:00,SI,2.6
2024-01-15 00:00:00+00:00,PT,2596.757
2024-01-21 22:00:00+00:00,BG,1519.09959
2024-01-21 22:00:00+00:00,GR,2340.84
2024-01-21 22:00:00+00:00,LT,0.35438
2024-01-21 22:00:00+00:00,LV,7.366
2024-01-21 22:00:00+00:00,RO,2074.7
2024-01-21 23:00:00+00:00,AL,1142.0
2024-01-21 23:00:00+00:00,AT,1157.85183
2024-01-21 23:00:00+00:00,CH,3326.34499
2024-01-21 23:00:00+00:00,ES,10547.185
2024-01-21 23:00:00+00:00,FI,2988.99
2024-01-21 23:00:00+00:00,FR,2146.234
2024-01-21 23:00:00+00:00,HR,797.58
2024-01-21 23:00:00+00:00,IT,2778.409
2024-01-21 23:00:00+00:00,ME,329.044
2024-01-21 23:00:00+00:00,MK,170.058
2024-01-21 23:00:00+00:00,NO,44699.899
2024-01-21 23:00:00+00:00,RS,542.0
2024-01-21 23:00:00+00:00,SE,14533.0
2024-01-21 23:00:00+00:00,SI,2.6
2024-01-22 00:00:00+00:00,PT,2687.814
2024-01-28 22:00:00+00:00,BG,1506.74337
2024-01-28 22:00:00+00:00,GR,2334.197
2024-01-28 22:00:00+00:00,LT,0.35438
2024-01-28 22:00:00+00:00,LV,7.15
2024-01-28 22:00:00+00:00,RO,2020.5
2024-01-28 23:00:00+00:00,AL,1136.0
2024-01-28 23:00:00+00:00,AT,1073.59249
2024-01-28 23:00:00+00:00,CH,2472.12967
2024-01-28 23:00:00+00:00,ES,10645.032
2024-01-28 23:00:00+00:00,FI,2933.54
2024-01-28 23:00:00+00:00,FR,2010.901
2024-01-28 23:00:00+00:00,HR,780.95
2024-01-28 23:00:00+00:00,IT,2619.505
2024-01-28 23:00:00+00:00,ME,304.694
2024-01-28 23:00:00+00:00,MK,167.56235999999998
2024-01-28 23:00:00+00:00,NO,43717.173
2024-01-28 23:00:00+00:00,RS,536.0
2024-01-28 23:00:00+00:00,SE,14318.0
2024-01-28 23:00:00+00:00,SI,2.6
2024-01-29 00:00:00+00:00,PT,2567.014
