date,country,value_GWh
2023-11-05 22:00:00+00:00,BG,1549.53894
2023-11-05 22:00:00+00:00,GR,2069.856
2023-11-05 22:00:00+00:00,LT,9.41889
2023-11-05 22:00:00+00:00,LV,7.335
2023-11-05 22:00:00+00:00,RO,2240.6
2023-11-05 23:00:00+00:00,AT,1819.24664
2023-11-05 23:00:00+00:00,CH,5093.84644
2023-11-05 23:00:00+00:00,ES,8887.001
2023-11-05 23:00:00+00:00,FI,4227.03
2023-11-05 23:00:00+00:00,FR,2847.567
2023-11-05 23:00:00+00:00,HR,540.3
2023-11-05 23:00:00+00:00,IT,3598.085
2023-11-05 23:00:00+00:00,ME,315.382
2023-11-05 23:00:00+00:00,MK,194.196
2023-11-05 23:00:00+00:00,NO,69386.227
2023-11-05 23:00:00+00:00,RS,565.0
2023-11-05 23:00:00+00:00,SE,26124.0
2023-11-05 23:00:00+00:00,SI,2.6
2023-11-06 00:00:00+00:00,PT,2544.057
2023-11-12 22:00:00+00:00,BG,1531.57927
2023-11-12 22:00:00+00:00,GR,2119.181
2023-11-12 22:00:00+00:00,LT,9.41869
2023-11-12 22:00:00+00:00,LV,7.644
2023-11-12 22:00:00+00:00,RO,2252.4
2023-11-12 23:00:00+00:00,AT,1775.34457
2023-11-12 23:00:00+00:00,CH,5036.93187
2023-11-12 23:00:00+00:00,ES,9255.889
2023-11-12 23:00:00+00:00,FI,4148.45
2023-11-12 23:00:00+00:00,FR,2978.309
2023-11-12 23:00:00+00:00,HR,562.68
2023-11-12 23:00:00+00:00,IT,3571.995
2023-11-12 23:00:00+00:00,ME,337.483
2023-11-12 23:00:00+00:00,MK,188.517
2023-11-12 23:00:00+00:00,NO,66652.517
2023-11-12 23:00:00+00:00,RS,562.0
2023-11-12 23:00:00+00:00,SE,25018.0
2023-11-12 23:00:00+00:00,SI,2.6
2023-11-13 00:00:00+00:00,PT,2548.386
2023-11-19 22:00:00+00:00,BG,1510.7695700000002
2023-11-19 22:00:00+00:00,GR,2131.6
2023-11-19 22:00:00+00:00,LT,9.05149
2023-11-19 22:00:00+00:00,LV,7.212
2023-11-19 22:00:00+00:00,RO,2221.9
2023-11-19 23:00:00+00:00,AT,1766.5475
2023-11-19 23:00:00+00:00,CH,4983.97336
2023-11-19 23:00:00+00:00,ES,9216.87
2023-11-19 23:00:00+00:00,FI,4057.91
2023-11-19 23:00:00+00:00,FR,2932.723
2023-11-19 23:00:00+00:00,HR,630.17
2023-11-19 23:00:00+00:00,IT,3511.09
2023-11-19 23:00:00+00:00,ME,367.256
2023-11-19 23:00:00+00:00,MK,182.479
2023-11-19 23:00:00+00:00,NO,64494.12
2023-11-19 23:00:00+00:00,RS,563.0
2023-11-19 23:00:00+00:00,SE,24091.0
2023-11-19 23:00:00+00:00,SI,2.6
2023-11-20 00:00:00+00:00,PT,2476.457
2023-11-26 22:00:00+00:00,BG,1506.61774
2023-11-26 22:00:00+00:00,GR,2275.323
2023-11-26 22:00:00+00:00,LT,9.25738
2023-11-26 22:00:00+00:00,LV,8.142
2023-11-26 22:00:00+00:00,RO,2259.7
2023-11-26 23:00:00+00:00,AT,1707.1038600000002
2023-11-26 23:00:00+00:00,CH,4743.4907
2023-11-26 23:00:00+00:00,ES,9150.611
2023-11-26 23:00:00+00:00,FI,3978.84
2023-11-26 23:00:00+00:00,FR,2883.329
2023-11-26 23:00:00+00:00,HR,698.68
2023-11-26 23:00:00+00:00,IT,3539.528
2023-11-26 23:00:00+00:00,ME,391.987
2023-11-26 23:00:00+00:00,MK,181.857
2023-11-26 23:00:00+00:00,NO,61385.378
2023-11-26 23:00:00+00:00,RS,564.0
2023-11-26 23:00:00+00:00,SE,22820.0
2023-11-26 23:00:00+00:00,SI,2.6
2023-11-27 00:00:00+00:00,PT,2415.886
