date,country,value_GWh
2021-04-04 22:00:00+00:00,BG,1749.29061
2021-04-04 22:00:00+00:00,GR,2844.983
2021-04-04 22:00:00+00:00,LT,9.9102
2021-04-04 22:00:00+00:00,LV,4.852
2021-04-04 22:00:00+00:00,RO,1755.0
2021-04-04 23:00:00+00:00,AT,316.8304
2021-04-04 23:00:00+00:00,CH,698.87093
2021-04-04 23:00:00+00:00,ES,12000.96
2021-04-04 23:00:00+00:00,FI,2494.37
2021-04-04 23:00:00+00:00,FR,998.746
2021-04-04 23:00:00+00:00,HR,939.69
2021-04-04 23:00:00+00:00,IT,2196.03
2021-04-04 23:00:00+00:00,ME,245.768
2021-04-04 23:00:00+00:00,NO,38710.441
2021-04-04 23:00:00+00:00,RS,528.0
2021-04-04 23:00:00+00:00,SE,11990.0
2021-04-04 23:00:00+00:00,SI,2.6
2021-04-05 00:00:00+00:00,PT,2494.143
2021-04-11 22:00:00+00:00,BG,1740.21766
2021-04-11 22:00:00+00:00,GR,2869.503
2021-04-11 22:00:00+00:00,LT,8.80936
2021-04-11 22:00:00+00:00,LV,3.828
2021-04-11 22:00:00+00:00,RO,1783.0
2021-04-11 23:00:00+00:00,AT,275.5047
2021-04-11 23:00:00+00:00,CH,544.03221
2021-04-11 23:00:00+00:00,ES,11756.65
2021-04-11 23:00:00+00:00,FI,2480.23
2021-04-11 23:00:00+00:00,FR,917.246
2021-04-11 23:00:00+00:00,HR,907.34
2021-04-11 23:00:00+00:00,IT,2138.508
2021-04-11 23:00:00+00:00,ME,247.899
2021-04-11 23:00:00+00:00,NO,36410.653
2021-04-11 23:00:00+00:00,RS,512.0
2021-04-11 23:00:00+00:00,SE,11211.0
2021-04-11 23:00:00+00:00,SI,2.6
2021-04-12 00:00:00+00:00,PT,2435.557
2021-04-18 22:00:00+00:00,BG,1752.15342
2021-04-18 22:00:00+00:00,GR,2874.471
2021-04-18 22:00:00+00:00,LT,9.33759
2021-04-18 22:00:00+00:00,LV,3.437
2021-04-18 22:00:00+00:00,RO,1840.6
2021-04-18 23:00:00+00:00,AT,269.44013
2021-04-18 23:00:00+00:00,CH,473.34793
2021-04-18 23:00:00+00:00,ES,11503.922
2021-04-18 23:00:00+00:00,FI,2659.82
2021-04-18 23:00:00+00:00,FR,874.649
2021-04-18 23:00:00+00:00,HR,862.33
2021-04-18 23:00:00+00:00,IT,2106.126
2021-04-18 23:00:00+00:00,ME,243.332
2021-04-18 23:00:00+00:00,NO,34833.74
2021-04-18 23:00:00+00:00,RS,517.0
2021-04-18 23:00:00+00:00,SE,11204.0
2021-04-18 23:00:00+00:00,SI,2.6
2021-04-19 00:00:00+00:00,PT,2406.1
2021-04-25 22:00:00+00:00,BG,1761.65237
2021-04-25 22:00:00+00:00,GR,2928.179
2021-04-25 22:00:00+00:00,LT,7.82054
2021-04-25 22:00:00+00:00,LV,2.998
2021-04-25 22:00:00+00:00,RO,1962.4
2021-04-25 23:00:00+00:00,AT,292.18639
2021-04-25 23:00:00+00:00,CH,478.86689
2021-04-25 23:00:00+00:00,ES,11313.372
2021-04-25 23:00:00+00:00,FI,2813.75
2021-04-25 23:00:00+00:00,FR,940.614
2021-04-25 23:00:00+00:00,HR,864.33
2021-04-25 23:00:00+00:00,IT,2136.963
2021-04-25 23:00:00+00:00,ME,263.423
2021-04-25 23:00:00+00:00,NO,32470.945
2021-04-25 23:00:00+00:00,RS,528.0
2021-04-25 23:00:00+00:00,SE,10632.0
2021-04-25 23:00:00+00:00,SI,2.6
2021-04-26 00:00:00+00:00,PT,2441.743
