name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:14:31,2020-09-01 00:00:00+00:00,2020-09-02,83.4266,85.0,98.15,173.2,303.5,130.3,95.5043,841.43,1059.31,-,-,-,C,-0.14,87.35,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-02 00:00:00+00:00,2020-09-03,83.3393,85.0,98.05,131.79,219.0,87.2,95.5043,841.43,1059.31,-,-,-,C,-0.09,87.26,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-03 00:00:00+00:00,2020-09-04,83.3601,85.0,98.07,96.26,75.5,-20.7,95.5043,841.43,1059.31,-,-,-,C,0.02,87.28,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-04 00:00:00+00:00,2020-09-05,83.4132,85.0,98.13,156.56,103.4,-53.1,95.5043,841.43,1059.31,-,-,-,C,0.06,87.34,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-05 00:00:00+00:00,2020-09-06,83.6604,85.0,98.42,321.61,74.4,-247.2,95.5043,841.43,1059.31,-,-,-,C,0.26,87.6,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-06 00:00:00+00:00,2020-09-07,83.9324,85.0,98.74,348.95,77.0,-271.9,95.5043,841.43,1059.31,-,-,-,C,0.28,87.88,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-07 00:00:00+00:00,2020-09-08,83.8536,85.0,98.65,88.21,167.0,78.8,95.5043,841.43,1059.31,-,-,-,C,-0.08,87.8,,AT
Austria,AT,AT,2022-11-25 23:14:31,2020-09-08 00:00:00+00:00,2020-09-09,83.9448,85.0,98.76,228.38,137.7,-90.7,95.5043,841.43,1059.31,-,-,-,C,0.1,87.9,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-09 00:00:00+00:00,2020-09-10,84.0461,85.0,98.88,160.21,58.9,-101.3,95.5043,841.43,1059.31,-,-,-,C,0.11,88.0,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-10 00:00:00+00:00,2020-09-11,84.0513,85.0,98.88,126.11,120.9,-5.2,95.5043,841.43,1059.31,-,-,-,C,0.01,88.01,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-11 00:00:00+00:00,2020-09-12,84.1714,85.0,99.03,244.59,124.6,-120.0,95.5043,841.43,1059.31,-,-,-,C,0.13,88.13,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-12 00:00:00+00:00,2020-09-13,84.3236,85.0,99.2,179.47,27.2,-152.2,95.5043,841.43,1059.31,-,-,-,C,0.16,88.29,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-13 00:00:00+00:00,2020-09-14,84.5683,85.0,99.49,279.62,34.9,-244.7,95.5043,841.43,1059.31,-,-,-,C,0.26,88.55,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-14 00:00:00+00:00,2020-09-15,84.657,85.0,99.6,151.6,62.9,-88.7,95.5043,841.43,1059.31,-,-,-,C,0.09,88.64,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-15 00:00:00+00:00,2020-09-16,84.7156,85.0,99.67,93.15,34.6,-58.6,95.5043,841.43,1059.31,-,-,-,C,0.06,88.7,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-16 00:00:00+00:00,2020-09-17,84.6155,85.0,99.55,96.59,121.7,25.1,95.5043,841.43,1059.31,-,-,-,C,-0.1,88.6,,AT
Austria,AT,AT,2022-11-25 23:14:32,2020-09-17 00:00:00+00:00,2020-09-18,84.6911,85.0,99.64,119.4,43.8,-75.6,95.5043,841.43,1059.31,-,-,-,C,0.08,88.68,,AT
Austria,AT,AT,2022-11-25 23:14:33,2020-09-18 00:00:00+00:00,2020-09-19,84.8147,85.0,99.78,162.37,38.7,-123.6,95.5043,841.43,1059.31,-,-,-,E,0.13,88.81,,AT
Austria,AT,AT,2022-11-25 23:14:33,2020-09-19 00:00:00+00:00,2020-09-20,85.0085,85.0,100.01,232.92,29.7,-203.2,95.5043,841.43,1059.31,-,-,-,C,0.2,89.01,,AT
Austria,AT,AT,2022-11-25 23:14:33,2020-09-20 00:00:00+00:00,2020-09-21,85.199,85.0,100.23,222.64,32.2,-190.4,95.5043,841.43,1059.31,-,-,-,C,0.2,89.21,,AT
Austria,AT,AT,2022-11-25 23:14:33,2020-09-21 00:00:00+00:00,2020-09-22,85.3245,85.0,100.38,154.79,29.2,-125.6,95.5043,841.43,1059.31,-,-,-,E,0.13,89.34,,AT
Austria,AT,AT,2022-11-25 23:14:33,2020-09-22 00:00:00+00:00,2020-09-23,85.356,85.0,100.42,110.81,38.2,-72.6,95.5043,841.43,1059.31,-,-,-,C,0.03,89.37,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-23 00:00:00+00:00,2020-09-24,85.3698,85.0,100.44,104.73,90.9,-13.9,95.5043,841.43,1059.31,-,-,-,C,0.01,89.39,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-24 00:00:00+00:00,2020-09-25,85.5414,85.0,100.64,216.4,44.7,-171.7,95.5043,841.43,1059.31,-,-,-,C,0.18,89.57,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-25 00:00:00+00:00,2020-09-26,85.7478,85.0,100.88,253.72,47.3,-206.4,95.5043,841.43,1059.31,-,-,-,C,0.22,89.78,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-26 00:00:00+00:00,2020-09-27,85.9996,85.0,101.18,290.16,38.4,-251.8,95.5043,841.43,1059.31,-,-,-,C,0.26,90.05,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-27 00:00:00+00:00,2020-09-28,86.275,85.0,101.5,324.55,49.1,-275.4,95.5043,841.43,1059.31,-,-,-,C,0.29,90.34,,AT
Austria,AT,AT,2022-11-25 23:14:34,2020-09-28 00:00:00+00:00,2020-09-29,86.2537,85.0,101.47,66.83,88.2,21.3,95.5043,841.43,1059.31,-,-,-,C,-0.02,90.31,,AT
