name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:09:19,2016-08-01 00:00:00+00:00,2016-08-02,70.7154,83.0,85.2,417.72,116.4,-301.3,94.6116,863.94,1082.79,-,-,-,C,0.32,74.74,,AT
Austria,AT,AT,2022-11-25 23:09:20,2016-08-02 00:00:00+00:00,2016-08-03,71.0462,83.0,85.6,420.17,89.3,-330.9,94.6116,863.94,1082.79,-,-,-,C,0.35,75.09,,AT
Austria,AT,AT,2022-11-25 23:09:20,2016-08-03 00:00:00+00:00,2016-08-04,71.3672,83.0,85.98,385.39,64.4,-321.0,94.6116,863.94,1082.79,-,-,-,C,0.34,75.43,,AT
Austria,AT,AT,2022-11-25 23:09:21,2016-08-04 00:00:00+00:00,2016-08-05,71.6922,83.0,86.38,364.36,39.4,-325.0,94.6116,863.94,1082.79,-,-,-,E,0.34,75.78,,AT
Austria,AT,AT,2022-11-25 23:09:21,2016-08-05 00:00:00+00:00,2016-08-06,72.1572,83.0,86.94,456.24,1.4,-454.8,94.6116,863.94,1082.79,-,-,-,C,0.49,76.27,,AT
Austria,AT,AT,2022-11-25 23:09:21,2016-08-06 00:00:00+00:00,2016-08-07,72.6836,83.0,87.57,527.33,0.9,-526.4,94.6116,863.94,1082.79,-,-,-,E,0.56,76.82,,AT
Austria,AT,AT,2022-11-25 23:09:22,2016-08-07 00:00:00+00:00,2016-08-08,73.1457,83.0,88.13,530.51,6.5,-524.0,94.6116,863.94,1082.79,-,-,-,C,0.49,77.31,,AT
Austria,AT,AT,2022-11-25 23:09:22,2016-08-08 00:00:00+00:00,2016-08-09,73.5512,83.0,88.62,425.0,19.5,-405.5,94.6116,863.94,1082.79,-,-,-,C,0.43,77.74,,AT
Austria,AT,AT,2022-11-25 23:09:22,2016-08-09 00:00:00+00:00,2016-08-10,73.8754,83.0,89.01,437.03,112.8,-324.2,94.6116,863.94,1082.79,-,-,-,C,0.34,78.08,,AT
Austria,AT,AT,2022-11-25 23:09:23,2016-08-10 00:00:00+00:00,2016-08-11,74.1653,83.0,89.36,404.06,114.2,-289.8,94.6116,863.94,1082.79,-,-,-,C,0.31,78.39,,AT
Austria,AT,AT,2022-11-25 23:09:23,2016-08-11 00:00:00+00:00,2016-08-12,74.4903,83.0,89.75,408.54,83.5,-325.1,94.6116,863.94,1082.79,-,-,-,C,0.34,78.73,,AT
Austria,AT,AT,2022-11-25 23:09:23,2016-08-12 00:00:00+00:00,2016-08-13,74.8065,83.0,90.13,404.4,88.2,-316.2,94.6116,863.94,1082.79,-,-,-,C,0.33,79.07,,AT
Austria,AT,AT,2022-11-25 23:09:24,2016-08-13 00:00:00+00:00,2016-08-14,75.1064,83.0,90.49,424.3,124.4,-299.9,94.6116,863.94,1082.79,-,-,-,C,0.32,79.38,,AT
Austria,AT,AT,2022-11-25 23:09:24,2016-08-14 00:00:00+00:00,2016-08-15,75.4602,83.0,90.92,441.32,87.5,-353.8,94.6116,863.94,1082.79,-,-,-,C,0.37,79.76,,AT
