name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:10:48,2017-06-01 00:00:00+00:00,2017-06-02,24.953,91.0,27.42,330.81,50.1,-280.7,91.7617,832.54,1047.23,-,-,-,C,0.3,27.19,,AT
Austria,AT,AT,2022-11-25 23:10:48,2017-06-02 00:00:00+00:00,2017-06-03,25.3539,91.0,27.86,422.19,21.3,-400.9,91.7617,832.54,1047.23,-,-,-,C,0.44,27.63,,AT
Austria,AT,AT,2022-11-25 23:10:48,2017-06-03 00:00:00+00:00,2017-06-04,25.7744,91.0,28.32,434.93,14.4,-420.5,91.7617,832.54,1047.23,-,-,-,C,0.46,28.09,,AT
Austria,AT,AT,2022-11-25 23:10:49,2017-06-04 00:00:00+00:00,2017-06-05,26.1915,91.0,28.78,431.35,14.2,-417.1,91.7617,832.54,1047.23,-,-,-,C,0.45,28.54,,AT
Austria,AT,AT,2022-11-25 23:10:49,2017-06-05 00:00:00+00:00,2017-06-06,26.5568,91.0,29.18,380.31,15.0,-365.3,91.7617,832.54,1047.23,-,-,-,C,0.4,28.94,,AT
Austria,AT,AT,2022-11-25 23:10:49,2017-06-06 00:00:00+00:00,2017-06-07,26.9146,91.0,29.58,378.33,20.6,-357.7,91.7617,832.54,1047.23,-,-,-,C,0.39,29.33,,AT
Austria,AT,AT,2022-11-25 23:10:49,2017-06-07 00:00:00+00:00,2017-06-08,27.2275,91.0,29.92,384.2,71.3,-312.9,91.7617,832.54,1047.23,-,-,-,C,0.34,29.67,,AT
Austria,AT,AT,2022-11-25 23:10:50,2017-06-08 00:00:00+00:00,2017-06-09,27.5967,91.0,30.33,391.89,22.7,-369.2,91.7617,832.54,1047.23,-,-,-,C,0.4,30.07,,AT
Austria,AT,AT,2022-11-25 23:10:50,2017-06-09 00:00:00+00:00,2017-06-10,27.946,91.0,30.71,369.43,20.2,-349.3,91.7617,832.54,1047.23,-,-,-,C,0.38,30.45,,AT
Austria,AT,AT,2022-11-25 23:10:50,2017-06-10 00:00:00+00:00,2017-06-11,28.0672,91.0,30.84,213.28,92.1,-121.1,91.7617,832.54,1047.23,-,-,-,C,0.13,30.59,,AT
Austria,AT,AT,2022-11-25 23:10:50,2017-06-11 00:00:00+00:00,2017-06-12,28.3414,91.0,31.14,317.94,43.7,-274.3,91.7617,832.54,1047.23,-,-,-,C,0.3,30.89,,AT
Austria,AT,AT,2022-11-25 23:10:51,2017-06-12 00:00:00+00:00,2017-06-13,28.5915,91.0,31.42,296.54,46.3,-250.2,91.7617,832.54,1047.23,-,-,-,C,0.27,31.16,,AT
Austria,AT,AT,2022-11-25 23:10:51,2017-06-13 00:00:00+00:00,2017-06-14,28.8406,91.0,31.69,303.05,53.9,-249.1,91.7617,832.54,1047.23,-,-,-,C,0.27,31.43,,AT
Austria,AT,AT,2022-11-25 23:10:51,2017-06-14 00:00:00+00:00,2017-06-15,29.0527,91.0,31.93,273.96,61.9,-212.0,91.7617,832.54,1047.23,-,-,-,C,0.23,31.66,,AT
Austria,AT,AT,2022-11-25 23:10:51,2017-06-15 00:00:00+00:00,2017-06-16,29.298,91.0,32.2,284.32,39.0,-245.3,91.7617,832.54,1047.23,-,-,-,C,0.27,31.93,,AT
Austria,AT,AT,2022-11-25 23:10:52,2017-06-16 00:00:00+00:00,2017-06-17,29.3221,91.0,32.22,162.76,138.6,-24.1,91.7617,832.54,1047.23,-,-,-,C,0.03,31.95,,AT
Austria,AT,AT,2022-11-25 23:10:52,2017-06-17 00:00:00+00:00,2017-06-18,29.3967,91.0,32.3,174.23,99.6,-74.6,91.7617,832.54,1047.23,-,-,-,C,0.08,32.04,,AT
Austria,AT,AT,2022-11-25 23:10:52,2017-06-18 00:00:00+00:00,2017-06-19,29.501,91.0,32.42,188.12,83.9,-104.3,91.7617,832.54,1047.23,-,-,-,C,0.11,32.15,,AT
Austria,AT,AT,2022-11-25 23:10:52,2017-06-19 00:00:00+00:00,2017-06-20,29.4845,91.0,32.4,152.68,169.2,16.5,91.7617,832.54,1047.23,-,-,-,C,-0.02,32.13,,AT
Austria,AT,AT,2022-11-25 23:10:53,2017-06-20 00:00:00+00:00,2017-06-21,29.553,91.0,32.48,227.74,159.3,-68.5,91.7617,832.54,1047.23,-,-,-,C,0.07,32.21,,AT
Austria,AT,AT,2022-11-25 23:10:53,2017-06-21 00:00:00+00:00,2017-06-22,29.647,91.0,32.58,239.49,145.5,-94.0,91.7617,832.54,1047.23,-,-,-,C,0.1,32.31,,AT
Austria,AT,AT,2022-11-25 23:10:53,2017-06-22 00:00:00+00:00,2017-06-23,29.6162,91.0,32.55,147.39,178.2,30.8,91.7617,832.54,1047.23,-,-,-,C,-0.03,32.28,,AT
Austria,AT,AT,2022-11-25 23:10:53,2017-06-23 00:00:00+00:00,2017-06-24,29.9127,91.0,32.87,351.75,55.2,-296.5,91.7617,832.54,1047.23,-,-,-,C,0.32,32.6,,AT
Austria,AT,AT,2022-11-25 23:10:54,2017-06-24 00:00:00+00:00,2017-06-25,30.2477,91.0,33.24,376.88,41.9,-335.0,91.7617,832.54,1047.23,-,-,-,C,0.37,32.96,,AT
Austria,AT,AT,2022-11-25 23:10:54,2017-06-25 00:00:00+00:00,2017-06-26,30.5802,91.0,33.6,366.32,33.9,-332.5,91.7617,832.54,1047.23,-,-,-,C,0.36,33.33,,AT
Austria,AT,AT,2022-11-25 23:10:54,2017-06-26 00:00:00+00:00,2017-06-27,30.9632,91.0,34.03,407.74,24.7,-383.0,91.7617,832.54,1047.23,-,-,-,C,0.42,33.74,,AT
Austria,AT,AT,2022-11-25 23:10:54,2017-06-27 00:00:00+00:00,2017-06-28,31.2775,91.0,34.37,337.53,23.3,-314.3,91.7617,832.54,1047.23,-,-,-,C,0.34,34.09,,AT
Austria,AT,AT,2022-11-25 23:10:55,2017-06-28 00:00:00+00:00,2017-06-29,31.6371,91.0,34.77,392.94,33.4,-359.6,91.7617,832.54,1047.23,-,-,-,C,0.39,34.48,,AT
Austria,AT,AT,2022-11-25 23:10:55,2017-06-29 00:00:00+00:00,2017-06-30,32.0081,91.0,35.17,407.4,36.4,-371.0,91.7617,832.54,1047.23,-,-,-,C,0.4,34.88,,AT
Austria,AT,AT,2022-11-25 23:10:55,2017-06-30 00:00:00+00:00,2017-07-01,32.3493,91.0,35.55,391.77,50.5,-341.3,91.7617,832.54,1047.23,-,-,-,C,0.37,35.25,,AT
Belgium,BE,BE,2017-06-02 00:00:00,2017-06-01 00:00:00+00:00,2017-06-02,2.6852,164.0,1.64,41.03,0.0,-41.0,9.0013,88.14,169.5,-,-,-,C,0.46,29.83,,BE
Belgium,BE,BE,2017-06-03 00:00:00,2017-06-02 00:00:00+00:00,2017-06-03,2.7307,164.0,1.67,45.59,0.0,-45.6,9.0013,88.14,169.5,-,-,-,C,0.51,30.34,,BE
Belgium,BE,BE,2017-06-04 00:00:00,2017-06-03 00:00:00+00:00,2017-06-04,2.7635,164.0,1.69,32.72,0.0,-32.7,9.0013,88.14,169.5,-,-,-,C,0.36,30.7,,BE
Belgium,BE,BE,2017-06-05 00:00:00,2017-06-04 00:00:00+00:00,2017-06-05,2.7959,164.0,1.7,32.43,0.0,-32.4,9.0013,88.14,169.5,-,-,-,C,0.36,31.06,,BE
Belgium,BE,BE,2017-06-06 00:00:00,2017-06-05 00:00:00+00:00,2017-06-06,2.8358,164.0,1.73,39.89,0.0,-39.9,9.0013,88.14,169.5,-,-,-,C,0.44,31.5,,BE
Belgium,BE,BE,2017-06-07 00:00:00,2017-06-06 00:00:00+00:00,2017-06-07,2.8702,164.0,1.75,34.44,0.0,-34.4,9.0013,88.14,169.5,-,-,-,C,0.38,31.89,,BE
Belgium,BE,BE,2017-06-08 00:00:00,2017-06-07 00:00:00+00:00,2017-06-08,2.8985,164.0,1.77,28.31,0.0,-28.3,9.0013,88.14,169.5,-,-,-,C,0.31,32.2,,BE
Belgium,BE,BE,2017-06-09 00:00:00,2017-06-08 00:00:00+00:00,2017-06-09,2.9281,164.0,1.79,29.52,0.0,-29.5,9.0013,88.14,169.5,-,-,-,C,0.33,32.53,,BE
Belgium,BE,BE,2017-06-10 00:00:00,2017-06-09 00:00:00+00:00,2017-06-10,2.9431,164.0,1.79,15.08,0.0,-15.1,9.0013,88.14,169.5,-,-,-,C,0.17,32.7,,BE
Belgium,BE,BE,2017-06-11 00:00:00,2017-06-10 00:00:00+00:00,2017-06-11,2.9765,164.0,1.81,33.32,0.0,-33.3,9.0013,88.14,169.5,-,-,-,C,0.37,33.07,,BE
Belgium,BE,BE,2017-06-12 00:00:00,2017-06-11 00:00:00+00:00,2017-06-12,3.0415,164.0,1.85,65.01,0.0,-65.0,9.0013,88.14,169.5,-,-,-,C,0.72,33.79,,BE
Belgium,BE,BE,2017-06-13 00:00:00,2017-06-12 00:00:00+00:00,2017-06-13,3.0738,164.0,1.87,32.33,0.0,-32.3,9.0013,88.14,169.5,-,-,-,C,0.36,34.15,,BE
Belgium,BE,BE,2017-06-14 00:00:00,2017-06-13 00:00:00+00:00,2017-06-14,3.0955,164.0,1.89,21.7,0.0,-21.7,9.0013,88.14,169.5,-,-,-,C,0.24,34.39,,BE
