name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:13:44,2019-10-01 00:00:00+00:00,2019-10-02,93.1086,89.0,104.62,150.88,18.1,-132.8,92.8403,827.51,1057.7,-,-,-,C,0.14,100.29,,AT
Austria,AT,AT,2022-11-25 23:13:44,2019-10-02 00:00:00+00:00,2019-10-03,93.1145,89.0,104.62,36.24,29.9,-6.3,92.8403,827.51,1057.7,-,-,-,C,0.01,100.3,,AT
Austria,AT,AT,2022-11-25 23:13:44,2019-10-03 00:00:00+00:00,2019-10-04,93.1181,89.0,104.63,42.51,38.9,-3.7,92.8403,827.51,1057.7,-,-,-,C,0.0,100.3,,AT
Austria,AT,AT,2022-11-25 23:13:44,2019-10-04 00:00:00+00:00,2019-10-05,93.1321,89.0,104.64,47.95,34.0,-13.9,92.8403,827.51,1057.7,-,-,-,C,0.02,100.31,,AT
Austria,AT,AT,2022-11-25 23:13:44,2019-10-05 00:00:00+00:00,2019-10-06,93.1687,89.0,104.68,44.37,6.8,-37.6,92.8403,827.51,1057.7,-,-,-,C,0.04,100.35,,AT
Austria,AT,AT,2022-11-25 23:13:44,2019-10-06 00:00:00+00:00,2019-10-07,93.203,89.0,104.72,42.55,8.3,-34.3,92.8403,827.51,1057.7,-,-,-,C,0.04,100.39,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-07 00:00:00+00:00,2019-10-08,93.1513,89.0,104.66,11.61,63.8,52.2,92.8403,827.51,1057.7,-,-,-,C,-0.06,100.33,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-08 00:00:00+00:00,2019-10-09,93.1479,89.0,104.66,18.74,22.1,3.4,92.8403,827.51,1057.7,-,-,-,C,-0.0,100.33,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-09 00:00:00+00:00,2019-10-10,93.1511,89.0,104.66,34.77,31.4,-3.3,92.8403,827.51,1057.7,-,-,-,C,0.0,100.33,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-10 00:00:00+00:00,2019-10-11,93.1434,89.0,104.66,37.37,45.1,7.7,92.8403,827.51,1057.7,-,-,-,C,-0.01,100.33,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-11 00:00:00+00:00,2019-10-12,93.1243,89.0,104.63,22.42,41.5,19.1,92.8403,827.51,1057.7,-,-,-,C,-0.02,100.31,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-12 00:00:00+00:00,2019-10-13,93.1697,89.0,104.69,64.92,16.7,-48.2,92.8403,827.51,1057.7,-,-,-,C,0.05,100.35,,AT
Austria,AT,AT,2022-11-25 23:13:45,2019-10-13 00:00:00+00:00,2019-10-14,93.2361,89.0,104.76,86.76,20.4,-66.3,92.8403,827.51,1057.7,-,-,-,C,0.07,100.43,,AT
Austria,AT,AT,2022-11-25 23:13:46,2019-10-14 00:00:00+00:00,2019-10-15,93.2631,89.0,104.79,52.75,25.8,-27.0,92.8403,827.51,1057.7,-,-,-,C,0.03,100.46,,AT
Austria,AT,AT,2022-11-25 23:13:46,2019-10-15 00:00:00+00:00,2019-10-16,93.2562,89.0,104.78,27.44,34.3,6.9,92.8403,827.51,1057.7,-,-,-,C,-0.01,100.45,,AT
Austria,AT,AT,2022-11-25 23:13:46,2019-10-16 00:00:00+00:00,2019-10-17,93.2161,89.0,104.74,21.04,61.2,40.1,93.5753,827.51,1057.7,-,-,-,C,-0.04,99.62,,AT
Austria,AT,AT,2022-11-25 23:13:46,2019-10-17 00:00:00+00:00,2019-10-18,93.1817,89.0,104.7,34.18,68.5,34.3,93.5753,827.51,1057.7,-,-,-,C,-0.04,99.58,,AT
Austria,AT,AT,2022-11-25 23:13:46,2019-10-18 00:00:00+00:00,2019-10-19,93.1974,89.0,104.72,62.36,46.7,-15.7,93.5753,827.51,1057.7,-,-,-,C,0.02,99.6,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-19 00:00:00+00:00,2019-10-20,93.2373,89.0,104.76,54.99,15.1,-39.9,93.5753,827.51,1057.7,-,-,-,C,0.04,99.64,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-20 00:00:00+00:00,2019-10-21,93.276,89.0,104.8,54.0,15.3,-38.7,93.5753,827.51,1057.7,-,-,-,C,0.04,99.68,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-21 00:00:00+00:00,2019-10-22,93.2297,89.0,104.75,17.93,64.3,46.3,93.5753,827.51,1057.7,-,-,-,C,-0.05,99.63,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-22 00:00:00+00:00,2019-10-23,93.2205,89.0,104.74,12.81,22.0,9.2,93.5753,827.51,1057.7,-,-,-,C,-0.01,99.62,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-23 00:00:00+00:00,2019-10-24,93.2531,89.0,104.78,39.89,7.3,-32.6,93.5753,827.51,1057.7,-,-,-,C,0.03,99.66,,AT
Austria,AT,AT,2022-11-25 23:13:47,2019-10-24 00:00:00+00:00,2019-10-25,93.2572,89.0,104.78,17.61,13.6,-4.1,93.5753,827.51,1057.7,-,-,-,C,0.0,99.66,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-25 00:00:00+00:00,2019-10-26,93.2099,89.0,104.73,58.28,105.6,47.3,93.5753,827.51,1057.7,-,-,-,C,-0.05,99.61,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-26 00:00:00+00:00,2019-10-27,93.2797,89.0,104.81,87.11,17.3,-69.8,94.3879,853.23,1089.12,-,-,-,C,0.07,98.83,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-27 00:00:00+00:00,2019-10-28,93.3174,89.0,104.85,64.39,26.7,-37.7,93.5753,827.51,1057.7,-,-,-,C,0.04,99.72,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-28 00:00:00+00:00,2019-10-29,93.1453,89.0,104.66,36.82,208.9,172.0,93.5753,827.51,1057.7,-,-,-,C,-0.18,99.54,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-29 00:00:00+00:00,2019-10-30,93.0095,89.0,104.51,29.81,165.6,135.8,93.5753,827.51,1057.7,-,-,-,C,-0.15,99.4,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-30 00:00:00+00:00,2019-10-31,92.9315,89.0,104.42,34.5,112.8,78.3,93.5753,827.51,1057.7,-,-,-,C,-0.08,99.31,,AT
Austria,AT,AT,2022-11-25 23:13:48,2019-10-31 00:00:00+00:00,2019-11-01,92.6448,89.0,104.1,41.27,328.7,287.5,93.5753,827.51,1057.7,-,-,-,C,-0.31,99.01,,AT
Belgium,BE,BE,2019-10-02 00:00:00,2019-10-01 00:00:00+00:00,2019-10-02,8.7585,174.0,5.03,9.94,0.0,-9.9,9.0013,88.14,169.5,-,-,-,C,0.11,97.3,,BE
Belgium,BE,BE,2019-10-03 00:00:00,2019-10-02 00:00:00+00:00,2019-10-03,8.7586,174.0,5.03,0.14,0.0,-0.1,9.0013,88.14,169.5,-,-,-,C,0.0,97.3,,BE
Belgium,BE,BE,2019-10-04 00:00:00,2019-10-03 00:00:00+00:00,2019-10-04,8.7592,174.0,5.03,0.61,0.0,-0.6,9.0013,88.14,169.5,-,-,-,C,0.01,97.31,,BE
Belgium,BE,BE,2019-10-05 00:00:00,2019-10-04 00:00:00+00:00,2019-10-05,8.7588,174.0,5.03,0.0,0.4,0.4,9.0013,88.14,169.5,-,-,-,C,-0.0,97.31,,BE
Belgium,BE,BE,2019-10-06 00:00:00,2019-10-05 00:00:00+00:00,2019-10-06,8.7555,174.0,5.03,0.0,3.4,3.4,9.0013,88.14,169.5,-,-,-,C,-0.04,97.27,,BE
Belgium,BE,BE,2019-10-07 00:00:00,2019-10-06 00:00:00+00:00,2019-10-07,8.7627,174.0,5.04,7.19,0.0,-7.2,9.0013,88.14,169.5,-,-,-,C,0.08,97.35,,BE
Belgium,BE,BE,2019-10-08 00:00:00,2019-10-07 00:00:00+00:00,2019-10-08,8.7625,174.0,5.04,0.0,0.2,0.2,9.0013,88.14,169.5,-,-,-,C,-0.0,97.35,,BE
Belgium,BE,BE,2019-10-09 00:00:00,2019-10-08 00:00:00+00:00,2019-10-09,8.7634,174.0,5.04,0.94,0.0,-0.9,9.0013,88.14,169.5,-,-,-,C,0.01,97.36,,BE
Belgium,BE,BE,2019-10-10 00:00:00,2019-10-09 00:00:00+00:00,2019-10-10,8.7634,174.0,5.04,0.03,0.0,-0.0,9.0013,88.14,169.5,-,-,-,C,0.0,97.36,,BE
Belgium,BE,BE,2019-10-11 00:00:00,2019-10-10 00:00:00+00:00,2019-10-11,8.7514,174.0,5.03,0.0,12.0,12.0,9.0013,88.14,169.5,-,-,-,C,-0.13,97.22,,BE
Belgium,BE,BE,2019-10-12 00:00:00,2019-10-11 00:00:00+00:00,2019-10-12,8.7514,174.0,5.03,0.03,0.0,-0.0,9.0013,88.14,169.5,-,-,-,C,0.0,97.22,,BE
Belgium,BE,BE,2019-10-13 00:00:00,2019-10-12 00:00:00+00:00,2019-10-13,8.7302,174.0,5.02,0.0,21.3,21.3,9.0013,88.14,169.5,-,-,-,C,-0.24,96.99,,BE
