name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2023-03-02 17:05:13,2023-03-01 00:00:00+00:00,2023-03-02,67.3341,76.6,87.9,0.0,511.1,511.1,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.53,69.6,,AT
Austria,AT,AT,2023-03-03 17:05:05,2023-03-02 00:00:00+00:00,2023-03-03,66.8275,76.6,87.24,0.0,506.6,506.6,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.52,69.08,,AT
Austria,AT,AT,2023-03-04 17:05:05,2023-03-03 00:00:00+00:00,2023-03-04,66.3489,76.6,86.62,0.0,478.6,478.6,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.49,68.58,,AT
Austria,AT,AT,2023-03-05 17:05:12,2023-03-04 00:00:00+00:00,2023-03-05,66.135,76.6,86.34,0.0,213.9,213.9,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.22,68.36,,AT
Austria,AT,AT,2023-03-06 17:05:15,2023-03-05 00:00:00+00:00,2023-03-06,65.8818,76.6,86.01,0.0,251.8,251.8,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.26,68.1,,AT
Austria,AT,AT,2023-03-07 17:05:05,2023-03-06 00:00:00+00:00,2023-03-07,65.3342,76.6,85.29,0.0,547.6,547.6,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.57,67.53,,AT
Austria,AT,AT,2023-03-08 17:05:05,2023-03-07 00:00:00+00:00,2023-03-08,64.8758,76.6,84.69,0.0,458.3,458.3,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.47,67.06,,AT
Austria,AT,AT,2023-03-09 17:05:07,2023-03-08 00:00:00+00:00,2023-03-09,64.406,76.6,84.08,0.0,469.1,469.1,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.49,66.58,,AT
Austria,AT,AT,2023-03-10 17:05:11,2023-03-09 00:00:00+00:00,2023-03-10,64.2622,76.6,83.89,0.0,143.3,143.3,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.15,66.43,,AT
Austria,AT,AT,2023-03-11 17:05:05,2023-03-10 00:00:00+00:00,2023-03-11,64.2185,76.6,83.84,0.45,44.1,43.7,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.05,66.38,,AT
Austria,AT,AT,2023-03-12 17:05:05,2023-03-11 00:00:00+00:00,2023-03-12,64.1331,76.6,83.72,0.0,85.4,85.4,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.09,66.29,,AT
Austria,AT,AT,2023-03-13 17:05:19,2023-03-12 00:00:00+00:00,2023-03-13,64.1561,76.6,83.75,54.99,32.0,-23.0,96.7419,851.88,1070.83,98.4563,1.0081,-,C,0.02,66.32,,AT
Austria,AT,AT,2023-03-14 17:05:15,2023-03-13 00:00:00+00:00,2023-03-14,64.2444,76.6,83.87,95.56,7.2,-88.3,96.7419,851.88,1070.83,98.4563,1.0081,-,C,0.09,66.41,,AT
Austria,AT,AT,2023-03-15 17:05:15,2023-03-14 00:00:00+00:00,2023-03-15,64.1922,76.6,83.8,33.61,85.8,52.2,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.05,66.35,,AT
Austria,AT,AT,2023-03-16 17:05:20,2023-03-15 00:00:00+00:00,2023-03-16,64.0078,76.6,83.56,14.82,199.2,184.4,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.19,66.16,,AT
Austria,AT,AT,2023-03-17 17:05:04,2023-03-16 00:00:00+00:00,2023-03-17,63.763,76.6,83.24,11.57,256.4,244.8,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.25,65.91,,AT
Austria,AT,AT,2023-03-18 17:05:04,2023-03-17 00:00:00+00:00,2023-03-18,63.7043,76.6,83.16,69.53,128.2,58.7,96.7419,851.88,1070.83,98.4563,1.0081,-,C,-0.06,65.85,,AT
