name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:01:47,2013-06-01 00:00:00+00:00,2013-06-02,8.4868,82.0,10.35,53.69,1.4,-52.3,53.5432,505.73,656.3,-,-,-,C,0.1,15.85,,AT
Austria,AT,AT,2026-05-28 13:01:49,2013-06-02 00:00:00+00:00,2013-06-03,8.5185,82.0,10.39,33.16,1.4,-31.8,53.5432,505.73,656.3,-,-,-,C,0.06,15.91,,AT
Austria,AT,AT,2026-05-28 13:01:51,2013-06-03 00:00:00+00:00,2013-06-04,8.444,82.0,10.3,0.82,75.4,74.6,53.5432,505.73,656.3,-,-,-,C,-0.14,15.77,,AT
Austria,AT,AT,2026-05-28 13:01:53,2013-06-04 00:00:00+00:00,2013-06-05,8.4733,82.0,10.33,33.72,4.3,-29.4,53.5432,505.73,656.3,-,-,-,C,0.05,15.83,,AT
Austria,AT,AT,2026-05-28 13:01:55,2013-06-05 00:00:00+00:00,2013-06-06,8.5354,82.0,10.41,72.32,10.3,-62.1,53.5432,505.73,656.3,-,-,-,C,0.12,15.94,,AT
Austria,AT,AT,2026-05-28 13:01:57,2013-06-06 00:00:00+00:00,2013-06-07,8.6178,82.0,10.51,82.66,0.3,-82.4,53.5432,505.73,656.3,-,-,-,C,0.15,16.1,,AT
Austria,AT,AT,2026-05-28 13:01:59,2013-06-07 00:00:00+00:00,2013-06-08,8.7199,82.0,10.63,107.88,5.8,-102.1,53.5432,505.73,656.3,-,-,-,C,0.19,16.29,,AT
Austria,AT,AT,2026-05-28 13:02:01,2013-06-08 00:00:00+00:00,2013-06-09,8.8875,82.0,10.84,168.67,1.1,-167.6,53.5432,505.73,656.3,-,-,-,C,0.31,16.6,,AT
Austria,AT,AT,2026-05-28 13:02:03,2013-06-09 00:00:00+00:00,2013-06-10,8.997,82.0,10.97,110.6,1.1,-109.5,53.5432,505.73,656.3,-,-,-,C,0.2,16.8,,AT
Austria,AT,AT,2026-05-28 13:02:05,2013-06-10 00:00:00+00:00,2013-06-11,9.0619,82.0,11.05,67.03,2.1,-64.9,53.5432,505.73,656.3,-,-,-,C,0.12,16.92,,AT
Austria,AT,AT,2026-05-28 13:02:07,2013-06-11 00:00:00+00:00,2013-06-12,9.1587,82.0,11.17,102.92,6.2,-96.8,53.5432,505.73,656.3,-,-,-,C,0.18,17.11,,AT
Austria,AT,AT,2026-05-28 13:02:09,2013-06-12 00:00:00+00:00,2013-06-13,9.2884,82.0,11.33,130.01,0.4,-129.6,53.5432,505.73,656.3,-,-,-,C,0.24,17.35,,AT
Austria,AT,AT,2026-05-28 13:02:11,2013-06-13 00:00:00+00:00,2013-06-14,9.4203,82.0,11.49,140.28,8.4,-131.9,53.5432,505.73,656.3,-,-,-,C,0.25,17.59,,AT
Austria,AT,AT,2026-05-28 13:02:13,2013-06-14 00:00:00+00:00,2013-06-15,9.5663,82.0,11.67,147.65,1.6,-146.0,53.5432,505.73,656.3,-,-,-,C,0.27,17.87,,AT
Austria,AT,AT,2026-05-28 13:02:15,2013-06-15 00:00:00+00:00,2013-06-16,9.7221,82.0,11.86,158.43,2.6,-155.8,53.5432,505.73,656.3,-,-,-,C,0.29,18.16,,AT
Austria,AT,AT,2026-05-28 13:02:17,2013-06-16 00:00:00+00:00,2013-06-17,9.8798,82.0,12.05,159.06,1.4,-157.7,53.5432,505.73,656.3,-,-,-,C,0.29,18.45,,AT
Austria,AT,AT,2026-05-28 13:02:19,2013-06-17 00:00:00+00:00,2013-06-18,10.0141,82.0,12.21,135.57,1.2,-134.3,53.5432,505.73,656.3,-,-,-,C,0.25,18.7,,AT
Austria,AT,AT,2026-05-28 13:02:21,2013-06-18 00:00:00+00:00,2013-06-19,10.2112,82.0,12.45,198.53,1.4,-197.1,53.5432,505.73,656.3,-,-,-,C,0.37,19.07,,AT
Austria,AT,AT,2026-05-28 13:02:23,2013-06-19 00:00:00+00:00,2013-06-20,10.3666,82.0,12.64,156.9,1.5,-155.4,53.5432,505.73,656.3,-,-,-,C,0.29,19.36,,AT
Austria,AT,AT,2026-05-28 13:02:25,2013-06-20 00:00:00+00:00,2013-06-21,10.4917,82.0,12.79,125.54,0.5,-125.1,53.5432,505.73,656.3,-,-,-,C,0.23,19.59,,AT
Austria,AT,AT,2026-05-28 13:02:27,2013-06-21 00:00:00+00:00,2013-06-22,10.5824,82.0,12.91,96.72,6.0,-90.7,53.5432,505.73,656.3,-,-,-,C,0.17,19.76,,AT
Austria,AT,AT,2026-05-28 13:02:29,2013-06-22 00:00:00+00:00,2013-06-23,10.7359,82.0,13.09,156.14,2.6,-153.5,53.5432,505.73,656.3,-,-,-,C,0.29,20.05,,AT
Austria,AT,AT,2026-05-28 13:02:32,2013-06-23 00:00:00+00:00,2013-06-24,10.8887,82.0,13.28,155.32,2.5,-152.8,53.5432,505.73,656.3,-,-,-,C,0.29,20.34,,AT
Austria,AT,AT,2026-05-28 13:02:34,2013-06-24 00:00:00+00:00,2013-06-25,11.002,82.0,13.42,116.48,3.2,-113.3,53.5432,505.73,656.3,-,-,-,C,0.21,20.55,,AT
Austria,AT,AT,2026-05-28 13:02:36,2013-06-25 00:00:00+00:00,2013-06-26,11.1412,82.0,13.59,142.33,3.1,-139.2,53.5432,505.73,656.3,-,-,-,C,0.26,20.81,,AT
Austria,AT,AT,2026-05-28 13:02:38,2013-06-26 00:00:00+00:00,2013-06-27,11.2291,82.0,13.69,94.51,6.5,-88.0,53.5432,505.73,656.3,-,-,-,C,0.16,20.97,,AT
Austria,AT,AT,2026-05-28 13:02:40,2013-06-27 00:00:00+00:00,2013-06-28,11.3697,82.0,13.87,150.66,10.1,-140.6,53.6602,506.71,657.77,-,-,-,C,0.26,21.19,,AT
Austria,AT,AT,2026-05-28 13:02:41,2013-06-28 00:00:00+00:00,2013-06-29,11.5182,82.0,14.05,151.42,2.9,-148.5,53.6602,506.71,657.77,-,-,-,C,0.28,21.47,,AT
Austria,AT,AT,2026-05-28 13:02:44,2013-06-29 00:00:00+00:00,2013-06-30,11.6598,82.0,14.22,142.42,0.8,-141.6,53.6602,506.71,657.77,-,-,-,C,0.26,21.73,,AT
Austria,AT,AT,2026-05-28 13:02:46,2013-06-30 00:00:00+00:00,2013-07-01,11.8105,82.0,14.4,151.94,1.2,-150.7,53.6602,506.71,657.77,-,-,-,C,0.28,22.01,,AT
Belgium,BE,BE,2026-05-28 13:01:46,2013-06-01 00:00:00+00:00,2013-06-02,2.8358,165.0,1.72,48.21,0.0,-48.2,8.8837,89.99,184.6,-,-,-,C,0.15,31.92,,BE
Belgium,BE,BE,2026-05-28 13:01:47,2013-06-02 00:00:00+00:00,2013-06-03,2.8541,165.0,1.73,47.08,0.0,-47.1,8.8531,89.68,183.96,-,-,-,C,0.21,32.24,,BE
Belgium,BE,BE,2026-05-28 13:01:50,2013-06-03 00:00:00+00:00,2013-06-04,2.8816,165.0,1.75,36.29,0.0,-36.3,8.8455,89.6,183.8,-,-,-,C,0.31,32.58,,BE
Belgium,BE,BE,2026-05-28 13:01:52,2013-06-04 00:00:00+00:00,2013-06-05,2.9422,165.0,1.78,24.94,0.0,-24.9,8.9277,90.44,185.51,-,-,-,C,0.68,32.96,,BE
Belgium,BE,BE,2026-05-28 13:01:54,2013-06-05 00:00:00+00:00,2013-06-06,2.9436,165.0,1.78,41.36,0.0,-41.4,8.8509,89.66,183.91,-,-,-,C,0.02,33.26,,BE
Belgium,BE,BE,2026-05-28 13:01:55,2013-06-06 00:00:00+00:00,2013-06-07,2.9738,165.0,1.8,39.23,0.0,-39.2,8.8467,89.62,183.83,-,-,-,C,0.34,33.61,,BE
Belgium,BE,BE,2026-05-28 13:01:57,2013-06-07 00:00:00+00:00,2013-06-08,3.0054,165.0,1.82,27.05,0.0,-27.0,8.8452,89.6,183.8,-,-,-,C,0.36,33.98,,BE
Belgium,BE,BE,2026-05-28 13:01:59,2013-06-08 00:00:00+00:00,2013-06-09,3.0655,165.0,1.86,62.17,0.0,-62.2,8.8956,90.11,184.84,-,-,-,C,0.68,34.46,,BE
Belgium,BE,BE,2026-05-28 13:02:01,2013-06-09 00:00:00+00:00,2013-06-10,3.0827,165.0,1.87,45.38,0.0,-45.4,8.8678,89.83,184.27,-,-,-,C,0.19,34.76,,BE
Belgium,BE,BE,2026-05-28 13:02:03,2013-06-10 00:00:00+00:00,2013-06-11,3.1357,165.0,1.9,37.39,0.0,-37.4,8.8962,90.12,184.86,-,-,-,C,0.6,35.25,,BE
Belgium,BE,BE,2026-05-28 13:02:06,2013-06-11 00:00:00+00:00,2013-06-12,3.1845,165.0,1.93,45.57,0.0,-45.6,8.939,90.55,185.75,-,-,-,C,0.55,35.63,,BE
