name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:15:33,2022-08-01 00:00:00+00:00,2022-08-02,51.2046,90.85,56.36,363.64,0.0,-363.6,88.2844,779.49,990.01,-,-,-,C,0.41,58.0,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-02 00:00:00+00:00,2022-08-03,51.6418,90.85,56.84,436.16,0.0,-436.2,88.2844,779.49,990.01,-,-,-,C,0.5,58.49,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-03 00:00:00+00:00,2022-08-04,51.9915,90.85,57.23,349.64,0.0,-349.6,88.2844,779.49,990.01,-,-,-,C,0.4,58.89,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-04 00:00:00+00:00,2022-08-05,52.1725,90.85,57.43,279.2,98.2,-181.0,88.2844,779.49,990.01,-,-,-,C,0.21,59.1,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-05 00:00:00+00:00,2022-08-06,52.3745,90.85,57.65,226.32,24.3,-202.0,95.5473,842.61,1059.74,-,-,-,C,0.21,54.82,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-06 00:00:00+00:00,2022-08-07,52.7681,90.85,58.08,393.6,0.0,-393.6,95.5473,842.61,1059.74,-,-,-,C,0.41,55.23,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-07 00:00:00+00:00,2022-08-08,53.231,90.85,58.59,462.91,0.0,-462.9,95.5473,842.61,1059.74,-,-,-,C,0.48,55.71,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-08 00:00:00+00:00,2022-08-09,53.5733,90.85,58.97,342.32,0.0,-342.3,95.5473,842.61,1059.74,-,-,-,C,0.36,56.07,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-09 00:00:00+00:00,2022-08-10,54.0093,90.85,59.45,438.55,0.0,-438.6,95.5473,842.61,1059.74,-,-,-,E,0.46,56.53,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-10 00:00:00+00:00,2022-08-11,54.5265,90.85,60.02,486.91,0.0,-486.9,95.5473,842.61,1059.74,-,-,-,C,0.54,57.07,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-11 00:00:00+00:00,2022-08-12,55.0568,90.85,60.6,530.32,0.0,-530.3,95.5473,842.61,1059.74,-,-,-,C,0.56,57.62,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-12 00:00:00+00:00,2022-08-13,55.5234,90.85,61.12,466.56,0.0,-466.6,95.5473,842.61,1059.74,-,-,-,C,0.49,58.11,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-13 00:00:00+00:00,2022-08-14,56.0774,90.85,61.73,554.09,0.0,-554.1,95.5473,842.61,1059.74,-,-,-,C,0.58,58.69,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-14 00:00:00+00:00,2022-08-15,56.6423,90.85,62.35,564.82,0.0,-564.8,95.5473,842.61,1059.74,-,-,-,C,0.59,59.28,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-15 00:00:00+00:00,2022-08-16,57.1619,90.85,62.92,519.59,0.0,-519.6,95.5473,842.61,1059.74,-,-,-,C,0.54,59.83,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-16 00:00:00+00:00,2022-08-17,57.5891,90.85,63.39,427.17,0.0,-427.2,95.5473,842.61,1059.74,-,-,-,C,0.45,60.27,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-17 00:00:00+00:00,2022-08-18,57.9856,90.85,63.83,397.61,0.0,-397.6,95.5473,842.61,1059.74,-,-,-,C,0.41,60.69,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-18 00:00:00+00:00,2022-08-19,58.3059,90.85,64.18,358.27,38.0,-320.3,95.5473,842.61,1059.74,-,-,-,C,0.34,61.02,,AT
Austria,AT,AT,2022-11-25 23:15:33,2022-08-19 00:00:00+00:00,2022-08-20,58.6617,90.85,64.57,355.81,0.0,-355.8,95.5473,842.61,1059.74,-,-,-,C,0.37,61.4,,AT
