name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:08:18,2013-12-01 00:00:00+00:00,2013-12-02,43.7412,82.0,53.34,32.47,275.4,243.0,63.4282,595.51,755.45,-,-,-,C,-0.38,68.96,,AT
Austria,AT,AT,2026-05-28 13:08:20,2013-12-02 00:00:00+00:00,2013-12-03,43.3115,82.0,52.82,5.14,434.8,429.6,63.4282,595.51,755.45,-,-,-,C,-0.68,68.28,,AT
Austria,AT,AT,2026-05-28 13:08:23,2013-12-03 00:00:00+00:00,2013-12-04,42.7872,82.0,52.18,2.47,526.8,524.3,63.4282,595.51,755.45,-,-,-,C,-0.83,67.46,,AT
Austria,AT,AT,2026-05-28 13:08:25,2013-12-04 00:00:00+00:00,2013-12-05,42.2537,82.0,51.53,6.97,540.5,533.5,63.4282,595.51,755.45,-,-,-,C,-0.84,66.62,,AT
Austria,AT,AT,2026-05-28 13:08:27,2013-12-05 00:00:00+00:00,2013-12-06,41.8286,82.0,51.01,4.44,429.5,425.1,63.4282,595.51,755.45,-,-,-,C,-0.67,65.95,,AT
Austria,AT,AT,2026-05-28 13:08:29,2013-12-06 00:00:00+00:00,2013-12-07,41.4102,82.0,50.5,4.77,423.2,418.4,63.4282,595.51,755.45,-,-,-,C,-0.66,65.29,,AT
Austria,AT,AT,2026-05-28 13:08:31,2013-12-07 00:00:00+00:00,2013-12-08,41.1121,82.0,50.14,6.16,304.3,298.1,63.4282,595.51,755.45,-,-,-,C,-0.47,64.82,,AT
Austria,AT,AT,2026-05-28 13:08:33,2013-12-08 00:00:00+00:00,2013-12-09,40.908,82.0,49.89,10.88,214.9,204.0,63.4282,595.51,755.45,-,-,-,C,-0.32,64.5,,AT
Austria,AT,AT,2026-05-28 13:08:35,2013-12-09 00:00:00+00:00,2013-12-10,40.5239,82.0,49.42,3.56,387.7,384.1,63.4282,595.51,755.45,-,-,-,C,-0.61,63.89,,AT
Austria,AT,AT,2026-05-28 13:08:37,2013-12-10 00:00:00+00:00,2013-12-11,40.1429,82.0,48.95,4.56,385.5,380.9,63.4282,595.51,755.45,-,-,-,C,-0.6,63.29,,AT
