name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:13:23,2019-06-01 00:00:00+00:00,2019-06-02,65.5565,89.0,73.66,381.79,19.3,-362.5,92.2035,834.93,1049.89,-,-,-,C,0.39,71.1,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-02 00:00:00+00:00,2019-06-03,65.9474,89.0,74.1,403.18,12.3,-390.9,92.2035,834.93,1049.89,-,-,-,C,0.42,71.52,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-03 00:00:00+00:00,2019-06-04,66.1648,89.0,74.34,333.35,116.0,-217.4,92.2035,834.93,1049.89,-,-,-,C,0.24,71.76,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-04 00:00:00+00:00,2019-06-05,66.3356,89.0,74.53,243.34,72.5,-170.8,92.2035,834.93,1049.89,-,-,-,C,0.19,71.94,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-05 00:00:00+00:00,2019-06-06,66.5165,89.0,74.74,234.64,53.8,-180.8,92.2035,834.93,1049.89,-,-,-,C,0.2,72.14,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-06 00:00:00+00:00,2019-06-07,66.7412,89.0,74.99,261.85,37.1,-224.7,92.2035,834.93,1049.89,-,-,-,C,0.24,72.38,,AT
Austria,AT,AT,2022-11-25 23:13:24,2019-06-07 00:00:00+00:00,2019-06-08,66.9532,89.0,75.23,258.16,46.1,-212.1,92.2035,834.93,1049.89,-,-,-,C,0.23,72.61,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-08 00:00:00+00:00,2019-06-09,67.2896,89.0,75.61,351.34,15.0,-336.3,92.2035,834.93,1049.89,-,-,-,C,0.36,72.98,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-09 00:00:00+00:00,2019-06-10,67.6387,89.0,76.0,362.98,13.8,-349.2,92.2035,834.93,1049.89,-,-,-,C,0.38,73.36,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-10 00:00:00+00:00,2019-06-11,67.9389,89.0,76.34,331.84,31.6,-300.2,92.2035,834.93,1049.89,-,-,-,C,0.33,73.68,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-11 00:00:00+00:00,2019-06-12,68.2243,89.0,76.66,308.38,23.0,-285.4,92.2035,834.93,1049.89,-,-,-,C,0.31,73.99,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-12 00:00:00+00:00,2019-06-13,68.542,89.0,77.01,334.24,16.6,-317.7,92.2035,834.93,1049.89,-,-,-,C,0.34,74.34,,AT
Austria,AT,AT,2022-11-25 23:13:25,2019-06-13 00:00:00+00:00,2019-06-14,68.9446,89.0,77.47,413.32,12.9,-400.5,92.2035,834.93,1049.89,-,-,-,C,0.44,74.77,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-14 00:00:00+00:00,2019-06-15,69.3005,89.0,77.87,364.1,8.2,-355.9,92.2035,834.93,1049.89,-,-,-,C,0.39,75.16,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-15 00:00:00+00:00,2019-06-16,69.767,89.0,78.39,478.62,10.0,-468.6,92.2035,834.93,1049.89,-,-,-,C,0.51,75.67,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-16 00:00:00+00:00,2019-06-17,70.2238,89.0,78.9,483.83,10.0,-473.8,92.2035,834.93,1049.89,-,-,-,C,0.5,76.16,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-17 00:00:00+00:00,2019-06-18,70.6656,89.0,79.4,477.6,52.7,-424.9,92.2035,834.93,1049.89,-,-,-,C,0.48,76.64,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-18 00:00:00+00:00,2019-06-19,71.0565,89.0,79.84,397.05,8.4,-388.7,92.2035,834.93,1049.89,-,-,-,C,0.42,77.06,,AT
Austria,AT,AT,2022-11-25 23:13:26,2019-06-19 00:00:00+00:00,2019-06-20,71.4906,89.0,80.33,442.22,8.1,-434.1,92.2035,834.93,1049.89,-,-,-,C,0.47,77.54,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-20 00:00:00+00:00,2019-06-21,71.8512,89.0,80.73,387.1,26.5,-360.6,92.2035,834.93,1049.89,-,-,-,C,0.39,77.93,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-21 00:00:00+00:00,2019-06-22,72.219,89.0,81.14,402.31,34.6,-367.8,92.2035,834.93,1049.89,-,-,-,C,0.4,78.33,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-22 00:00:00+00:00,2019-06-23,72.6695,89.0,81.65,498.24,47.7,-450.5,92.2035,834.93,1049.89,-,-,-,C,0.49,78.81,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-23 00:00:00+00:00,2019-06-24,73.1252,89.0,82.16,509.58,53.9,-455.7,92.2035,834.93,1049.89,-,-,-,C,0.49,79.31,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-24 00:00:00+00:00,2019-06-25,73.5083,89.0,82.59,419.43,36.3,-383.1,92.2035,834.93,1049.89,-,-,-,C,0.42,79.72,,AT
Austria,AT,AT,2022-11-25 23:13:27,2019-06-25 00:00:00+00:00,2019-06-26,73.8916,89.0,83.02,442.8,59.5,-383.3,92.2035,834.93,1049.89,-,-,-,C,0.42,80.14,,AT
Austria,AT,AT,2022-11-25 23:13:28,2019-06-26 00:00:00+00:00,2019-06-27,74.2563,89.0,83.43,447.34,82.6,-364.8,92.2035,834.93,1049.89,-,-,-,C,0.4,80.54,,AT
Austria,AT,AT,2022-11-25 23:13:28,2019-06-27 00:00:00+00:00,2019-06-28,74.6734,89.0,83.9,445.39,36.6,-408.7,92.2035,834.93,1049.89,-,-,-,C,0.45,80.99,,AT
Austria,AT,AT,2022-11-25 23:13:28,2019-06-28 00:00:00+00:00,2019-06-29,75.1049,89.0,84.39,474.84,43.4,-431.4,92.2035,834.93,1049.89,-,-,-,C,0.47,81.46,,AT
Austria,AT,AT,2022-11-25 23:13:28,2019-06-29 00:00:00+00:00,2019-06-30,75.5121,89.0,84.85,451.76,44.6,-407.2,92.2035,834.93,1049.89,-,-,-,C,0.44,81.9,,AT
Austria,AT,AT,2022-11-25 23:13:28,2019-06-30 00:00:00+00:00,2019-07-01,75.9409,89.0,85.33,449.28,20.2,-429.1,92.2035,834.93,1049.89,-,-,-,C,0.47,82.36,,AT
Belgium,BE,BE,2019-06-02 00:00:00,2019-06-01 00:00:00+00:00,2019-06-02,5.1465,174.0,2.96,60.1,0.0,-60.1,9.0013,88.14,169.5,-,-,-,C,0.67,57.18,,BE
Belgium,BE,BE,2019-06-03 00:00:00,2019-06-02 00:00:00+00:00,2019-06-03,5.2076,174.0,2.99,61.04,0.0,-61.0,9.0013,88.14,169.5,-,-,-,C,0.68,57.85,,BE
Belgium,BE,BE,2019-06-04 00:00:00,2019-06-03 00:00:00+00:00,2019-06-04,5.2668,174.0,3.03,59.21,0.0,-59.2,9.0013,88.14,169.5,-,-,-,C,0.66,58.51,,BE
Belgium,BE,BE,2019-06-05 00:00:00,2019-06-04 00:00:00+00:00,2019-06-05,5.3331,174.0,3.07,66.33,0.0,-66.3,9.0013,88.14,169.5,-,-,-,C,0.74,59.25,,BE
Belgium,BE,BE,2019-06-06 00:00:00,2019-06-05 00:00:00+00:00,2019-06-06,5.3881,174.0,3.1,55.02,0.0,-55.0,9.0013,88.14,169.5,-,-,-,C,0.61,59.86,,BE
Belgium,BE,BE,2019-06-07 00:00:00,2019-06-06 00:00:00+00:00,2019-06-07,5.4478,174.0,3.13,59.7,0.0,-59.7,9.0013,88.14,169.5,-,-,-,C,0.66,60.52,,BE
Belgium,BE,BE,2019-06-08 00:00:00,2019-06-07 00:00:00+00:00,2019-06-08,5.5045,174.0,3.16,56.63,0.0,-56.6,9.0013,88.14,169.5,-,-,-,C,0.63,61.15,,BE
Belgium,BE,BE,2019-06-09 00:00:00,2019-06-08 00:00:00+00:00,2019-06-09,5.5578,174.0,3.19,53.38,0.0,-53.4,9.0013,88.14,169.5,-,-,-,C,0.59,61.74,,BE
Belgium,BE,BE,2019-06-10 00:00:00,2019-06-09 00:00:00+00:00,2019-06-10,5.6126,174.0,3.23,54.78,0.0,-54.8,9.0013,88.14,169.5,-,-,-,C,0.61,62.35,,BE
Belgium,BE,BE,2019-06-11 00:00:00,2019-06-10 00:00:00+00:00,2019-06-11,5.6677,174.0,3.26,55.13,0.0,-55.1,9.0013,88.14,169.5,-,-,-,C,0.61,62.97,,BE
Belgium,BE,BE,2019-06-12 00:00:00,2019-06-11 00:00:00+00:00,2019-06-12,5.7173,174.0,3.29,49.6,0.0,-49.6,9.0013,88.14,169.5,-,-,-,C,0.55,63.52,,BE
Belgium,BE,BE,2019-06-13 00:00:00,2019-06-12 00:00:00+00:00,2019-06-13,5.7666,174.0,3.31,49.26,0.0,-49.3,9.0013,88.14,169.5,-,-,-,C,0.55,64.06,,BE
Belgium,BE,BE,2019-06-14 00:00:00,2019-06-13 00:00:00+00:00,2019-06-14,5.8185,174.0,3.34,51.94,0.0,-51.9,9.0013,88.14,169.5,-,-,-,C,0.58,64.64,,BE
Belgium,BE,BE,2019-06-15 00:00:00,2019-06-14 00:00:00+00:00,2019-06-15,5.8711,174.0,3.37,52.55,0.0,-52.6,9.0013,88.14,169.5,-,-,-,C,0.58,65.22,,BE
Belgium,BE,BE,2019-06-16 00:00:00,2019-06-15 00:00:00+00:00,2019-06-16,5.9189,174.0,3.4,47.85,0.0,-47.8,9.0013,88.14,169.5,-,-,-,C,0.53,65.76,,BE
Belgium,BE,BE,2019-06-17 00:00:00,2019-06-16 00:00:00+00:00,2019-06-17,5.9681,174.0,3.43,49.14,0.0,-49.1,9.0013,88.14,169.5,-,-,-,C,0.55,66.3,,BE
Belgium,BE,BE,2019-06-18 00:00:00,2019-06-17 00:00:00+00:00,2019-06-18,6.0205,174.0,3.46,52.43,0.0,-52.4,9.0013,88.14,169.5,-,-,-,C,0.58,66.88,,BE
Belgium,BE,BE,2019-06-19 00:00:00,2019-06-18 00:00:00+00:00,2019-06-19,6.0665,174.0,3.49,45.98,0.0,-46.0,9.0013,88.14,169.5,-,-,-,C,0.51,67.4,,BE
Belgium,BE,BE,2019-06-20 00:00:00,2019-06-19 00:00:00+00:00,2019-06-20,6.1147,174.0,3.51,48.24,0.0,-48.2,9.0013,88.14,169.5,-,-,-,C,0.54,67.93,,BE
Belgium,BE,BE,2019-06-21 00:00:00,2019-06-20 00:00:00+00:00,2019-06-21,6.1626,174.0,3.54,47.89,0.0,-47.9,9.0013,88.14,169.5,-,-,-,C,0.53,68.46,,BE
Belgium,BE,BE,2019-06-22 00:00:00,2019-06-21 00:00:00+00:00,2019-06-22,6.2057,174.0,3.57,43.07,0.0,-43.1,9.0013,88.14,169.5,-,-,-,C,0.48,68.94,,BE
Belgium,BE,BE,2019-06-23 00:00:00,2019-06-22 00:00:00+00:00,2019-06-23,6.2517,174.0,3.59,45.98,0.0,-46.0,9.0013,88.14,169.5,-,-,-,C,0.51,69.45,,BE
Belgium,BE,BE,2019-06-24 00:00:00,2019-06-23 00:00:00+00:00,2019-06-24,6.2989,174.0,3.62,47.27,0.0,-47.3,9.0013,88.14,169.5,-,-,-,C,0.52,69.98,,BE
Belgium,BE,BE,2019-06-25 00:00:00,2019-06-24 00:00:00+00:00,2019-06-25,6.3485,174.0,3.65,49.51,0.0,-49.5,9.0013,88.14,169.5,-,-,-,C,0.55,70.53,,BE
Belgium,BE,BE,2019-06-26 00:00:00,2019-06-25 00:00:00+00:00,2019-06-26,6.3984,174.0,3.68,49.96,0.0,-50.0,9.0013,88.14,169.5,-,-,-,C,0.55,71.08,,BE
Belgium,BE,BE,2019-06-27 00:00:00,2019-06-26 00:00:00+00:00,2019-06-27,6.4501,174.0,3.71,51.7,0.0,-51.7,9.0013,88.14,169.5,-,-,-,C,0.57,71.66,,BE
Belgium,BE,BE,2019-06-28 00:00:00,2019-06-27 00:00:00+00:00,2019-06-28,6.5041,174.0,3.74,53.94,0.0,-53.9,9.0013,88.14,169.5,-,-,-,C,0.6,72.26,,BE
Belgium,BE,BE,2019-06-29 00:00:00,2019-06-28 00:00:00+00:00,2019-06-29,6.5562,174.0,3.77,52.12,0.0,-52.1,9.0013,88.14,169.5,-,-,-,C,0.58,72.84,,BE
Belgium,BE,BE,2019-06-30 00:00:00,2019-06-29 00:00:00+00:00,2019-06-30,6.6009,174.0,3.79,44.69,0.0,-44.7,9.0013,88.14,169.5,-,-,-,C,0.5,73.33,,BE
Belgium,BE,BE,2019-07-01 00:00:00,2019-06-30 00:00:00+00:00,2019-07-01,6.6543,174.0,3.82,53.4,0.0,-53.4,9.0013,88.14,169.5,-,-,-,C,0.59,73.93,,BE
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-01 00:00:00+00:00,2019-06-02,21.3708,83.0,25.75,257.68,0.0,-257.7,36.2428,401.12,529.4,-,-,-,E,0.71,58.97,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-02 00:00:00+00:00,2019-06-03,21.6174,83.0,26.05,246.57,0.0,-246.6,36.2428,401.12,529.4,-,-,-,E,0.68,59.65,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-03 00:00:00+00:00,2019-06-04,21.8721,83.0,26.35,254.66,0.0,-254.7,36.2428,401.12,529.4,-,-,-,E,0.7,60.35,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-04 00:00:00+00:00,2019-06-05,22.1396,83.0,26.67,267.55,0.0,-267.6,36.2428,401.12,529.4,-,-,-,E,0.74,61.09,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-05 00:00:00+00:00,2019-06-06,22.4118,83.0,27.0,272.15,0.0,-272.2,36.2428,401.12,529.4,-,-,-,E,0.75,61.84,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-06 00:00:00+00:00,2019-06-07,22.6724,83.0,27.32,260.7,0.0,-260.7,36.2428,401.12,529.4,-,-,-,E,0.72,62.56,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-07 00:00:00+00:00,2019-06-08,22.9225,83.0,27.62,251.23,1.2,-250.1,36.2428,401.12,529.4,-,-,-,E,0.69,63.25,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-08 00:00:00+00:00,2019-06-09,23.1957,83.0,27.95,273.17,0.0,-273.2,36.2428,401.12,529.4,-,-,-,E,0.75,64.0,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-09 00:00:00+00:00,2019-06-10,23.4687,83.0,28.28,273.04,0.0,-273.0,36.2428,401.12,529.4,-,-,-,E,0.75,64.75,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-10 00:00:00+00:00,2019-06-11,23.7247,83.0,28.58,255.98,0.0,-256.0,36.2428,401.12,529.4,-,-,-,E,0.71,65.46,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-11 00:00:00+00:00,2019-06-12,23.9914,83.0,28.91,266.73,0.0,-266.7,36.2428,401.12,529.4,-,-,-,E,0.74,66.2,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-12 00:00:00+00:00,2019-06-13,24.2666,83.0,29.24,275.17,0.0,-275.2,36.2428,401.12,529.4,-,-,-,E,0.76,66.96,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-13 00:00:00+00:00,2019-06-14,24.5274,83.0,29.55,260.79,0.0,-260.8,36.2428,401.12,529.4,-,-,-,E,0.72,67.68,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-14 00:00:00+00:00,2019-06-15,24.8146,83.0,29.9,287.17,0.0,-287.2,36.2428,401.12,529.4,-,-,-,E,0.79,68.47,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-15 00:00:00+00:00,2019-06-16,25.0751,83.0,30.21,260.54,0.0,-260.5,36.2428,401.12,529.4,-,-,-,E,0.72,69.19,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-16 00:00:00+00:00,2019-06-17,25.3317,83.0,30.52,256.75,0.1,-256.6,36.2428,401.12,529.4,-,-,-,E,0.71,69.89,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-17 00:00:00+00:00,2019-06-18,25.5788,83.0,30.82,247.11,0.0,-247.1,36.2428,401.12,529.4,-,-,-,E,0.68,70.58,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-18 00:00:00+00:00,2019-06-19,25.8541,83.0,31.15,275.33,0.0,-275.3,36.2428,401.12,529.4,-,-,-,E,0.76,71.34,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-19 00:00:00+00:00,2019-06-20,26.135,83.0,31.49,280.86,0.0,-280.9,36.2428,401.12,529.4,-,-,-,E,0.78,72.11,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-20 00:00:00+00:00,2019-06-21,26.4039,83.0,31.81,268.9,0.0,-268.9,36.2428,401.12,529.4,-,-,-,E,0.74,72.85,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-21 00:00:00+00:00,2019-06-22,26.6475,83.0,32.11,243.61,0.0,-243.6,36.2428,401.12,529.4,-,-,-,E,0.67,73.52,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-22 00:00:00+00:00,2019-06-23,26.9341,83.0,32.45,286.55,0.0,-286.6,36.2428,401.12,529.4,-,-,-,E,0.79,74.32,,CZ
Czech Republic,CZ,CZ,2026-09-04 01:09:14,2019-06-23 00:00:00+00:00,2019-06-24,27.2208,83.0,32.8,286.7,0.0,-286.7,36.2428,401.12,529.4,-,-,-,E,0.79,75.11,,CZ
