name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:10:45,2014-02-01 00:00:00+00:00,2014-02-02,29.496,75.0,39.33,4.47,283.8,279.3,63.5732,596.93,757.21,-,-,-,C,-0.44,46.4,,AT
Austria,AT,AT,2026-05-28 13:10:47,2014-02-02 00:00:00+00:00,2014-02-03,29.2119,75.0,38.95,5.04,289.1,284.0,63.5732,596.93,757.21,-,-,-,C,-0.45,45.95,,AT
Austria,AT,AT,2026-05-28 13:10:50,2014-02-03 00:00:00+00:00,2014-02-04,28.8444,75.0,38.46,0.31,367.8,367.5,63.5732,596.93,757.21,-,-,-,C,-0.58,45.37,,AT
Austria,AT,AT,2026-05-28 13:10:52,2014-02-04 00:00:00+00:00,2014-02-05,28.5002,75.0,38.0,13.97,358.2,344.2,63.5732,596.93,757.21,-,-,-,C,-0.54,44.83,,AT
Austria,AT,AT,2026-05-28 13:10:55,2014-02-05 00:00:00+00:00,2014-02-06,28.1697,75.0,37.56,1.1,331.6,330.5,63.5732,596.93,757.21,-,-,-,C,-0.52,44.31,,AT
Austria,AT,AT,2026-05-28 13:10:57,2014-02-06 00:00:00+00:00,2014-02-07,27.9167,75.0,37.22,0.9,253.8,253.0,63.5732,596.93,757.21,-,-,-,C,-0.4,43.91,,AT
Austria,AT,AT,2026-05-28 13:10:59,2014-02-07 00:00:00+00:00,2014-02-08,27.6962,75.0,36.93,0.81,221.3,220.5,63.5732,596.93,757.21,-,-,-,C,-0.35,43.57,,AT
Austria,AT,AT,2026-05-28 13:11:01,2014-02-08 00:00:00+00:00,2014-02-09,27.6254,75.0,36.83,7.55,78.4,70.8,63.5732,596.93,757.21,-,-,-,C,-0.11,43.45,,AT
Austria,AT,AT,2026-05-28 13:11:04,2014-02-09 00:00:00+00:00,2014-02-10,27.5291,75.0,36.71,3.93,100.2,96.3,63.5732,596.93,757.21,-,-,-,C,-0.15,43.3,,AT
Austria,AT,AT,2026-05-28 13:11:06,2014-02-10 00:00:00+00:00,2014-02-11,27.2395,75.0,36.32,0.3,289.9,289.6,63.5732,596.93,757.21,-,-,-,C,-0.46,42.85,,AT
Austria,AT,AT,2026-05-28 13:11:08,2014-02-11 00:00:00+00:00,2014-02-12,26.9416,75.0,35.92,1.22,299.1,297.9,63.5732,596.93,757.21,-,-,-,C,-0.47,42.38,,AT
Austria,AT,AT,2026-05-28 13:11:10,2014-02-12 00:00:00+00:00,2014-02-13,26.6911,75.0,35.59,30.36,280.9,250.5,63.5732,596.93,757.21,-,-,-,C,-0.39,41.98,,AT
Austria,AT,AT,2026-05-28 13:11:13,2014-02-13 00:00:00+00:00,2014-02-14,26.4515,75.0,35.27,35.67,275.2,239.6,63.5732,596.93,757.21,-,-,-,C,-0.38,41.61,,AT
Austria,AT,AT,2026-05-28 13:11:15,2014-02-14 00:00:00+00:00,2014-02-15,26.288,75.0,35.05,24.18,187.7,163.5,63.5732,596.93,757.21,-,-,-,C,-0.26,41.35,,AT
Austria,AT,AT,2026-05-28 13:11:17,2014-02-15 00:00:00+00:00,2014-02-16,26.2763,75.0,35.04,45.39,57.1,11.7,63.5732,596.93,757.21,-,-,-,C,-0.02,41.33,,AT
Austria,AT,AT,2026-05-28 13:11:19,2014-02-16 00:00:00+00:00,2014-02-17,26.2113,75.0,34.95,43.79,108.8,65.0,63.5732,596.93,757.21,-,-,-,C,-0.1,41.23,,AT
Austria,AT,AT,2026-05-28 13:11:21,2014-02-17 00:00:00+00:00,2014-02-18,25.9915,75.0,34.66,12.76,232.5,219.8,63.5732,596.93,757.21,-,-,-,C,-0.35,40.88,,AT
Austria,AT,AT,2026-05-28 13:11:24,2014-02-18 00:00:00+00:00,2014-02-19,25.79,75.0,34.39,31.03,232.6,201.6,63.5732,596.93,757.21,-,-,-,C,-0.32,40.57,,AT
Austria,AT,AT,2026-05-28 13:11:26,2014-02-19 00:00:00+00:00,2014-02-20,25.6045,75.0,34.14,8.0,193.4,185.4,63.5732,596.93,757.21,-,-,-,C,-0.29,40.28,,AT
Austria,AT,AT,2026-05-28 13:11:28,2014-02-20 00:00:00+00:00,2014-02-21,25.5041,75.0,34.01,40.42,140.8,100.4,63.5732,596.93,757.21,-,-,-,C,-0.16,40.12,,AT
Austria,AT,AT,2026-05-28 13:11:30,2014-02-21 00:00:00+00:00,2014-02-22,25.4197,75.0,33.89,27.01,111.4,84.4,63.5732,596.93,757.21,-,-,-,C,-0.13,39.98,,AT
Austria,AT,AT,2026-05-28 13:11:32,2014-02-22 00:00:00+00:00,2014-02-23,25.3906,75.0,33.85,35.45,64.6,29.1,63.5732,596.93,757.21,-,-,-,C,-0.05,39.94,,AT
Austria,AT,AT,2026-05-28 13:11:35,2014-02-23 00:00:00+00:00,2014-02-24,25.3687,75.0,33.82,36.63,58.6,21.9,63.5732,596.93,757.21,-,-,-,C,-0.03,39.9,,AT
Austria,AT,AT,2026-05-28 13:11:37,2014-02-24 00:00:00+00:00,2014-02-25,25.2747,75.0,33.7,18.62,112.7,94.0,63.5732,596.93,757.21,-,-,-,C,-0.15,39.76,,AT
Austria,AT,AT,2026-05-28 13:11:39,2014-02-25 00:00:00+00:00,2014-02-26,25.1829,75.0,33.58,10.16,101.9,91.8,63.5732,596.93,757.21,-,-,-,C,-0.14,39.61,,AT
Austria,AT,AT,2026-05-28 13:11:41,2014-02-26 00:00:00+00:00,2014-02-27,25.1638,75.0,33.55,60.09,79.2,19.1,63.5732,596.93,757.21,-,-,-,C,-0.03,39.58,,AT
Austria,AT,AT,2026-05-28 13:11:44,2014-02-27 00:00:00+00:00,2014-02-28,25.1244,75.0,33.5,37.35,76.8,39.5,63.5732,596.93,757.21,-,-,-,C,-0.06,39.52,,AT
Austria,AT,AT,2026-05-28 13:11:46,2014-02-28 00:00:00+00:00,2014-03-01,25.0584,75.0,33.41,23.94,89.9,65.9,63.5732,596.93,757.21,-,-,-,C,-0.1,39.42,,AT
Belgium,BE,BE,2026-05-28 13:10:43,2014-02-01 00:00:00+00:00,2014-02-02,4.7518,145.0,3.28,0.05,0.0,-0.0,8.9001,90.16,184.94,-,-,-,C,0.1,53.39,,BE
Belgium,BE,BE,2026-05-28 13:10:46,2014-02-02 00:00:00+00:00,2014-02-03,4.7564,145.0,3.28,0.0,0.1,0.1,8.9,90.16,184.94,-,-,-,C,0.05,53.44,,BE
