name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:09:48,2016-11-01 00:00:00+00:00,2016-11-02,82.768,83.0,99.72,116.67,172.5,55.9,94.6116,863.94,1082.79,-,-,-,C,-0.06,87.48,,AT
Austria,AT,AT,2022-11-25 23:09:48,2016-11-02 00:00:00+00:00,2016-11-03,82.4872,83.0,99.38,29.69,310.5,280.8,94.6116,863.94,1082.79,-,-,-,C,-0.3,87.19,,AT
Austria,AT,AT,2022-11-25 23:09:49,2016-11-03 00:00:00+00:00,2016-11-04,82.208,83.0,99.05,57.36,336.6,279.2,94.6116,863.94,1082.79,-,-,-,C,-0.3,86.89,,AT
Austria,AT,AT,2022-11-25 23:09:49,2016-11-04 00:00:00+00:00,2016-11-05,81.9164,83.0,98.69,24.13,315.7,291.6,94.6116,863.94,1082.79,-,-,-,C,-0.31,86.58,,AT
Austria,AT,AT,2022-11-25 23:09:49,2016-11-05 00:00:00+00:00,2016-11-06,81.7338,83.0,98.47,30.67,213.3,182.6,94.6116,863.94,1082.79,-,-,-,C,-0.19,86.39,,AT
Austria,AT,AT,2022-11-25 23:09:50,2016-11-06 00:00:00+00:00,2016-11-07,81.5921,83.0,98.3,27.48,169.2,141.7,94.6116,863.94,1082.79,-,-,-,C,-0.15,86.24,,AT
Austria,AT,AT,2022-11-25 23:09:50,2016-11-07 00:00:00+00:00,2016-11-08,81.153,83.0,97.77,7.89,446.5,438.6,94.6116,863.94,1082.79,-,-,-,C,-0.46,85.77,,AT
Austria,AT,AT,2022-11-25 23:09:50,2016-11-08 00:00:00+00:00,2016-11-09,80.6305,83.0,97.15,7.89,530.4,522.5,94.6116,863.94,1082.79,-,-,-,E,-0.55,85.22,,AT
Austria,AT,AT,2022-11-25 23:09:50,2016-11-09 00:00:00+00:00,2016-11-10,80.077,83.0,96.48,2.51,526.7,524.2,94.6116,863.94,1082.79,-,-,-,E,-0.59,84.64,,AT
Austria,AT,AT,2022-11-25 23:09:51,2016-11-10 00:00:00+00:00,2016-11-11,79.6635,83.0,95.98,29.56,418.5,388.9,94.6116,863.94,1082.79,-,-,-,C,-0.44,84.2,,AT
Austria,AT,AT,2022-11-25 23:09:51,2016-11-11 00:00:00+00:00,2016-11-12,79.318,83.0,95.56,36.79,381.7,345.0,94.6116,863.94,1082.79,-,-,-,C,-0.37,83.84,,AT
Austria,AT,AT,2022-11-25 23:09:51,2016-11-12 00:00:00+00:00,2016-11-13,79.0988,83.0,95.3,54.54,291.4,236.9,94.6116,863.94,1082.79,-,-,-,C,-0.23,83.6,,AT
Austria,AT,AT,2022-11-25 23:09:52,2016-11-13 00:00:00+00:00,2016-11-14,78.8493,83.0,95.0,61.31,310.8,249.5,94.6116,863.94,1082.79,-,-,-,C,-0.26,83.34,,AT
Austria,AT,AT,2022-11-25 23:09:52,2016-11-14 00:00:00+00:00,2016-11-15,78.5701,83.0,94.66,35.08,314.3,279.2,94.6116,863.94,1082.79,-,-,-,C,-0.3,83.04,,AT
Austria,AT,AT,2022-11-25 23:09:52,2016-11-15 00:00:00+00:00,2016-11-16,78.067,83.0,94.06,3.99,507.1,503.1,94.6116,863.94,1082.79,-,-,-,C,-0.53,82.51,,AT
Austria,AT,AT,2022-11-25 23:09:53,2016-11-16 00:00:00+00:00,2016-11-17,77.6882,83.0,93.6,6.07,384.9,378.8,94.6116,863.94,1082.79,-,-,-,E,-0.4,82.11,,AT
Austria,AT,AT,2022-11-25 23:09:53,2016-11-17 00:00:00+00:00,2016-11-18,77.2509,83.0,93.07,8.38,449.1,440.7,94.6116,863.94,1082.79,-,-,-,C,-0.46,81.65,,AT
Austria,AT,AT,2022-11-25 23:09:53,2016-11-18 00:00:00+00:00,2016-11-19,76.9031,83.0,92.65,11.6,359.3,347.7,94.6116,863.94,1082.79,-,-,-,C,-0.37,81.28,,AT
Austria,AT,AT,2022-11-25 23:09:54,2016-11-19 00:00:00+00:00,2016-11-20,76.7076,83.0,92.42,43.79,239.4,195.6,94.6116,863.94,1082.79,-,-,-,C,-0.21,81.08,,AT
Austria,AT,AT,2022-11-25 23:09:54,2016-11-20 00:00:00+00:00,2016-11-21,76.5131,83.0,92.18,57.56,252.1,194.5,94.6116,863.94,1082.79,-,-,-,C,-0.21,80.87,,AT
Austria,AT,AT,2022-11-25 23:09:54,2016-11-21 00:00:00+00:00,2016-11-22,76.195,83.0,91.8,16.33,334.4,318.0,94.6116,863.94,1082.79,-,-,-,C,-0.34,80.53,,AT
