name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 12:47:55,2012-04-01 00:00:00+00:00,2012-04-02,27.5393,86.0,32.02,31.33,8.1,-23.2,53.5069,505.37,655.86,-,-,-,C,0.04,51.47,,AT
Austria,AT,AT,2026-05-28 12:47:56,2012-04-02 00:00:00+00:00,2012-04-03,27.4812,86.0,31.95,5.22,63.2,58.0,53.5069,505.37,655.86,-,-,-,C,-0.11,51.36,,AT
Austria,AT,AT,2026-05-28 12:47:58,2012-04-03 00:00:00+00:00,2012-04-04,27.5512,86.0,32.04,90.39,20.4,-70.0,53.5069,505.37,655.86,-,-,-,C,0.13,51.49,,AT
Austria,AT,AT,2026-05-28 12:48:00,2012-04-04 00:00:00+00:00,2012-04-05,27.6045,86.0,32.1,75.27,22.0,-53.3,53.5069,505.37,655.86,-,-,-,C,0.1,51.59,,AT
Austria,AT,AT,2026-05-28 12:48:02,2012-04-05 00:00:00+00:00,2012-04-06,27.6534,86.0,32.16,65.92,17.0,-49.0,53.5069,505.37,655.86,-,-,-,C,0.09,51.68,,AT
Austria,AT,AT,2026-05-28 12:48:05,2012-04-06 00:00:00+00:00,2012-04-07,27.7264,86.0,32.24,85.65,12.7,-72.9,53.5069,505.37,655.86,-,-,-,C,0.14,51.82,,AT
Austria,AT,AT,2026-05-28 12:48:07,2012-04-07 00:00:00+00:00,2012-04-08,27.8237,86.0,32.35,106.62,9.3,-97.3,53.5069,505.37,655.86,-,-,-,C,0.18,52.0,,AT
Austria,AT,AT,2026-05-28 12:48:08,2012-04-08 00:00:00+00:00,2012-04-09,27.9067,86.0,32.45,93.08,10.1,-83.0,53.5069,505.37,655.86,-,-,-,C,0.16,52.16,,AT
Austria,AT,AT,2026-05-28 12:48:10,2012-04-09 00:00:00+00:00,2012-04-10,28.0186,86.0,32.58,121.3,9.4,-111.9,53.5069,505.37,655.86,-,-,-,C,0.21,52.36,,AT
Austria,AT,AT,2026-05-28 12:48:12,2012-04-10 00:00:00+00:00,2012-04-11,28.0267,86.0,32.59,40.86,32.7,-8.2,53.5069,505.37,655.86,-,-,-,C,0.02,52.38,,AT
Austria,AT,AT,2026-05-28 12:48:14,2012-04-11 00:00:00+00:00,2012-04-12,28.045,86.0,32.61,36.46,18.2,-18.2,53.5069,505.37,655.86,-,-,-,C,0.03,52.41,,AT
Austria,AT,AT,2026-05-28 12:48:16,2012-04-12 00:00:00+00:00,2012-04-13,28.0277,86.0,32.59,27.5,44.7,17.2,53.5069,505.37,655.86,-,-,-,C,-0.03,52.38,,AT
