name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:17:55,2014-08-01 00:00:00+00:00,2014-08-02,58.0083,75.0,77.34,337.02,13.9,-323.1,71.8613,666.2,853.07,-,-,-,C,0.45,80.72,,AT
Austria,AT,AT,2026-05-28 13:17:58,2014-08-02 00:00:00+00:00,2014-08-03,58.3883,75.0,77.85,403.61,23.6,-380.1,71.8613,666.2,853.07,-,-,-,C,0.53,81.25,,AT
Austria,AT,AT,2026-05-28 13:18:00,2014-08-03 00:00:00+00:00,2014-08-04,58.7751,75.0,78.37,414.43,27.7,-386.8,71.8613,666.2,853.07,-,-,-,C,0.54,81.79,,AT
Austria,AT,AT,2026-05-28 13:18:03,2014-08-04 00:00:00+00:00,2014-08-05,59.0991,75.0,78.8,346.91,22.9,-324.0,71.8613,666.2,853.07,-,-,-,C,0.45,82.24,,AT
Austria,AT,AT,2026-05-28 13:18:05,2014-08-05 00:00:00+00:00,2014-08-06,59.382,75.0,79.18,285.57,2.7,-282.9,71.8613,666.2,853.07,-,-,-,C,0.39,82.63,,AT
Austria,AT,AT,2026-05-28 13:18:07,2014-08-06 00:00:00+00:00,2014-08-07,59.6616,75.0,79.55,297.48,17.8,-279.6,71.8613,666.2,853.07,-,-,-,C,0.39,83.02,,AT
Austria,AT,AT,2026-05-28 13:18:10,2014-08-07 00:00:00+00:00,2014-08-08,59.9825,75.0,79.98,350.51,29.6,-320.9,71.8613,666.2,853.07,-,-,-,C,0.45,83.47,,AT
Austria,AT,AT,2026-05-28 13:18:12,2014-08-08 00:00:00+00:00,2014-08-09,60.3293,75.0,80.44,366.54,19.7,-346.8,71.8613,666.2,853.07,-,-,-,C,0.48,83.95,,AT
Austria,AT,AT,2026-05-28 13:18:15,2014-08-09 00:00:00+00:00,2014-08-10,60.6691,75.0,80.89,353.87,14.1,-339.8,71.8613,666.2,853.07,-,-,-,C,0.47,84.43,,AT
Austria,AT,AT,2026-05-28 13:18:17,2014-08-10 00:00:00+00:00,2014-08-11,61.018,75.0,81.36,373.46,24.6,-348.9,71.8613,666.2,853.07,-,-,-,C,0.49,84.91,,AT
Austria,AT,AT,2026-05-28 13:18:20,2014-08-11 00:00:00+00:00,2014-08-12,61.3287,75.0,81.77,327.22,16.5,-310.7,71.8613,666.2,853.07,-,-,-,C,0.43,85.34,,AT
Austria,AT,AT,2026-05-28 13:18:22,2014-08-12 00:00:00+00:00,2014-08-13,61.6608,75.0,82.21,354.94,22.9,-332.0,71.8613,666.2,853.07,-,-,-,C,0.46,85.81,,AT
Austria,AT,AT,2026-05-28 13:18:25,2014-08-13 00:00:00+00:00,2014-08-14,61.9363,75.0,82.58,285.54,10.0,-275.5,71.8613,666.2,853.07,-,-,-,C,0.38,86.19,,AT
Austria,AT,AT,2026-05-28 13:18:27,2014-08-14 00:00:00+00:00,2014-08-15,62.2022,75.0,82.94,289.8,24.0,-265.8,71.8613,666.2,853.07,-,-,-,C,0.37,86.56,,AT
Austria,AT,AT,2026-05-28 13:18:30,2014-08-15 00:00:00+00:00,2014-08-16,62.5043,75.0,83.34,326.28,24.2,-302.1,71.8613,666.2,853.07,-,-,-,C,0.42,86.98,,AT
Austria,AT,AT,2026-05-28 13:18:33,2014-08-16 00:00:00+00:00,2014-08-17,62.7891,75.0,83.72,316.81,32.0,-284.8,71.8613,666.2,853.07,-,-,-,C,0.4,87.38,,AT
Austria,AT,AT,2026-05-28 13:18:35,2014-08-17 00:00:00+00:00,2014-08-18,63.0706,75.0,84.09,314.47,32.9,-281.6,71.8613,666.2,853.07,-,-,-,C,0.39,87.77,,AT
Austria,AT,AT,2026-05-28 13:18:38,2014-08-18 00:00:00+00:00,2014-08-19,63.3212,75.0,84.43,273.61,23.0,-250.6,71.8613,666.2,853.07,-,-,-,C,0.35,88.12,,AT
Austria,AT,AT,2026-05-28 13:18:40,2014-08-19 00:00:00+00:00,2014-08-20,63.5786,75.0,84.77,299.57,42.2,-257.4,71.8613,666.2,853.07,-,-,-,C,0.36,88.47,,AT
Austria,AT,AT,2026-05-28 13:18:42,2014-08-20 00:00:00+00:00,2014-08-21,63.7967,75.0,85.06,255.05,36.9,-218.1,71.8613,666.2,853.07,-,-,-,C,0.3,88.78,,AT
Austria,AT,AT,2026-05-28 13:18:45,2014-08-21 00:00:00+00:00,2014-08-22,64.0489,75.0,85.4,262.61,10.4,-252.2,71.8613,666.2,853.07,-,-,-,C,0.35,89.13,,AT
Austria,AT,AT,2026-05-28 13:18:47,2014-08-22 00:00:00+00:00,2014-08-23,64.3116,75.0,85.75,282.78,20.1,-262.6,71.8613,666.2,853.07,-,-,-,C,0.37,89.49,,AT
Austria,AT,AT,2026-05-28 13:18:50,2014-08-23 00:00:00+00:00,2014-08-24,64.6022,75.0,86.14,303.8,13.2,-290.6,71.8613,666.2,853.07,-,-,-,C,0.4,89.9,,AT
Austria,AT,AT,2026-05-28 13:18:52,2014-08-24 00:00:00+00:00,2014-08-25,64.8889,75.0,86.52,301.62,15.0,-286.6,71.8613,666.2,853.07,-,-,-,C,0.4,90.3,,AT
Austria,AT,AT,2026-05-28 13:18:55,2014-08-25 00:00:00+00:00,2014-08-26,65.1539,75.0,86.87,284.14,19.0,-265.1,71.8613,666.2,853.07,-,-,-,C,0.37,90.67,,AT
Austria,AT,AT,2026-05-28 13:18:57,2014-08-26 00:00:00+00:00,2014-08-27,65.3997,75.0,87.2,263.31,17.6,-245.7,71.8613,666.2,853.07,-,-,-,C,0.34,91.01,,AT
Austria,AT,AT,2026-05-28 13:19:00,2014-08-27 00:00:00+00:00,2014-08-28,65.6541,75.0,87.54,270.3,15.8,-254.5,71.8613,666.2,853.07,-,-,-,C,0.35,91.36,,AT
Austria,AT,AT,2026-05-28 13:19:02,2014-08-28 00:00:00+00:00,2014-08-29,65.61,75.0,87.48,209.82,254.0,44.1,71.8613,666.2,853.07,-,-,-,C,-0.06,91.3,,AT
Austria,AT,AT,2026-05-28 13:19:04,2014-08-29 00:00:00+00:00,2014-08-30,65.7502,75.0,87.67,207.82,67.6,-140.2,71.8613,666.2,853.07,-,-,-,C,0.2,91.5,,AT
Austria,AT,AT,2026-05-28 13:19:07,2014-08-30 00:00:00+00:00,2014-08-31,66.019,75.0,88.03,289.84,21.1,-268.7,71.8613,666.2,853.07,-,-,-,C,0.37,91.87,,AT
Austria,AT,AT,2026-05-28 13:19:09,2014-08-31 00:00:00+00:00,2014-09-01,66.2749,75.0,88.37,275.15,19.2,-255.9,71.8613,666.2,853.07,-,-,-,C,0.36,92.23,,AT
Belgium,BE,BE,2026-05-28 13:17:54,2014-08-01 00:00:00+00:00,2014-08-02,7.2145,145.0,4.98,23.87,0.0,-23.9,8.8229,89.37,183.33,-,-,-,C,0.17,81.77,,BE
Belgium,BE,BE,2026-05-28 13:17:56,2014-08-02 00:00:00+00:00,2014-08-03,7.2689,145.0,5.01,28.8,0.0,-28.8,8.8492,89.64,183.88,-,-,-,C,0.61,82.14,,BE
Belgium,BE,BE,2026-05-28 13:17:59,2014-08-03 00:00:00+00:00,2014-08-04,7.2702,145.0,5.01,34.84,0.0,-34.8,8.8104,89.25,183.07,-,-,-,C,0.01,82.52,,BE
Belgium,BE,BE,2026-05-28 13:18:01,2014-08-04 00:00:00+00:00,2014-08-05,7.299,145.0,5.03,34.1,0.0,-34.1,8.805,89.19,182.96,-,-,-,C,0.33,82.9,,BE
Belgium,BE,BE,2026-05-28 13:18:03,2014-08-05 00:00:00+00:00,2014-08-06,7.3296,145.0,5.05,18.24,0.0,-18.2,8.8173,89.32,183.22,-,-,-,C,0.35,83.13,,BE
Belgium,BE,BE,2026-05-28 13:18:06,2014-08-06 00:00:00+00:00,2014-08-07,7.3636,145.0,5.08,18.52,0.0,-18.5,8.8353,89.5,183.59,-,-,-,C,0.38,83.34,,BE
Belgium,BE,BE,2026-05-28 13:18:08,2014-08-07 00:00:00+00:00,2014-08-08,7.3837,145.0,5.09,22.46,0.0,-22.5,8.8544,89.69,183.99,-,-,-,C,0.23,83.39,,BE
Belgium,BE,BE,2026-05-28 13:18:11,2014-08-08 00:00:00+00:00,2014-08-09,7.4144,145.0,5.11,23.69,0.0,-23.7,8.8601,89.75,184.11,-,-,-,C,0.35,83.68,,BE
Belgium,BE,BE,2026-05-28 13:18:13,2014-08-09 00:00:00+00:00,2014-08-10,7.4732,145.0,5.15,38.82,0.0,-38.8,8.8989,90.14,184.91,-,-,-,C,0.66,83.98,,BE
Belgium,BE,BE,2026-05-28 13:18:16,2014-08-10 00:00:00+00:00,2014-08-11,7.485,145.0,5.16,37.04,0.0,-37.0,8.8646,89.8,184.2,-,-,-,C,0.13,84.44,,BE
Belgium,BE,BE,2026-05-28 13:18:18,2014-08-11 00:00:00+00:00,2014-08-12,7.5487,145.0,5.21,39.2,0.0,-39.2,8.9008,90.16,184.95,-,-,-,C,0.72,84.81,,BE
