name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 12:36:50,2011-03-01 00:00:00+00:00,2011-03-02,15.8599,90.0,17.62,14.05,87.5,73.4,40.5749,397.47,494.15,-,-,-,C,-0.18,39.09,,AT
Austria,AT,AT,2026-05-28 12:36:52,2011-03-02 00:00:00+00:00,2011-03-03,15.7927,90.0,17.55,11.62,78.8,67.1,40.5749,397.47,494.15,-,-,-,C,-0.17,38.92,,AT
Austria,AT,AT,2026-05-28 12:36:53,2011-03-03 00:00:00+00:00,2011-03-04,15.7287,90.0,17.48,11.89,76.0,64.1,40.5749,397.47,494.15,-,-,-,C,-0.16,38.76,,AT
Austria,AT,AT,2026-05-28 12:36:55,2011-03-04 00:00:00+00:00,2011-03-05,15.6798,90.0,17.42,19.92,68.7,48.8,40.5749,397.47,494.15,-,-,-,C,-0.12,38.64,,AT
Austria,AT,AT,2026-05-28 12:36:57,2011-03-05 00:00:00+00:00,2011-03-06,15.6667,90.0,17.41,20.72,33.9,13.1,40.5749,397.47,494.15,-,-,-,C,-0.03,38.61,,AT
Austria,AT,AT,2026-05-28 12:36:59,2011-03-06 00:00:00+00:00,2011-03-07,15.6482,90.0,17.39,21.25,39.8,18.5,40.5749,397.47,494.15,-,-,-,C,-0.05,38.57,,AT
Austria,AT,AT,2026-05-28 12:37:01,2011-03-07 00:00:00+00:00,2011-03-08,15.5851,90.0,17.32,18.03,81.1,63.1,40.5749,397.47,494.15,-,-,-,C,-0.16,38.41,,AT
Austria,AT,AT,2026-05-28 12:37:03,2011-03-08 00:00:00+00:00,2011-03-09,15.5377,90.0,17.26,17.64,65.1,47.4,40.5749,397.47,494.15,-,-,-,C,-0.12,38.29,,AT
Austria,AT,AT,2026-05-28 12:37:04,2011-03-09 00:00:00+00:00,2011-03-10,15.4443,90.0,17.16,22.77,116.2,93.4,40.5749,397.47,494.15,-,-,-,C,-0.23,38.06,,AT
Austria,AT,AT,2026-05-28 12:37:06,2011-03-10 00:00:00+00:00,2011-03-11,15.4328,90.0,17.15,18.89,30.4,11.5,40.5749,397.47,494.15,-,-,-,C,-0.03,38.04,,AT
Austria,AT,AT,2026-05-28 12:37:08,2011-03-11 00:00:00+00:00,2011-03-12,15.4213,90.0,17.13,16.41,27.9,11.5,40.5749,397.47,494.15,-,-,-,C,-0.03,38.01,,AT
Austria,AT,AT,2026-05-28 12:37:10,2011-03-12 00:00:00+00:00,2011-03-13,15.4645,90.0,17.18,44.68,1.6,-43.1,40.5749,397.47,494.15,-,-,-,C,0.11,38.11,,AT
Austria,AT,AT,2026-05-28 12:37:12,2011-03-13 00:00:00+00:00,2011-03-14,15.5418,90.0,17.27,77.45,0.1,-77.3,40.5749,397.47,494.15,-,-,-,C,0.19,38.3,,AT
Austria,AT,AT,2026-05-28 12:37:13,2011-03-14 00:00:00+00:00,2011-03-15,15.5925,90.0,17.33,53.3,2.6,-50.7,40.5749,397.47,494.15,-,-,-,C,0.12,38.43,,AT
Austria,AT,AT,2026-05-28 12:37:15,2011-03-15 00:00:00+00:00,2011-03-16,15.6854,90.0,17.43,94.33,1.5,-92.9,40.5749,397.47,494.15,-,-,-,C,0.23,38.66,,AT
Austria,AT,AT,2026-05-28 12:37:17,2011-03-16 00:00:00+00:00,2011-03-17,15.7938,90.0,17.55,111.36,3.0,-108.4,40.5749,397.47,494.15,-,-,-,C,0.27,38.92,,AT
Austria,AT,AT,2026-05-28 12:37:18,2011-03-17 00:00:00+00:00,2011-03-18,15.8437,90.0,17.6,53.64,3.7,-49.9,40.5749,397.47,494.15,-,-,-,C,0.12,39.05,,AT
Austria,AT,AT,2026-05-28 12:37:20,2011-03-18 00:00:00+00:00,2011-03-19,15.8674,90.0,17.63,28.29,4.5,-23.7,40.5749,397.47,494.15,-,-,-,C,0.06,39.11,,AT
Austria,AT,AT,2026-05-28 12:37:21,2011-03-19 00:00:00+00:00,2011-03-20,15.8891,90.0,17.65,31.82,10.2,-21.7,40.5749,397.47,494.15,-,-,-,C,0.05,39.16,,AT
Austria,AT,AT,2026-05-28 12:37:23,2011-03-20 00:00:00+00:00,2011-03-21,15.9251,90.0,17.69,40.7,4.7,-36.0,40.5749,397.47,494.15,-,-,-,C,0.09,39.25,,AT
Austria,AT,AT,2026-05-28 12:37:25,2011-03-21 00:00:00+00:00,2011-03-22,15.8889,90.0,17.65,14.52,50.7,36.2,40.5749,397.47,494.15,-,-,-,C,-0.09,39.16,,AT
Austria,AT,AT,2026-05-28 12:37:26,2011-03-22 00:00:00+00:00,2011-03-23,15.8876,90.0,17.65,18.35,19.7,1.3,40.5749,397.47,494.15,-,-,-,C,-0.0,39.16,,AT
Austria,AT,AT,2026-05-28 12:37:28,2011-03-23 00:00:00+00:00,2011-03-24,15.9176,90.0,17.69,37.02,7.0,-30.0,40.5749,397.47,494.15,-,-,-,C,0.07,39.23,,AT
Austria,AT,AT,2026-05-28 12:37:29,2011-03-24 00:00:00+00:00,2011-03-25,15.9696,90.0,17.74,53.23,1.2,-52.0,40.5749,397.47,494.15,-,-,-,C,0.13,39.36,,AT
Austria,AT,AT,2026-05-28 12:37:31,2011-03-25 00:00:00+00:00,2011-03-26,16.0476,90.0,17.83,78.89,0.9,-78.0,40.5749,397.47,494.15,-,-,-,C,0.19,39.55,,AT
Austria,AT,AT,2026-05-28 12:37:32,2011-03-26 00:00:00+00:00,2011-03-27,16.2843,90.0,18.09,236.71,0.0,-236.7,40.5749,397.47,494.15,-,-,-,C,0.58,40.13,,AT
Austria,AT,AT,2026-05-28 12:37:34,2011-03-27 00:00:00+00:00,2011-03-28,16.2203,90.0,18.02,89.88,153.9,64.0,40.5749,397.47,494.15,-,-,-,C,-0.16,39.98,,AT
Austria,AT,AT,2026-05-28 12:37:35,2011-03-28 00:00:00+00:00,2011-03-29,16.2545,90.0,18.06,34.9,0.6,-34.3,40.5749,397.47,494.15,-,-,-,C,0.08,40.06,,AT
Austria,AT,AT,2026-05-28 12:37:37,2011-03-29 00:00:00+00:00,2011-03-30,16.3182,90.0,18.13,69.01,5.3,-63.7,40.5749,397.47,494.15,-,-,-,C,0.16,40.22,,AT
