name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:33:31,2015-08-01 00:00:00+00:00,2015-08-02,52.4598,80.0,65.57,424.65,2.4,-422.3,91.811,844.54,1049.35,-,-,-,C,0.46,57.14,,AT
Austria,AT,AT,2026-05-28 13:33:34,2015-08-02 00:00:00+00:00,2015-08-03,52.9014,80.0,66.13,443.92,2.4,-441.5,91.811,844.54,1049.35,-,-,-,C,0.48,57.62,,AT
Austria,AT,AT,2026-05-28 13:33:36,2015-08-03 00:00:00+00:00,2015-08-04,53.2546,80.0,66.57,358.53,5.3,-353.3,91.811,844.54,1049.35,-,-,-,C,0.38,58.0,,AT
Austria,AT,AT,2026-05-28 13:33:39,2015-08-04 00:00:00+00:00,2015-08-05,53.5661,80.0,66.96,376.79,65.3,-311.5,91.811,844.54,1049.35,-,-,-,C,0.34,58.34,,AT
Austria,AT,AT,2026-05-28 13:33:42,2015-08-05 00:00:00+00:00,2015-08-06,53.8628,80.0,67.33,364.85,68.2,-296.7,91.811,844.54,1049.35,-,-,-,C,0.32,58.67,,AT
Austria,AT,AT,2026-05-28 13:33:44,2015-08-06 00:00:00+00:00,2015-08-07,54.0909,80.0,67.61,300.47,72.4,-228.1,91.811,844.54,1049.35,-,-,-,C,0.25,58.92,,AT
Austria,AT,AT,2026-05-28 13:33:47,2015-08-07 00:00:00+00:00,2015-08-08,54.3569,80.0,67.95,272.04,6.0,-266.0,91.811,844.54,1049.35,-,-,-,C,0.29,59.21,,AT
Austria,AT,AT,2026-05-28 13:33:49,2015-08-08 00:00:00+00:00,2015-08-09,54.7049,80.0,68.38,361.79,13.8,-348.0,91.811,844.54,1049.35,-,-,-,C,0.38,59.58,,AT
Austria,AT,AT,2026-05-28 13:33:52,2015-08-09 00:00:00+00:00,2015-08-10,55.0694,80.0,68.84,385.07,20.6,-364.5,91.811,844.54,1049.35,-,-,-,C,0.4,59.98,,AT
Austria,AT,AT,2026-05-28 13:33:55,2015-08-10 00:00:00+00:00,2015-08-11,55.3047,80.0,69.13,251.86,16.5,-235.4,91.811,844.54,1049.35,-,-,-,C,0.26,60.24,,AT
Austria,AT,AT,2026-05-28 13:33:58,2015-08-11 00:00:00+00:00,2015-08-12,55.348,80.0,69.19,174.15,130.9,-43.2,91.811,844.54,1049.35,-,-,-,C,0.05,60.28,,AT
Austria,AT,AT,2026-05-28 13:34:00,2015-08-12 00:00:00+00:00,2015-08-13,55.4284,80.0,69.29,203.78,123.3,-80.4,91.811,844.54,1049.35,-,-,-,C,0.09,60.37,,AT
Austria,AT,AT,2026-05-28 13:34:03,2015-08-13 00:00:00+00:00,2015-08-14,55.558,80.0,69.45,233.68,104.1,-129.6,91.811,844.54,1049.35,-,-,-,C,0.14,60.51,,AT
Austria,AT,AT,2026-05-28 13:34:06,2015-08-14 00:00:00+00:00,2015-08-15,55.8278,80.0,69.78,347.29,77.5,-269.8,91.811,844.54,1049.35,-,-,-,C,0.29,60.81,,AT
Austria,AT,AT,2026-05-28 13:34:09,2015-08-15 00:00:00+00:00,2015-08-16,56.048,80.0,70.06,290.44,70.3,-220.1,91.811,844.54,1049.35,-,-,-,C,0.24,61.05,,AT
Austria,AT,AT,2026-05-28 13:34:12,2015-08-16 00:00:00+00:00,2015-08-17,56.3036,80.0,70.38,323.35,67.7,-255.7,91.811,844.54,1049.35,-,-,-,C,0.28,61.33,,AT
Austria,AT,AT,2026-05-28 13:34:15,2015-08-17 00:00:00+00:00,2015-08-18,56.4938,80.0,70.62,300.1,110.0,-190.2,91.811,844.54,1049.35,-,-,-,C,0.21,61.53,,AT
Austria,AT,AT,2026-05-28 13:34:17,2015-08-18 00:00:00+00:00,2015-08-19,56.69,80.0,70.86,295.68,99.5,-196.2,91.811,844.54,1049.35,-,-,-,C,0.21,61.75,,AT
Austria,AT,AT,2026-05-28 13:34:20,2015-08-19 00:00:00+00:00,2015-08-20,56.9018,80.0,71.13,301.55,89.7,-211.8,91.811,844.54,1049.35,-,-,-,C,0.23,61.98,,AT
Austria,AT,AT,2026-05-28 13:34:22,2015-08-20 00:00:00+00:00,2015-08-21,57.2209,80.0,71.53,327.2,8.1,-319.1,91.811,844.54,1049.35,-,-,-,C,0.35,62.32,,AT
Austria,AT,AT,2026-05-28 13:34:25,2015-08-21 00:00:00+00:00,2015-08-22,57.7011,80.0,72.13,488.99,8.8,-480.2,91.811,844.54,1049.35,-,-,-,C,0.52,62.85,,AT
Austria,AT,AT,2026-05-28 13:34:27,2015-08-22 00:00:00+00:00,2015-08-23,58.2175,80.0,72.77,522.46,6.0,-516.5,91.811,844.54,1049.35,-,-,-,C,0.56,63.41,,AT
Austria,AT,AT,2026-05-28 13:34:30,2015-08-23 00:00:00+00:00,2015-08-24,58.714,80.0,73.39,502.47,6.0,-496.5,91.811,844.54,1049.35,-,-,-,C,0.54,63.95,,AT
Austria,AT,AT,2026-05-28 13:34:33,2015-08-24 00:00:00+00:00,2015-08-25,59.0294,80.0,73.79,407.12,91.7,-315.4,91.811,844.54,1049.35,-,-,-,C,0.34,64.29,,AT
Austria,AT,AT,2026-05-28 13:34:35,2015-08-25 00:00:00+00:00,2015-08-26,59.2573,80.0,74.07,236.73,8.9,-227.9,91.811,844.54,1049.35,-,-,-,C,0.25,64.54,,AT
Austria,AT,AT,2026-05-28 13:34:38,2015-08-26 00:00:00+00:00,2015-08-27,59.438,80.0,74.3,209.8,29.1,-180.7,91.811,844.54,1049.35,-,-,-,C,0.2,64.74,,AT
Austria,AT,AT,2026-05-28 13:34:40,2015-08-27 00:00:00+00:00,2015-08-28,59.6333,80.0,74.54,215.19,19.9,-195.3,91.811,844.54,1049.35,-,-,-,C,0.21,64.95,,AT
Austria,AT,AT,2026-05-28 13:34:43,2015-08-28 00:00:00+00:00,2015-08-29,59.9448,80.0,74.93,328.77,17.2,-311.5,91.811,844.54,1049.35,-,-,-,C,0.34,65.29,,AT
Austria,AT,AT,2026-05-28 13:34:46,2015-08-29 00:00:00+00:00,2015-08-30,60.216,80.0,75.27,303.93,32.7,-271.3,91.811,844.54,1049.35,-,-,-,C,0.3,65.59,,AT
Austria,AT,AT,2026-05-28 13:34:48,2015-08-30 00:00:00+00:00,2015-08-31,60.5128,80.0,75.64,319.41,22.6,-296.8,91.811,844.54,1049.35,-,-,-,C,0.32,65.91,,AT
Austria,AT,AT,2026-05-28 13:34:51,2015-08-31 00:00:00+00:00,2015-09-01,60.7545,80.0,75.94,308.83,67.2,-241.7,91.811,844.54,1049.35,-,-,-,C,0.26,66.17,,AT
Belgium,BE,BE,2026-05-28 13:33:30,2015-08-01 00:00:00+00:00,2015-08-02,2.7521,158.0,1.74,58.42,0.0,-58.4,8.8384,89.53,183.66,-,-,-,C,0.26,31.14,,BE
Belgium,BE,BE,2026-05-28 13:33:32,2015-08-02 00:00:00+00:00,2015-08-03,2.8149,158.0,1.78,60.29,0.0,-60.3,8.8835,89.99,184.59,-,-,-,C,0.71,31.69,,BE
Belgium,BE,BE,2026-05-28 13:33:35,2015-08-03 00:00:00+00:00,2015-08-04,2.853,158.0,1.81,39.04,0.0,-39.0,8.8328,89.48,183.54,-,-,-,C,0.43,32.3,,BE
Belgium,BE,BE,2026-05-28 13:33:38,2015-08-04 00:00:00+00:00,2015-08-05,2.8641,158.0,1.81,42.44,0.0,-42.4,8.7908,89.05,182.67,-,-,-,C,0.13,32.58,,BE
Belgium,BE,BE,2026-05-28 13:33:40,2015-08-05 00:00:00+00:00,2015-08-06,2.9188,158.0,1.85,45.03,0.0,-45.0,8.8046,89.19,182.95,-,-,-,C,0.62,33.15,,BE
Belgium,BE,BE,2026-05-28 13:33:43,2015-08-06 00:00:00+00:00,2015-08-07,2.9709,158.0,1.88,32.97,0.0,-33.0,8.8157,89.3,183.18,-,-,-,C,0.59,33.7,,BE
Belgium,BE,BE,2026-05-28 13:33:45,2015-08-07 00:00:00+00:00,2015-08-08,3.0047,158.0,1.9,40.28,0.0,-40.3,8.8023,89.17,182.91,-,-,-,C,0.38,34.14,,BE
Belgium,BE,BE,2026-05-28 13:33:48,2015-08-08 00:00:00+00:00,2015-08-09,3.0348,158.0,1.92,41.65,0.0,-41.6,8.8094,89.24,183.05,-,-,-,C,0.34,34.45,,BE
Belgium,BE,BE,2026-05-28 13:33:51,2015-08-09 00:00:00+00:00,2015-08-10,3.0749,158.0,1.95,36.67,0.0,-36.7,8.8242,89.39,183.36,-,-,-,C,0.45,34.85,,BE
Belgium,BE,BE,2026-05-28 13:33:53,2015-08-10 00:00:00+00:00,2015-08-11,3.1164,158.0,1.97,37.07,0.0,-37.1,8.8187,89.33,183.25,-,-,-,C,0.47,35.34,,BE
Belgium,BE,BE,2026-05-28 13:33:56,2015-08-11 00:00:00+00:00,2015-08-12,3.1482,158.0,1.99,30.47,0.0,-30.5,8.8048,89.19,182.96,-,-,-,C,0.36,35.76,,BE
Belgium,BE,BE,2026-05-28 13:33:59,2015-08-12 00:00:00+00:00,2015-08-13,3.1903,158.0,2.02,37.07,0.0,-37.1,8.8249,89.4,183.37,-,-,-,C,0.48,36.15,,BE
Belgium,BE,BE,2026-05-28 13:34:01,2015-08-13 00:00:00+00:00,2015-08-14,3.2236,158.0,2.04,25.05,0.0,-25.1,8.831,89.46,183.5,-,-,-,C,0.38,36.5,,BE
Belgium,BE,BE,2026-05-28 13:34:04,2015-08-14 00:00:00+00:00,2015-08-15,3.2452,158.0,2.05,46.26,0.0,-46.3,8.8573,89.72,184.05,-,-,-,C,0.24,36.64,,BE
Belgium,BE,BE,2026-05-28 13:34:07,2015-08-15 00:00:00+00:00,2015-08-16,3.2741,158.0,2.07,37.39,0.0,-37.4,8.8589,89.74,184.08,-,-,-,C,0.33,36.96,,BE
Belgium,BE,BE,2026-05-28 13:34:10,2015-08-16 00:00:00+00:00,2015-08-17,3.3109,158.0,2.1,20.01,0.0,-20.0,8.8446,89.59,183.78,-,-,-,C,0.42,37.43,,BE
Belgium,BE,BE,2026-05-28 13:34:13,2015-08-17 00:00:00+00:00,2015-08-18,3.3508,158.0,2.12,6.4,0.0,-6.4,8.8372,89.52,183.63,-,-,-,C,0.45,37.92,,BE
Belgium,BE,BE,2026-05-28 13:34:16,2015-08-18 00:00:00+00:00,2015-08-19,3.3688,158.0,2.13,3.92,0.0,-3.9,8.8535,89.69,183.97,-,-,-,C,0.2,38.05,,BE
Belgium,BE,BE,2026-05-28 13:34:18,2015-08-19 00:00:00+00:00,2015-08-20,3.3803,158.0,2.14,17.14,0.0,-17.1,8.8551,89.7,184.0,-,-,-,C,0.13,38.17,,BE
Belgium,BE,BE,2026-05-28 13:34:21,2015-08-20 00:00:00+00:00,2015-08-21,3.3926,158.0,2.15,23.18,0.0,-23.2,8.8471,89.62,183.83,-,-,-,C,0.14,38.35,,BE
Belgium,BE,BE,2026-05-28 13:34:23,2015-08-21 00:00:00+00:00,2015-08-22,3.4101,158.0,2.16,35.7,0.0,-35.7,8.8505,89.65,183.91,-,-,-,C,0.2,38.53,,BE
Belgium,BE,BE,2026-05-28 13:34:26,2015-08-22 00:00:00+00:00,2015-08-23,3.473,158.0,2.2,49.32,0.0,-49.3,8.8897,90.05,184.72,-,-,-,C,0.71,39.07,,BE
Belgium,BE,BE,2026-05-28 13:34:28,2015-08-23 00:00:00+00:00,2015-08-24,3.5113,158.0,2.22,37.89,0.0,-37.9,8.8724,89.88,184.36,-,-,-,C,0.43,39.58,,BE
Belgium,BE,BE,2026-05-28 13:34:31,2015-08-24 00:00:00+00:00,2015-08-25,3.5484,158.0,2.25,38.88,0.0,-38.9,8.8683,89.83,184.28,-,-,-,C,0.42,40.01,,BE
Belgium,BE,BE,2026-05-28 13:34:34,2015-08-25 00:00:00+00:00,2015-08-26,3.5944,158.0,2.27,40.27,0.0,-40.3,8.9137,90.29,185.22,-,-,-,C,0.52,40.32,,BE
Belgium,BE,BE,2026-05-28 13:34:36,2015-08-26 00:00:00+00:00,2015-08-27,3.6466,158.0,2.31,36.84,0.0,-36.8,8.9146,90.3,185.24,-,-,-,C,0.59,40.91,,BE
Belgium,BE,BE,2026-05-28 13:34:39,2015-08-27 00:00:00+00:00,2015-08-28,3.6708,158.0,2.32,25.07,0.0,-25.1,8.8946,90.1,184.82,-,-,-,C,0.27,41.27,,BE
Belgium,BE,BE,2026-05-28 13:34:41,2015-08-28 00:00:00+00:00,2015-08-29,3.7057,158.0,2.35,26.8,0.0,-26.8,8.9167,90.32,185.28,-,-,-,C,0.39,41.56,,BE
Belgium,BE,BE,2026-05-28 13:34:44,2015-08-29 00:00:00+00:00,2015-08-30,3.7251,158.0,2.36,33.69,0.0,-33.7,8.8882,90.04,184.69,-,-,-,C,0.22,41.91,,BE
Belgium,BE,BE,2026-05-28 13:34:47,2015-08-30 00:00:00+00:00,2015-08-31,3.7609,158.0,2.38,36.49,0.0,-36.5,8.868,89.83,184.27,-,-,-,C,0.4,42.41,,BE
Belgium,BE,BE,2026-05-28 13:34:49,2015-08-31 00:00:00+00:00,2015-09-01,3.7906,158.0,2.4,41.69,0.0,-41.7,8.8487,89.64,183.87,-,-,-,C,0.34,42.84,,BE
Czech Republic,CZ,CZ,2026-05-28 13:33:31,2015-08-01 00:00:00+00:00,2015-08-02,23.7022,75.0,31.6,197.6,0.0,-197.6,34.6085,389.73,524.59,-,-,-,C,0.57,68.49,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:33,2015-08-02 00:00:00+00:00,2015-08-03,23.9235,75.0,31.9,221.34,0.0,-221.3,34.6085,389.73,524.59,-,-,-,C,0.64,69.13,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:36,2015-08-03 00:00:00+00:00,2015-08-04,24.1373,75.0,32.18,213.76,0.0,-213.8,34.6085,389.73,524.59,-,-,-,C,0.62,69.74,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:38,2015-08-04 00:00:00+00:00,2015-08-05,24.3215,75.0,32.43,184.25,0.0,-184.3,34.6085,389.73,524.59,-,-,-,C,0.53,70.28,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:41,2015-08-05 00:00:00+00:00,2015-08-06,24.5306,75.0,32.71,209.09,0.0,-209.1,34.6085,389.73,524.59,-,-,-,C,0.6,70.88,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:44,2015-08-06 00:00:00+00:00,2015-08-07,24.748,75.0,33.0,217.41,0.0,-217.4,34.6085,389.73,524.59,-,-,-,C,0.63,71.51,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:46,2015-08-07 00:00:00+00:00,2015-08-08,24.9648,75.0,33.29,216.73,0.0,-216.7,34.6085,389.73,524.59,-,-,-,C,0.63,72.13,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:49,2015-08-08 00:00:00+00:00,2015-08-09,25.1648,75.0,33.55,200.05,0.0,-200.0,34.6085,389.73,524.59,-,-,-,C,0.58,72.71,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:51,2015-08-09 00:00:00+00:00,2015-08-10,25.3696,75.0,33.83,204.8,0.0,-204.8,34.6085,389.73,524.59,-,-,-,C,0.59,73.3,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:54,2015-08-10 00:00:00+00:00,2015-08-11,25.5743,75.0,34.1,204.71,0.0,-204.7,34.6085,389.73,524.59,-,-,-,C,0.59,73.9,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:33:57,2015-08-11 00:00:00+00:00,2015-08-12,25.8147,75.0,34.42,240.42,0.0,-240.4,34.6085,389.73,524.59,-,-,-,C,0.69,74.59,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:00,2015-08-12 00:00:00+00:00,2015-08-13,26.0314,75.0,34.71,216.71,0.0,-216.7,34.6085,389.73,524.59,-,-,-,C,0.63,75.22,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:02,2015-08-13 00:00:00+00:00,2015-08-14,26.2356,75.0,34.98,204.2,0.0,-204.2,34.6085,389.73,524.59,-,-,-,C,0.59,75.81,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:05,2015-08-14 00:00:00+00:00,2015-08-15,26.4544,75.0,35.27,218.73,0.0,-218.7,34.6085,389.73,524.59,-,-,-,C,0.63,76.44,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:08,2015-08-15 00:00:00+00:00,2015-08-16,26.6853,75.0,35.58,230.88,0.0,-230.9,34.6085,389.73,524.59,-,-,-,C,0.67,77.11,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:11,2015-08-16 00:00:00+00:00,2015-08-17,26.9153,75.0,35.89,230.02,0.0,-230.0,34.6085,389.73,524.59,-,-,-,C,0.66,77.77,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:14,2015-08-17 00:00:00+00:00,2015-08-18,27.1283,75.0,36.17,213.0,0.0,-213.0,34.6085,389.73,524.59,-,-,-,C,0.62,78.39,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:16,2015-08-18 00:00:00+00:00,2015-08-19,27.3341,75.0,36.45,205.77,0.0,-205.8,34.6085,389.73,524.59,-,-,-,C,0.59,78.98,,CZ
Czech Republic,CZ,CZ,2026-05-28 13:34:19,2015-08-19 00:00:00+00:00,2015-08-20,27.5448,75.0,36.73,210.78,0.0,-210.8,34.6085,389.73,524.59,-,-,-,C,0.61,79.59,,CZ
