name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:11:11,2017-09-01 00:00:00+00:00,2017-09-02,63.7822,91.0,70.09,533.22,26.5,-506.7,91.7617,832.54,1047.23,-,-,-,C,0.55,69.51,,AT
Austria,AT,AT,2022-11-25 23:11:11,2017-09-02 00:00:00+00:00,2017-09-03,64.3479,91.0,70.71,572.65,7.0,-565.7,91.7617,832.54,1047.23,-,-,-,C,0.62,70.12,,AT
Austria,AT,AT,2022-11-25 23:11:12,2017-09-03 00:00:00+00:00,2017-09-04,64.9307,91.0,71.35,589.99,7.2,-582.8,91.7617,832.54,1047.23,-,-,-,C,0.64,70.76,,AT
Austria,AT,AT,2022-11-25 23:11:12,2017-09-04 00:00:00+00:00,2017-09-05,65.4226,91.0,71.89,515.69,23.8,-491.9,91.7617,832.54,1047.23,-,-,-,C,0.54,71.3,,AT
Austria,AT,AT,2022-11-25 23:11:12,2017-09-05 00:00:00+00:00,2017-09-06,65.9213,91.0,72.44,520.37,21.6,-498.8,91.7617,832.54,1047.23,-,-,-,C,0.54,71.84,,AT
Austria,AT,AT,2022-11-25 23:11:12,2017-09-06 00:00:00+00:00,2017-09-07,66.3196,91.0,72.88,461.36,63.1,-398.2,91.7617,832.54,1047.23,-,-,-,C,0.43,72.27,,AT
Austria,AT,AT,2022-11-25 23:11:13,2017-09-07 00:00:00+00:00,2017-09-08,66.7296,91.0,73.33,455.08,45.0,-410.0,91.7617,832.54,1047.23,-,-,-,C,0.45,72.72,,AT
Austria,AT,AT,2022-11-25 23:11:13,2017-09-08 00:00:00+00:00,2017-09-09,67.23,91.0,73.88,530.95,30.6,-500.4,91.7617,832.54,1047.23,-,-,-,C,0.55,73.27,,AT
Austria,AT,AT,2022-11-25 23:11:13,2017-09-09 00:00:00+00:00,2017-09-10,67.8068,91.0,74.51,580.19,3.4,-576.8,91.7617,832.54,1047.23,-,-,-,C,0.63,73.89,,AT
Austria,AT,AT,2022-11-25 23:11:13,2017-09-10 00:00:00+00:00,2017-09-11,68.3747,91.0,75.14,575.38,7.4,-567.9,91.7617,832.54,1047.23,-,-,-,C,0.62,74.51,,AT
Austria,AT,AT,2022-11-25 23:11:13,2017-09-11 00:00:00+00:00,2017-09-12,68.8401,91.0,75.65,497.4,32.0,-465.4,91.7617,832.54,1047.23,-,-,-,C,0.51,75.02,,AT
Austria,AT,AT,2022-11-25 23:11:14,2017-09-12 00:00:00+00:00,2017-09-13,69.2968,91.0,76.15,501.11,44.5,-456.6,91.7617,832.54,1047.23,-,-,-,C,0.5,75.52,,AT
Austria,AT,AT,2022-11-25 23:11:14,2017-09-13 00:00:00+00:00,2017-09-14,69.6757,91.0,76.57,435.57,56.6,-378.9,91.7617,832.54,1047.23,-,-,-,C,0.41,75.93,,AT
Austria,AT,AT,2022-11-25 23:11:14,2017-09-14 00:00:00+00:00,2017-09-15,70.0847,91.0,77.02,433.72,24.7,-409.0,91.7617,832.54,1047.23,-,-,-,C,0.45,76.38,,AT
Austria,AT,AT,2022-11-25 23:11:14,2017-09-15 00:00:00+00:00,2017-09-16,70.4637,91.0,77.43,408.42,29.5,-378.9,91.7617,832.54,1047.23,-,-,-,C,0.41,76.79,,AT
