name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 12:42:59,2011-10-01 00:00:00+00:00,2011-10-02,50.7697,90.0,56.41,111.96,4.7,-107.3,53.5069,505.37,655.86,-,-,-,C,0.2,94.88,,AT
Austria,AT,AT,2026-05-28 12:43:01,2011-10-02 00:00:00+00:00,2011-10-03,50.8554,90.0,56.51,89.71,4.1,-85.6,53.5069,505.37,655.86,-,-,-,C,0.16,95.04,,AT
Austria,AT,AT,2026-05-28 12:43:02,2011-10-03 00:00:00+00:00,2011-10-04,50.8965,90.0,56.55,44.66,3.5,-41.1,53.5069,505.37,655.86,-,-,-,C,0.08,95.12,,AT
Austria,AT,AT,2026-05-28 12:43:04,2011-10-04 00:00:00+00:00,2011-10-05,50.9378,90.0,56.6,44.03,2.7,-41.3,53.5069,505.37,655.86,-,-,-,C,0.08,95.2,,AT
Austria,AT,AT,2026-05-28 12:43:05,2011-10-05 00:00:00+00:00,2011-10-06,50.9516,90.0,56.61,28.74,15.0,-13.7,53.5069,505.37,655.86,-,-,-,C,0.03,95.22,,AT
Austria,AT,AT,2026-05-28 12:43:07,2011-10-06 00:00:00+00:00,2011-10-07,50.9607,90.0,56.62,24.43,15.3,-9.1,53.5069,505.37,655.86,-,-,-,C,0.02,95.24,,AT
Austria,AT,AT,2026-05-28 12:43:09,2011-10-07 00:00:00+00:00,2011-10-08,50.9903,90.0,56.66,35.82,6.2,-29.7,53.5069,505.37,655.86,-,-,-,C,0.06,95.3,,AT
Austria,AT,AT,2026-05-28 12:43:11,2011-10-08 00:00:00+00:00,2011-10-09,51.0512,90.0,56.72,62.91,2.0,-60.9,53.5069,505.37,655.86,-,-,-,C,0.11,95.41,,AT
Austria,AT,AT,2026-05-28 12:43:12,2011-10-09 00:00:00+00:00,2011-10-10,51.0965,90.0,56.77,47.18,1.9,-45.2,53.5069,505.37,655.86,-,-,-,C,0.08,95.5,,AT
Austria,AT,AT,2026-05-28 12:43:14,2011-10-10 00:00:00+00:00,2011-10-11,51.0803,90.0,56.76,5.29,21.4,16.1,53.5069,505.37,655.86,-,-,-,C,-0.03,95.46,,AT
Austria,AT,AT,2026-05-28 12:43:15,2011-10-11 00:00:00+00:00,2011-10-12,51.1098,90.0,56.79,29.53,0.1,-29.4,53.5069,505.37,655.86,-,-,-,C,0.06,95.52,,AT
Austria,AT,AT,2026-05-28 12:43:17,2011-10-12 00:00:00+00:00,2011-10-13,51.1335,90.0,56.82,26.46,2.7,-23.7,53.5069,505.37,655.86,-,-,-,C,0.04,95.56,,AT
Austria,AT,AT,2026-05-28 12:43:18,2011-10-13 00:00:00+00:00,2011-10-14,51.0847,90.0,56.76,0.29,49.1,48.8,53.5069,505.37,655.86,-,-,-,C,-0.09,95.47,,AT
Austria,AT,AT,2026-05-28 12:43:20,2011-10-14 00:00:00+00:00,2011-10-15,51.056,90.0,56.73,0.26,28.9,28.6,53.5069,505.37,655.86,-,-,-,C,-0.05,95.42,,AT
Austria,AT,AT,2026-05-28 12:43:22,2011-10-15 00:00:00+00:00,2011-10-16,51.0563,90.0,56.73,1.99,1.7,-0.3,53.5069,505.37,655.86,-,-,-,C,0.0,95.42,,AT
Austria,AT,AT,2026-05-28 12:43:23,2011-10-16 00:00:00+00:00,2011-10-17,51.072,90.0,56.75,18.77,3.1,-15.7,53.5069,505.37,655.86,-,-,-,C,0.03,95.45,,AT
Austria,AT,AT,2026-05-28 12:43:25,2011-10-17 00:00:00+00:00,2011-10-18,50.9921,90.0,56.66,6.35,86.2,79.8,53.5069,505.37,655.86,-,-,-,C,-0.15,95.3,,AT
Austria,AT,AT,2026-05-28 12:43:26,2011-10-18 00:00:00+00:00,2011-10-19,50.9022,90.0,56.56,6.29,96.3,90.0,53.5069,505.37,655.86,-,-,-,C,-0.17,95.13,,AT
Austria,AT,AT,2026-05-28 12:43:28,2011-10-19 00:00:00+00:00,2011-10-20,50.8006,90.0,56.45,6.2,107.8,101.6,53.5069,505.37,655.86,-,-,-,C,-0.19,94.94,,AT
Austria,AT,AT,2026-05-28 12:43:30,2011-10-20 00:00:00+00:00,2011-10-21,50.7035,90.0,56.34,6.12,103.3,97.1,53.5069,505.37,655.86,-,-,-,C,-0.18,94.76,,AT
Austria,AT,AT,2026-05-28 12:43:31,2011-10-21 00:00:00+00:00,2011-10-22,50.6496,90.0,56.28,8.26,62.1,53.9,53.5069,505.37,655.86,-,-,-,C,-0.1,94.66,,AT
Austria,AT,AT,2026-05-28 12:43:33,2011-10-22 00:00:00+00:00,2011-10-23,50.6193,90.0,56.24,10.46,40.7,30.3,53.5069,505.37,655.86,-,-,-,C,-0.06,94.6,,AT
Austria,AT,AT,2026-05-28 12:43:35,2011-10-23 00:00:00+00:00,2011-10-24,50.6158,90.0,56.24,12.68,16.2,3.5,53.5069,505.37,655.86,-,-,-,C,-0.01,94.6,,AT
Austria,AT,AT,2026-05-28 12:43:36,2011-10-24 00:00:00+00:00,2011-10-25,50.5648,90.0,56.18,14.34,65.4,51.1,53.5069,505.37,655.86,-,-,-,C,-0.1,94.5,,AT
Austria,AT,AT,2026-05-28 12:43:38,2011-10-25 00:00:00+00:00,2011-10-26,50.5522,90.0,56.17,4.97,17.6,12.6,53.5069,505.37,655.86,-,-,-,C,-0.02,94.48,,AT
Austria,AT,AT,2026-05-28 12:43:39,2011-10-26 00:00:00+00:00,2011-10-27,50.6857,90.0,56.32,138.88,5.4,-133.5,53.5069,505.37,655.86,-,-,-,C,0.25,94.73,,AT
Austria,AT,AT,2026-05-28 12:43:41,2011-10-27 00:00:00+00:00,2011-10-28,50.5171,90.0,56.13,3.01,171.6,168.5,53.5069,505.37,655.86,-,-,-,C,-0.32,94.41,,AT
Austria,AT,AT,2026-05-28 12:43:42,2011-10-28 00:00:00+00:00,2011-10-29,50.4751,90.0,56.08,7.06,49.0,42.0,53.5069,505.37,655.86,-,-,-,C,-0.08,94.33,,AT
Austria,AT,AT,2026-05-28 12:43:44,2011-10-29 00:00:00+00:00,2011-10-30,50.5014,90.0,56.11,29.29,3.0,-26.3,53.5069,505.37,655.86,-,-,-,C,0.05,94.38,,AT
Austria,AT,AT,2026-05-28 12:43:45,2011-10-30 00:00:00+00:00,2011-10-31,50.5495,90.0,56.17,50.47,2.4,-48.0,53.5069,505.37,655.86,-,-,-,C,0.09,94.47,,AT
Austria,AT,AT,2026-05-28 12:43:47,2011-10-31 00:00:00+00:00,2011-11-01,50.5582,90.0,56.18,13.65,4.9,-8.8,53.5069,505.37,655.86,-,-,-,C,0.02,94.49,,AT
Belgium,BE,BE,2026-05-28 12:42:58,2011-10-01 00:00:00+00:00,2011-10-02,7.2018,165.0,4.36,0.0,0.0,-0.0,8.155,82.61,169.45,-,-,-,C,0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:00,2011-10-02 00:00:00+00:00,2011-10-03,7.2019,165.0,4.36,0.0,0.0,-0.0,8.1551,82.61,169.46,-,-,-,C,0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:01,2011-10-03 00:00:00+00:00,2011-10-04,7.2019,165.0,4.36,0.0,0.0,-0.0,8.1551,82.61,169.46,-,-,-,C,0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:03,2011-10-04 00:00:00+00:00,2011-10-05,7.2019,165.0,4.36,0.0,0.0,-0.0,8.1551,82.61,169.46,-,-,-,C,0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:04,2011-10-05 00:00:00+00:00,2011-10-06,7.2018,165.0,4.36,0.0,0.0,-0.0,8.155,82.61,169.46,-,-,-,C,-0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:06,2011-10-06 00:00:00+00:00,2011-10-07,7.2019,165.0,4.36,0.0,0.0,-0.0,8.1551,82.61,169.46,-,-,-,C,0.0,88.31,,BE
Belgium,BE,BE,2026-05-28 12:43:08,2011-10-07 00:00:00+00:00,2011-10-08,7.2017,165.0,4.36,0.01,0.0,-0.0,8.1549,82.61,169.45,-,-,-,C,-0.0,88.31,,BE
