name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:15:16,2021-11-01 00:00:00+00:00,2021-11-02,53.5655,90.0,59.52,65.92,115.9,50.0,95.4801,841.57,1059.53,-,-,-,C,-0.06,56.1,,AT
Austria,AT,AT,2022-11-25 23:15:16,2021-11-02 00:00:00+00:00,2021-11-03,53.1762,90.0,59.08,0.0,389.2,389.2,95.4801,841.57,1059.53,-,-,-,C,-0.41,55.69,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-03 00:00:00+00:00,2021-11-04,52.7696,90.0,58.63,0.0,406.6,406.6,95.4801,841.57,1059.53,-,-,-,C,-0.43,55.27,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-04 00:00:00+00:00,2021-11-05,52.4433,90.0,58.27,0.0,326.2,326.2,95.4801,841.57,1059.53,-,-,-,C,-0.34,54.93,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-05 00:00:00+00:00,2021-11-06,52.1638,90.0,57.96,6.81,286.3,279.5,95.4801,841.57,1059.53,-,-,-,C,-0.29,54.63,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-06 00:00:00+00:00,2021-11-07,52.0166,90.0,57.8,40.8,188.0,147.2,95.4801,841.57,1059.53,-,-,-,C,-0.15,54.48,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-07 00:00:00+00:00,2021-11-08,51.9205,90.0,57.69,54.49,150.5,96.1,95.4801,841.57,1059.53,-,-,-,C,-0.1,54.38,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-08 00:00:00+00:00,2021-11-09,51.5473,90.0,57.27,0.0,360.6,360.6,95.4801,841.57,1059.53,-,-,-,C,-0.39,53.99,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-09 00:00:00+00:00,2021-11-10,51.2369,90.0,56.93,10.29,320.7,310.4,95.4801,841.57,1059.53,-,-,-,C,-0.33,53.66,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-10 00:00:00+00:00,2021-11-11,51.0589,90.0,56.73,40.84,218.9,178.0,95.4801,841.57,1059.53,-,-,-,C,-0.19,53.48,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-11 00:00:00+00:00,2021-11-12,50.7701,90.0,56.41,58.52,347.3,288.8,95.4801,841.57,1059.53,-,-,-,C,-0.3,53.17,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-12 00:00:00+00:00,2021-11-13,50.535,90.0,56.15,68.5,303.6,235.1,95.4801,841.57,1059.53,-,-,-,C,-0.25,52.93,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-13 00:00:00+00:00,2021-11-14,50.4082,90.0,56.01,50.57,177.4,126.8,95.4801,841.57,1059.53,-,-,-,C,-0.13,52.79,,AT
Austria,AT,AT,2022-11-25 23:15:17,2021-11-14 00:00:00+00:00,2021-11-15,50.3464,90.0,55.94,103.6,165.4,61.8,95.4801,841.57,1059.53,-,-,-,C,-0.06,52.73,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-15 00:00:00+00:00,2021-11-16,49.999,90.0,55.55,34.2,381.6,347.4,95.4801,841.57,1059.53,-,-,-,C,-0.36,52.37,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-16 00:00:00+00:00,2021-11-17,49.6849,90.0,55.21,10.94,324.2,313.3,95.4801,841.57,1059.53,-,-,-,C,-0.33,52.04,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-17 00:00:00+00:00,2021-11-18,49.33,90.0,54.81,2.85,357.8,354.9,95.4801,841.57,1059.53,-,-,-,C,-0.37,51.67,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-18 00:00:00+00:00,2021-11-19,48.9351,90.0,54.37,0.0,393.6,393.6,95.4801,841.57,1059.53,-,-,-,C,-0.41,51.25,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-19 00:00:00+00:00,2021-11-20,48.7636,90.0,54.18,31.4,202.9,171.5,95.4801,841.57,1059.53,-,-,-,C,-0.18,51.07,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-20 00:00:00+00:00,2021-11-21,48.6681,90.0,54.08,28.16,123.7,95.5,95.4801,841.57,1059.53,-,-,-,C,-0.1,50.97,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-21 00:00:00+00:00,2021-11-22,48.5271,90.0,53.92,1.65,142.6,141.0,95.4801,841.57,1059.53,-,-,-,C,-0.15,50.82,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-22 00:00:00+00:00,2021-11-23,48.0912,90.0,53.43,0.0,435.9,435.9,95.4801,841.57,1059.53,-,-,-,C,-0.46,50.37,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-23 00:00:00+00:00,2021-11-24,47.6801,90.0,52.98,17.57,428.6,411.1,95.4801,841.57,1059.53,-,-,-,C,-0.43,49.94,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-24 00:00:00+00:00,2021-11-25,47.1847,90.0,52.43,14.67,510.1,495.4,95.4801,841.57,1059.53,-,-,-,C,-0.52,49.42,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-25 00:00:00+00:00,2021-11-26,46.6042,90.0,51.78,6.09,586.7,580.6,95.4801,841.57,1059.53,-,-,-,C,-0.61,48.81,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-26 00:00:00+00:00,2021-11-27,46.0531,90.0,51.17,4.97,556.1,551.1,95.4801,841.57,1059.53,-,-,-,C,-0.58,48.23,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-27 00:00:00+00:00,2021-11-28,45.6572,90.0,50.73,9.55,405.4,395.9,95.4801,841.57,1059.53,-,-,-,C,-0.41,47.82,,AT
Austria,AT,AT,2022-11-25 23:15:18,2021-11-28 00:00:00+00:00,2021-11-29,45.2828,90.0,50.31,16.09,390.5,374.4,95.4801,841.57,1059.53,-,-,-,C,-0.39,47.43,,AT
Austria,AT,AT,2022-11-25 23:15:19,2021-11-29 00:00:00+00:00,2021-11-30,44.6811,90.0,49.65,13.68,615.5,601.8,95.4801,841.57,1059.53,-,-,-,C,-0.63,46.8,,AT
Austria,AT,AT,2022-11-25 23:15:19,2021-11-30 00:00:00+00:00,2021-12-01,44.0037,90.0,48.89,12.26,668.0,655.7,95.4801,841.57,1059.53,-,-,-,C,-0.71,46.09,,AT
Belgium,BE,BE,2021-11-02 00:00:00,2021-11-01 00:00:00+00:00,2021-11-02,8.3249,170.0,4.9,0.0,44.3,44.3,9.0013,88.14,169.5,-,-,-,C,-0.49,92.49,,BE
Belgium,BE,BE,2021-11-03 00:00:00,2021-11-02 00:00:00+00:00,2021-11-03,8.2615,170.0,4.86,0.0,63.4,63.4,9.0013,88.14,169.5,-,-,-,C,-0.7,91.78,,BE
Belgium,BE,BE,2021-11-04 00:00:00,2021-11-03 00:00:00+00:00,2021-11-04,8.1799,170.0,4.81,0.0,81.5,81.5,9.0013,88.14,169.5,-,-,-,C,-0.91,90.87,,BE
Belgium,BE,BE,2021-11-05 00:00:00,2021-11-04 00:00:00+00:00,2021-11-05,8.1051,170.0,4.77,0.0,74.8,74.8,9.0013,88.14,169.5,-,-,-,C,-0.83,90.04,,BE
Belgium,BE,BE,2021-11-06 00:00:00,2021-11-05 00:00:00+00:00,2021-11-06,8.0303,170.0,4.72,0.0,74.8,74.8,9.0013,88.14,169.5,-,-,-,C,-0.83,89.21,,BE
Belgium,BE,BE,2021-11-07 00:00:00,2021-11-06 00:00:00+00:00,2021-11-07,7.977,170.0,4.69,0.0,53.3,53.3,9.0013,88.14,169.5,-,-,-,C,-0.59,88.62,,BE
Belgium,BE,BE,2021-11-08 00:00:00,2021-11-07 00:00:00+00:00,2021-11-08,7.9413,170.0,4.67,0.0,35.7,35.7,9.0013,88.14,169.5,-,-,-,C,-0.4,88.22,,BE
Belgium,BE,BE,2021-11-09 00:00:00,2021-11-08 00:00:00+00:00,2021-11-09,7.8525,170.0,4.62,0.0,88.8,88.8,9.0013,88.14,169.5,-,-,-,C,-0.99,87.24,,BE
Belgium,BE,BE,2021-11-10 00:00:00,2021-11-09 00:00:00+00:00,2021-11-10,7.7777,170.0,4.58,0.0,74.8,74.8,9.0013,88.14,169.5,-,-,-,C,-0.83,86.41,,BE
Belgium,BE,BE,2021-11-11 00:00:00,2021-11-10 00:00:00+00:00,2021-11-11,7.7151,170.0,4.54,0.0,62.5,62.5,9.0013,88.14,169.5,-,-,-,C,-0.7,85.71,,BE
Belgium,BE,BE,2021-11-12 00:00:00,2021-11-11 00:00:00+00:00,2021-11-12,7.6492,170.0,4.5,0.0,65.9,65.9,9.0013,88.14,169.5,-,-,-,C,-0.73,84.98,,BE
