name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2022-11-25 23:15:14,2021-10-01 00:00:00+00:00,2021-10-02,51.1302,90.0,56.81,315.16,13.2,-302.0,95.4801,841.57,1059.53,-,-,-,C,0.32,53.55,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-02 00:00:00+00:00,2021-10-03,51.5798,90.0,57.31,449.66,0.0,-449.7,95.4801,841.57,1059.53,-,-,-,C,0.47,54.02,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-03 00:00:00+00:00,2021-10-04,52.0526,90.0,57.84,472.77,0.0,-472.8,95.4801,841.57,1059.53,-,-,-,C,0.5,54.52,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-04 00:00:00+00:00,2021-10-05,52.3572,90.0,58.17,304.58,0.0,-304.6,95.4801,841.57,1059.53,-,-,-,C,0.32,54.84,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-05 00:00:00+00:00,2021-10-06,52.7557,90.0,58.62,398.51,0.0,-398.5,95.4801,841.57,1059.53,-,-,-,C,0.42,55.25,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-06 00:00:00+00:00,2021-10-07,52.9826,90.0,58.87,226.87,0.0,-226.9,95.4801,841.57,1059.53,-,-,-,C,0.24,55.49,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-07 00:00:00+00:00,2021-10-08,53.0996,90.0,59.0,157.86,40.8,-117.0,95.4801,841.57,1059.53,-,-,-,C,0.12,55.61,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-08 00:00:00+00:00,2021-10-09,53.2821,90.0,59.2,182.46,0.0,-182.5,95.4801,841.57,1059.53,-,-,-,C,0.19,55.8,,AT
Austria,AT,AT,2022-11-25 23:15:14,2021-10-09 00:00:00+00:00,2021-10-10,53.5996,90.0,59.56,317.5,0.0,-317.5,95.4801,841.57,1059.53,-,-,-,C,0.33,56.14,,AT
Austria,AT,AT,2022-11-25 23:15:15,2021-10-10 00:00:00+00:00,2021-10-11,53.8822,90.0,59.87,282.65,0.0,-282.6,95.4801,841.57,1059.53,-,-,-,C,0.3,56.43,,AT
Austria,AT,AT,2022-11-25 23:15:15,2021-10-11 00:00:00+00:00,2021-10-12,54.005,90.0,60.01,124.5,1.7,-122.8,95.4801,841.57,1059.53,-,-,-,C,0.13,56.56,,AT
