name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2026-05-28 13:24:26,2015-01-01 00:00:00+00:00,2015-01-02,49.7579,80.0,62.2,1.37,344.4,343.0,72.275,666.94,853.99,-,-,-,C,0.0,68.85,,AT
Austria,AT,AT,2026-05-28 13:24:29,2015-01-02 00:00:00+00:00,2015-01-03,49.3627,80.0,61.7,0.6,395.8,395.2,72.275,666.94,853.99,-,-,-,C,-0.55,68.3,,AT
Austria,AT,AT,2026-05-28 13:24:31,2015-01-03 00:00:00+00:00,2015-01-04,49.0883,80.0,61.36,41.48,315.9,274.4,72.275,666.94,853.99,-,-,-,C,-0.38,67.92,,AT
Austria,AT,AT,2026-05-28 13:24:34,2015-01-04 00:00:00+00:00,2015-01-05,48.7893,80.0,60.99,15.16,314.2,299.0,72.275,666.94,853.99,-,-,-,C,-0.41,67.51,,AT
Austria,AT,AT,2026-05-28 13:24:36,2015-01-05 00:00:00+00:00,2015-01-06,48.3368,80.0,60.42,0.0,452.4,452.4,72.275,666.94,853.99,-,-,-,C,-0.63,66.88,,AT
Austria,AT,AT,2026-05-28 13:24:39,2015-01-06 00:00:00+00:00,2015-01-07,48.0327,80.0,60.04,0.38,304.6,304.2,72.275,666.94,853.99,-,-,-,C,-0.42,66.46,,AT
Austria,AT,AT,2026-05-28 13:24:41,2015-01-07 00:00:00+00:00,2015-01-08,47.6174,80.0,59.52,0.0,415.2,415.2,72.275,666.94,853.99,-,-,-,C,-0.57,65.88,,AT
Austria,AT,AT,2026-05-28 13:24:44,2015-01-08 00:00:00+00:00,2015-01-09,47.2473,80.0,59.06,8.88,379.0,370.1,72.275,666.94,853.99,-,-,-,C,-0.51,65.37,,AT
Austria,AT,AT,2026-05-28 13:24:46,2015-01-09 00:00:00+00:00,2015-01-10,46.9977,80.0,58.75,23.32,272.9,249.6,72.275,666.94,853.99,-,-,-,C,-0.35,65.03,,AT
Austria,AT,AT,2026-05-28 13:24:49,2015-01-10 00:00:00+00:00,2015-01-11,46.8298,80.0,58.54,36.44,204.3,167.9,72.275,666.94,853.99,-,-,-,C,-0.23,64.79,,AT
Austria,AT,AT,2026-05-28 13:24:51,2015-01-11 00:00:00+00:00,2015-01-12,46.5489,80.0,58.19,0.58,281.5,280.9,72.275,666.94,853.99,-,-,-,C,-0.39,64.41,,AT
Austria,AT,AT,2026-05-28 13:24:54,2015-01-12 00:00:00+00:00,2015-01-13,46.1911,80.0,57.74,1.14,358.9,357.8,72.275,666.94,853.99,-,-,-,C,-0.5,63.91,,AT
Austria,AT,AT,2026-05-28 13:24:56,2015-01-13 00:00:00+00:00,2015-01-14,45.8252,80.0,57.28,4.95,370.9,365.9,72.275,666.94,853.99,-,-,-,C,-0.51,63.4,,AT
Austria,AT,AT,2026-05-28 13:24:58,2015-01-14 00:00:00+00:00,2015-01-15,45.4577,80.0,56.82,7.88,375.3,367.4,72.275,666.94,853.99,-,-,-,C,-0.51,62.9,,AT
Austria,AT,AT,2026-05-28 13:25:01,2015-01-15 00:00:00+00:00,2015-01-16,45.1069,80.0,56.38,37.07,387.9,350.8,72.275,666.94,853.99,-,-,-,C,-0.49,62.41,,AT
Austria,AT,AT,2026-05-28 13:25:04,2015-01-16 00:00:00+00:00,2015-01-17,44.7439,80.0,55.93,41.41,404.4,363.0,72.275,666.94,853.99,-,-,-,C,-0.5,61.91,,AT
