name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info,country_code
Austria,AT,AT,2023-05-05 09:30:39,2023-05-01 00:00:00+00:00,2023-05-02,66.8812,76.6,87.31,409.23,0.0,-409.2,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.42,68.99,,AT
Austria,AT,AT,2023-05-05 09:30:36,2023-05-02 00:00:00+00:00,2023-05-03,67.0182,76.6,87.49,137.06,0.0,-137.1,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.14,69.13,,AT
Austria,AT,AT,2023-05-05 09:30:49,2023-05-03 00:00:00+00:00,2023-05-04,67.1803,76.6,87.7,162.11,0.0,-162.1,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.17,69.3,,AT
Austria,AT,AT,2023-05-05 16:05:06,2023-05-04 00:00:00+00:00,2023-05-05,67.3102,76.6,87.87,149.01,19.1,-129.9,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.13,69.43,,AT
Austria,AT,AT,2023-05-06 16:05:03,2023-05-05 00:00:00+00:00,2023-05-06,67.5787,76.6,88.22,268.45,0.0,-268.5,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.28,69.71,,AT
Austria,AT,AT,2023-05-07 16:05:03,2023-05-06 00:00:00+00:00,2023-05-07,67.9383,76.6,88.69,359.57,0.0,-359.6,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.37,70.08,,AT
Austria,AT,AT,2023-05-08 16:05:03,2023-05-07 00:00:00+00:00,2023-05-08,68.3125,76.6,89.18,358.96,0.0,-359.0,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.39,70.47,,AT
Austria,AT,AT,2023-05-09 16:05:03,2023-05-08 00:00:00+00:00,2023-05-09,68.4427,76.6,89.35,130.15,0.0,-130.2,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.13,70.6,,AT
Austria,AT,AT,2023-05-10 16:05:03,2023-05-09 00:00:00+00:00,2023-05-10,68.4622,76.6,89.38,35.01,15.5,-19.5,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.02,70.62,,AT
Austria,AT,AT,2023-05-11 16:05:03,2023-05-10 00:00:00+00:00,2023-05-11,68.51,76.6,89.44,50.88,2.6,-48.2,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.05,70.67,,AT
Austria,AT,AT,2023-05-12 16:05:03,2023-05-11 00:00:00+00:00,2023-05-12,68.5961,76.6,89.55,86.17,0.0,-86.2,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.09,70.76,,AT
Austria,AT,AT,2023-05-13 16:05:03,2023-05-12 00:00:00+00:00,2023-05-13,68.7096,76.6,89.7,113.46,0.0,-113.5,96.942,853.16,1072.83,97.6386,-0.3768,-,C,0.12,70.88,,AT
